,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-21,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,570000000.000,566000000.000,555000000.000,,771000000.000,921000000.000,823000000.000,865000000.000,600000000.000,568000000.000,563000000.000,685000000.000,805000000.000,726000000.000,743000000.000,799000000.000,587000000.000,489000000.000,332000000.000,466000000.000,685000000.000,772000000.000,404000000.000,529000000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,,,,,,,,,,,,,1000000.000,0.000,2000000.000,1000000.000,4000000.000,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,7000000.000,7000000.000,6000000.000,6000000.000,6000000.000,6000000.000,4000000.000,4000000.000,4000000.000,4000000.000,8000000.000,8000000.000,8000000.000,7000000.000,7000000.000,6000000.000,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,9000000.000,17000000.000,14000000.000,10000000.000,5000000.000,8000000.000,1000000.000,-4000000.000,-2000000.000,-4000000.000,-8000000.000,-16000000.000,-16000000.000,-23000000.000,-22000000.000,-16000000.000,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,503000000.000,579000000.000,563000000.000,557000000.000,,773000000.000,931000000.000,831000000.000,869000000.000,599000000.000,570000000.000,560000000.000,677000000.000,799000000.000,718000000.000,727000000.000,776000000.000,563000000.000,461000000.000,304000000.000,448000000.000,669000000.000,753000000.000,375000000.000,499000000.000
AdditionalPaidInCapitalCommonStock,1159000000.000,1138000000.000,1114000000.000,1121000000.000,,1112000000.000,1071000000.000,1063000000.000,1090000000.000,1088000000.000,1109000000.000,1123000000.000,1138000000.000,1152000000.000,1150000000.000,1152000000.000,1173000000.000,1183000000.000,1195000000.000,1214000000.000,1218000000.000,1228000000.000,1242000000.000,1111000000.000,1138000000.000
AdvancesFromFederalHomeLoanBanks,,,,,,,,,,,,440000000.000,,,,440000000.000,,,,785000000.000,,,,935000000.000,
Assets,32948000000.000,34053000000.000,35130000000.000,36042000000.000,,37052000000.000,39633000000.000,39171000000.000,39139000000.000,39414000000.000,40947000000.000,42087000000.000,42770000000.000,45355000000.000,46552000000.000,47535000000.000,48307000000.000,49424000000.000,50557000000.000,49859000000.000,51038000000.000,52733000000.000,54845000000.000,55072000000.000,57464000000.000
AssetsFairValueDisclosure,,,,,,28079000000.000,28918000000.000,29316000000.000,30241000000.000,30295000000.000,30712000000.000,31767000000.000,32661000000.000,34597000000.000,35664000000.000,36788000000.000,38215000000.000,38806000000.000,39552000000.000,39155000000.000,40606000000.000,41858000000.000,42760000000.000,42319000000.000,44970000000.000
AssetsHeldByInsuranceRegulators,,,,1200000000.000,,,,1100000000.000,,,,1100000000.000,,,,1180000000.000,,,,1000000000.000,,,,1000000000.000,
