,2011-09-30
AccountsAndOtherReceivablesNetCurrent,5210959.000
AccountsPayableCurrent,7167471.000
AccountsReceivableNetCurrent,9699960.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,3278887.000
AdditionalPaidInCapitalCommonStock,2945195.000
AdvancesOnInventoryPurchases,2270509.000
Assets,130375584.000
AssetsCurrent,73295316.000
CashAndCashEquivalentsAtCarryingValue,6816329.000
CommonStockParOrStatedValuePerShare,0.001
CommonStockSharesAuthorized,50000000.000
CommonStockSharesIssued,26000000.000
CommonStockSharesOutstanding,26000000.000
CommonStockValue,26000.000
CustomerAdvancesCurrent,1134199.000
DueFromRelatedPartiesCurrent,9600829.000
DueToEmployeesCurrent,2025823.000
DueToOtherRelatedPartiesClassifiedCurrent,0.000
IntangibleAssetsNetExcludingGoodwill,5126356.000
InventoryNet,11337856.000
Liabilities,96163765.000
LiabilitiesAndStockholdersEquity,130375584.000
LiabilitiesCurrent,92649129.000
LongTermDebtCurrent,1171546.000
LongTermDebtNoncurrent,3514636.000
MinorityInterest,336969.000
NotesPayableCurrent,4373770.000
NotesPayableRelatedPartiesClassifiedCurrent,34677747.000
NotesReceivableRelatedPartiesCurrent,3084732.000
OtherLiabilitiesCurrent,3360023.000
PropertyPlantAndEquipmentNet,14287803.000
RestrictedCashAndCashEquivalentsAtCarryingValue,25274142.000
RetainedEarningsAccumulatedDeficit,26255116.000
ShortTermBorrowings,37480084.000
StockholdersEquity,33874850.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,34211819.000
TaxesPayableCurrent,1258466.000
