,2017-03-31,2017-06-30
AccountsAndNotesReceivableNet,5354000.000,4571000.000
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,6515000.000,6018000.000
AdditionalPaidInCapital,91346000.000,91579000.000
AllowanceForDoubtfulAccountsPremiumsAndOtherReceivables,3152000.000,2109000.000
Assets,981283000.000,1027395000.000
BelowMarketLeaseAccumulatedAmortization,16763000.000,17210000.000
BelowMarketLeaseAmortizationIncomeAfterYearFive,1042000.000,1042000.000
BelowMarketLeaseAmortizationIncomeRemainderOfFiscalYear,1340000.000,893000.000
BelowMarketLeaseAmortizationIncomeYearFive,488000.000,488000.000
BelowMarketLeaseAmortizationIncomeYearFour,489000.000,489000.000
BelowMarketLeaseAmortizationIncomeYearThree,1269000.000,1269000.000
BelowMarketLeaseAmortizationIncomeYearTwo,1787000.000,1787000.000
BelowMarketLeaseGross,23178000.000,23178000.000
BelowMarketLeaseNet,6415000.000,5968000.000
CashAndCashEquivalentsAtCarryingValue,105211000.000,68484000.000
CommonStockParOrStatedValuePerShare,0.010,0.010
CommonStockSharesAuthorized,500000000.000,500000000.000
CommonStockSharesIssued,17812755.000,17812755.000
CommonStockSharesOutstanding,17812755.000,17812755.000
CommonStockValue,178000.000,178000.000
DeferredCostsCurrentAndNoncurrent,266000.000,266000.000
DeferredCostsLeasingGross,3092000.000,3092000.000
DeferredFinanceCostsNet,9548000.000,12393000.000
DeferredRentReceivablesNet,3748000.000,3669000.000
DerivativeAssetsLiabilitiesAtFairValueNet,,150000.000
DevelopmentInProcess,,89313000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,2900000.000,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedShareBasedAwardsOtherThanOptions,,3800000.000
FiniteLivedIntangibleAssetAcquiredInPlaceLeases,7347000.000,7347000.000
FiniteLivedIntangibleAssetOffMarketLeaseFavorableGross,480000.000,480000.000
InvestmentBuildingAndBuildingImprovements,438281000.000,442395000.000
LandAndLandImprovements,433666000.000,433666000.000
Liabilities,780713000.000,832049000.000
LiabilitiesAndStockholdersEquity,981283000.000,1027395000.000
LongTermDebt,764348000.000,822912000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,325802000.000,325802000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,5560000.000,5560000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,5332000.000,64332000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,6678000.000,6678000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,416731000.000,416731000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,4245000.000,3809000.000
MinorityInterest,119612000.000,116498000.000
NotesAndLoansPayable,754800000.000,810519000.000
OffMarketLeaseUnfavorable,6415000.000,5968000.000
OperatingLeasesFutureMinimumPaymentsReceivable,93240000.000,88252000.000
OperatingLeasesFutureMinimumPaymentsReceivableInFiveYears,4749000.000,4749000.000
OperatingLeasesFutureMinimumPaymentsReceivableInFourYears,10247000.000,10247000.000
OperatingLeasesFutureMinimumPaymentsReceivableInThreeYears,16813000.000,16813000.000
OperatingLeasesFutureMinimumPaymentsReceivableInTwoYears,21648000.000,21648000.000
OperatingLeasesFutureMinimumPaymentsReceivableRemainderOfFiscalYear,16154000.000,10770000.000
OperatingLeasesFutureMinimumPaymentsReceivableThereafter,23629000.000,24025000.000
OtherLiabilities,6603000.000,2982000.000
PreferredStockLiquidationPreferenceValue,137500000.000,
PreferredStockParOrStatedValuePerShare,0.010,
PreferredStockSharesIssued,132.000,
PreferredStockSharesOutstanding,132.000,
PrepaidExpenseAndOtherAssets,14639000.000,12330000.000
RealEstateInvestmentPropertyAccumulatedDepreciation,61879000.000,65712000.000
RealEstateInvestmentPropertyAtCost,884353000.000,977976000.000
RealEstateInvestmentPropertyNet,822474000.000,912264000.000
RestrictedCashAndCashEquivalents,16539000.000,13395000.000
RetainedEarningsAccumulatedDeficit,-10566000.000,-12909000.000
SecurityDepositLiability,6380000.000,6562000.000
StockholdersEquity,80958000.000,78848000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,200570000.000,195346000.000
TenantImprovements,2986000.000,3001000.000
