,2011-06-30,2011-12-31,2012-03-31,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,,-541.000,,,,,,,,,,,,,,,-2032.000
CostOfRevenue,,,,,,,,,,,,,33609.000,15774.000,6426.000,-10102.000,34.000
CostOfServices,,,,0.000,,,,,,,,,,,,,
DebtInstrumentInterestRateDuringPeriod,,,,0.060,,,,,,,,,,,,,
EarningsPerShareBasicAndDiluted,-0.100,-0.120,-0.110,-0.120,,,,,,,,,,-0.000,-0.000,,
GeneralAndAdministrativeExpense,3021.000,2319.000,3186.000,3052.000,6015.000,100.000,-1.000,,,2337.000,,,34250.000,29057.000,21819.000,45459.000,17470.000
GrossProfit,,,,0.000,,,,,,,,,,,,,
IncomeLossFromContinuingOperations,,,,,-16740.000,-10825.000,,-10725.000,-1725.000,-5212.000,-3268.000,-1725.000,-481.000,-44995.000,-39676.000,-82479.000,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,,,-0.090,-0.060,,-0.060,-0.010,-0.030,-0.020,-0.010,-0.000,,,,-0.000
IncreaseDecreaseInAccountsPayable,,,,,,,,,,,,,-13838.000,,,,-17819.000
IncreaseDecreaseInAccountsReceivable,,,,,,,,,,,,,-4674.000,,,,
IncreaseDecreaseInAccruedInterestReceivableNet,,,,,,,,,,,,,2319.000,,,,3591.000
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,,,,,,,,,,,,,,,,,13379.000
IncreaseDecreaseInOtherAccruedLiabilities,,,,,,,,,,,,,13864.000,,,,
IncreaseDecreaseInOtherCurrentAssets,,,,,,,,,,,,,13854.000,,,,
InterestExpense,,,,-50.000,,,,,,,,,,,,,
InterestExpenseRelatedParty,,626.000,,-1297.000,-1288.000,-1317.000,-1173.000,-1342.000,-1302.000,-1317.000,-1132.000,-1331.000,-2319.000,-2857.000,-3630.000,-3631.000,-3590.000
InterestIncomeExpenseNonoperatingNet,-58.000,,-1940.000,-1347.000,,,,,,,,,,,,,
LeaseAndRentalExpense,,1725.000,1725.000,1725.000,,,,,,,,,,,,,
LegalFees,9397.000,11340.000,7824.000,9672.000,,,,,,1150.000,,,66091.000,,,,
NetCashProvidedByUsedInFinancingActivities,,4000.000,,,,,,,,,,,-37337.000,,,,35000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,4000.000,,,,,,,,,,,-37337.000,,,,35000.000
NetCashProvidedByUsedInOperatingActivities,,-4541.000,,,,,,,,,,,8725.000,,,,-37032.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-4541.000,,,,,,,,,,,8725.000,,,,-37032.000
NetIncomeLoss,-21476.000,-25010.000,-23675.000,-24796.000,,,,,,,,,-2800.000,,,,-43580.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,,,-18028.000,-12142.000,,-12067.000,-3027.000,-6529.000,,-3056.000,,,,,
NonoperatingIncomeExpense,,-626.000,,,,,,,,,,,,,,,
NotesIssued1,,,,3300.000,,,,,,,,,,,,,
OperatingExpenses,21418.000,24384.000,21735.000,23449.000,16740.000,10825.000,10724.000,10725.000,1725.000,5212.000,3268.000,1725.000,133950.000,75647.000,41591.000,62610.000,40689.000
OperatingIncomeLoss,-21418.000,-24384.000,-21735.000,-23449.000,,,,,,,,,,,,,
OtherExpenses,,,,,1725.000,1725.000,,1725.000,1725.000,1725.000,1725.000,1725.000,,,,,
OtherGeneralExpense,,,,,9000.000,9000.000,,9000.000,,,,,,,,,
OtherNoncashIncomeExpense,,,,,-1288.000,-1317.000,,-1342.000,-1302.000,-1317.000,-1330.000,-1331.000,-2319.000,-2857.000,-3630.000,-2374.000,-3590.000
OtherOperatingIncome,,,,,,,,,,,,,,,,,-39990.000
OtherSalesRevenueNet,,,,,,,,,,,,,,,,,699.000
PaymentsForRent,,,,1750.000,,,,,,,,,,,,,
ProceedsFromRelatedPartyDebt,,4000.000,,,,,,,,,,,,,,,
ProfessionalFees,,,,9000.000,,,,,,,,,,30816.000,13346.000,,23185.000
ProfitLoss,,,,,,,,,,,,,-2800.000,-47852.000,-43306.000,-84853.000,-43580.000
RevenueOtherManufacturedProducts,,,,,,,,,,,,,,3870.000,1787.000,,
Revenues,,,,,,,,,,,,,133469.000,26782.000,128.000,-14212.000,
SalesRevenueNet,,,,,,,,,,,,,133469.000,30652.000,1915.000,-14212.000,
SalesRevenueServicesNet,,,,0.000,,,,,,,,,,,,,
StockIssuedDuringPeriodSharesIssuedForServices,,,,,,,,,,,,,,,,,7397.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,211201.000,211201.000,211201.000,-422402.000,211201.000,211201.000,211201.000,-421376.000,214575.000,10874854.000,11711201.000,11711201.000,-22792278.000,11890131.000
