,2012-02-29,2012-05-31,2012-11-30,2013-05-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31
AccountsPayableAndAccruedLiabilitiesCurrent,192498.000,195287.000,417989.000,339313.000,363315.000,572077.000,177951.000,191046.000,51342.000,95971.000,154425.000
AccountsReceivableNetCurrent,0.000,0.000,,,,,,,,,
AccruedIncomeTaxesCurrent,19426.000,19426.000,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,-7223.000,-18654.000,-27255.000,-14551.000,-53698.000,-63775.000,-57911.000
AdditionalPaidInCapital,,,,,,,,,,,67802140.000
AdditionalPaidInCapitalCommonStock,103439392.000,105539391.000,51488598.000,56725262.000,58924628.000,60273882.000,62323736.000,63866965.000,64944798.000,66156982.000,
Assets,91867784.000,67928564.000,10459832.000,575955.000,838436.000,741536.000,902988.000,1188717.000,1344199.000,890324.000,1593003.000
AssetsCurrent,5462427.000,4617668.000,10169439.000,325322.000,441952.000,296986.000,470600.000,1053832.000,1217843.000,771600.000,1464068.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,9647608.000,0.000,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,,,145781.000,145781.000,145781.000,145781.000,145781.000,,,,
CashAndCashEquivalentsAtCarryingValue,2053670.000,754129.000,502298.000,320740.000,349390.000,287924.000,404507.000,875438.000,1163005.000,726926.000,1440935.000
CashAndCashEquivalentsAtCarryingValueIncludingDiscontinuedOperations,,,9534211.000,0.000,,,,,,,
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,,,,,0.010,0.010,0.010,,,,
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,0.010,0.010,0.010,
ClassOfWarrantOrRightOutstanding,,,,,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,88625690.000,88625690.000,92544747.000,92784759.000,93984019.000,94368245.000,94960687.000,95316155.000,95316155.000,105235038.000,110745473.000
CommonStockSharesOutstanding,88625690.000,88625690.000,92229599.000,92429291.000,93628551.000,94012777.000,95316155.000,94960687.000,94960687.000,104879570.000,110390005.000
CommonStockValue,886.000,886.000,925.000,928.000,940.000,944.000,953.000,953.000,953.000,1052.000,1107.000
ConvertibleDebtCurrent,,,,,,,,,,,7807543.000
ConvertibleDebtNoncurrent,,,,73575.000,321162.000,501473.000,1398001.000,3291930.000,4021890.000,3191433.000,3418867.000
ConvertiblePreferredStockSharesIssuedUponConversion,,,50800000.000,,,,,25800000.000,,,
DebtCurrent,0.000,0.000,,,,,,,,,
DebtInstrumentConvertibleConversionPrice1,,,,0.250,,,,,,,
DebtInstrumentFaceAmount,,,,827543.000,,,,7043543.000,7793543.000,6557543.000,
DebtInstrumentInterestRateStatedPercentage,,,,0.012,,,,0.012,,,0.012
DeferredIncomeTaxesAndOtherAssetsNoncurrent,,,27783.000,,,,,,,,
DeferredRentCreditNoncurrent,46002.000,47929.000,66498.000,69312.000,,,,,,,
DeferredTaxAssetParentsBasisInDiscontinuedOperation,,,,,145781.000,145781.000,145781.000,,,,
DeferredTaxAssetsGross,,,,,,,,2063691.000,,,
DeferredTaxAssetsInProcessResearchAndDevelopment,,,,,,,,199939.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,1048429.000,,,
DeferredTaxAssetsOperatingLossCarryforwardsForeign,,,,,,,,467041.000,,,
DeferredTaxAssetsValuationAllowance,,,,,,,,2063691.000,,,
DeferredTaxLiabilitiesNoncurrent,17232320.000,5682608.000,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationAccountsNotesAndLoansReceivableNet,,,113397.000,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationAccruedIncomeTaxesPayable,,,721202.000,775000.000,775000.000,873921.000,1136000.000,27835.000,,,
DisposalGroupIncludingDiscontinuedOperationCashAndCashEquivalents,,,9534211.000,0.000,,,,,,,
DisposalGroupIncludingDiscontinuedOperationDeferredTaxAssets,,,145781.000,145781.000,145781.000,145781.000,145781.000,,,,
DisposalGroupIncludingDiscontinuedOperationDeferredTaxLiabilities,,,0.000,0.000,,,,,,,
DisposalGroupIncludingDiscontinuedOperationOtherCurrentAssets,,,145781.000,145781.000,145781.000,145781.000,145781.000,,,,
DisposalGroupIncludingDiscontinuedOperationOtherCurrentLiabilities,,,0.000,0.000,,,,,,,
DisposalGroupIncludingDiscontinuedOperationOtherNoncurrentAssets,,,0.000,0.000,,,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,49418.000,,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,34566.000,841217.000,3678646.000,,,,
EscrowDeposit,0.000,0.000,,,,,,,,,
InterestPayableCurrent,,,,417.000,11326.000,21983.000,35134.000,54871.000,77165.000,90106.000,112023.000
Investments,,,,,,50000.000,50000.000,50000.000,50000.000,50000.000,50000.000
