,2012-07-01,2013-06-30,2014-06-29,2015-06-28,2016-07-03
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,33000.000,770000.000,,,
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,27000.000,,,
AllowanceForDoubtfulAccountsReceivableChargeOffs,16000.000,,,,
AllowanceForDoubtfulAccountsReceivableRecoveries,-116000.000,,,,
AllowanceForDoubtfulAccountsReceivableWriteOffs,,,,0.000,0.000
AmortizationOfIntangibleAssets,99000.000,99000.000,99000.000,99000.000,99000.000
CapitalExpendituresIncurredButNotYetPaid,,,,136000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,237000.000,2820000.000,-551000.000,5939000.000,-10218000.000
CommonStockDividendsPerShareDeclared,0.400,0.400,,0.480,0.520
ComprehensiveIncomeNetOfTax,-5214000.000,22920000.000,18438000.000,13993000.000,-1665000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,3397000.000,2147000.000,2719000.000,3574000.000,4659000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-1817000.000,25067000.000,21157000.000,17567000.000,2994000.000
CostOfGoodsSold,228971000.000,244313000.000,282621000.000,338815000.000,336594000.000
CumulativeTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,,736000.000,-140000.000,,
CurrentFederalTaxExpenseBenefit,2116000.000,-561000.000,4811000.000,9891000.000,18000.000
CurrentForeignTaxExpenseBenefit,1200000.000,1895000.000,2164000.000,2164000.000,1893000.000
CurrentIncomeTaxExpenseBenefit,3535000.000,1519000.000,7227000.000,12712000.000,2041000.000
CurrentStateAndLocalTaxExpenseBenefit,219000.000,185000.000,252000.000,657000.000,130000.000
DebtConversionOriginalDebtAmount1,1500000.000,,,,
DeferredIncomeTaxExpenseBenefit,54000.000,3847000.000,1447000.000,-3330000.000,3027000.000
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostExpectedLongTermReturnOnAssets,,,0.075,0.065,0.054
DefinedBenefitPlanEffectOfOnePercentagePointDecreaseOnAccumulatedPostretirementBenefitObligation1,83000.000,-57000.000,40000.000,24000.000,12000.000
DefinedBenefitPlanEffectOfOnePercentagePointDecreaseOnServiceAndInterestCostComponents1,-4000.000,-3000.000,2000.000,2000.000,1000.000
DefinedBenefitPlanEffectOfOnePercentagePointIncreaseOnAccumulatedPostretirementBenefitObligation,85000.000,59000.000,41000.000,24000.000,13000.000
DefinedBenefitPlanEffectOfOnePercentagePointIncreaseOnServiceAndInterestCostComponents,4000.000,3000.000,2000.000,2000.000,1000.000
DefinedBenefitPlanHealthCareCostTrendRateAssumedForNextFiscalYear,0.085,0.075,0.075,0.075,0.070
DefinedBenefitPlanRecognizedNetGainLossDueToSettlements1,,-2144000.000,,,
DefinedBenefitPlanTargetPlanAssetAllocations,1.000,1.000,1.000,1.000,1.000
DefinedBenefitPlanTransfersBetweenMeasurementLevels,0.000,,,,
DefinedBenefitPlanUltimateHealthCareCostTrendRate,0.050,0.050,0.050,0.050,0.050
DefinedContributionPlanCostRecognized,1400000.000,1500000.000,1605000.000,1729000.000,1783000.000
DefinedContributionPlanMaximumAnnualContributionPerEmployeePercent,0.050,,,,
Depreciation,6700000.000,7400000.000,8168000.000,8716000.000,10022000.000
DepreciationDepletionAndAmortization,6809000.000,7490000.000,8267000.000,8815000.000,10121000.000
DerivativeInstrumentsGainLossRecognizedInIncomeNet,,-12000.000,,,
DerivativeInstrumentsGainRecognizedInIncome,-420000.000,,,,
DividendsCommonStockCash,1341000.000,1351000.000,1540000.000,1710000.000,1863000.000
EarningsPerShareBasic,2.660,2.770,4.700,5.800,2.550
EarningsPerShareDiluted,2.640,2.720,4.590,5.660,2.510
EffectOfExchangeRateOnCashAndCashEquivalents,240000.000,-116000.000,-5000.000,,
