,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-06-30
AmortizationOfIntangibleAssets,1127.000,552.000,557.000,564.000,564.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,-51064.000,,,,-75613.000,
CommunicationsAndInformationTechnology,3338.000,3926.000,1033.000,233.000,1158.000,
ComprehensiveIncomeNetOfTax,,,,,,-366692.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-385262.000,-260090.000,-182228.000,-862986.000,-885082.000,
CostOfGoodsAndServicesSold,3814.000,3760.000,57728.000,-43822.000,12396.000,
CostOfGoodsSold,,,,,,18024.000
CostOfGoodsSoldDirectMaterials,2378.000,3760.000,57728.000,,,
CostOfGoodsSoldOverhead,1436.000,,,,,
CostOfUtilities,,,,,518.000,
Depreciation,789.000,,,,11075.000,
DepreciationNonproduction,789.000,776.000,1095.000,9457.000,11075.000,
DerivativeGainLossOnDerivativeNet,,,,,,-12557.000
EarningsPerShareBasicAndDiluted,-0.000,-0.000,-0.000,0.000,-0.000,0.000
EffectOfExchangeRateOnCashAndCashEquivalents,803.000,,,,216.000,
EffectiveIncomeTaxRateContinuingOperations,0.000,,,,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,-0.340,,,,,
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,0.340,,,,,
FairValueInputsDiscountForLackOfMarketability,0.531,,,,0.531,
FairValueInputsDiscountRate,0.188,,,,0.188,
FairValueInputsLongTermRevenueGrowthRate,0.123,,,,0.123,
ForeignCurrencyTransactionGainLossBeforeTax,3453.000,928.000,5.000,-7680.000,-1140.000,-404.000
GeneralAndAdministrativeExpense,,,,,,253322.000
GrossProfit,1549.000,4831.000,49958.000,-36574.000,6676.000,7623.000
ImpairmentOfIntangibleAssetsFinitelived,0.000,,,,,
IncreaseDecreaseInAccountsPayable,56559.000,,,,228580.000,
IncreaseDecreaseInAccountsPayableRelatedParties,26222.000,,,,317952.000,
IncreaseDecreaseInAccountsReceivable,,,,,144.000,
IncreaseDecreaseInAccountsReceivableRelatedParties,,,,,4386.000,
IncreaseDecreaseInAccruedLiabilities,-47198.000,,,,2392.000,
IncreaseDecreaseInDueFromRelatedPartiesCurrent,2992.000,,,,-1596.000,
IncreaseDecreaseInIncomeTaxesReceivable,,,,,21652.000,
IncreaseDecreaseInInventories,-5557.000,,,,176188.000,
IncreaseDecreaseInOtherOperatingAssets,-8993.000,,,,2000.000,
IncreaseDecreaseInOtherReceivables,2066.000,,,,-541.000,
IncreaseDecreaseInPrepaidExpense,-125.000,,,,-39945.000,
InterestExpense,,,,,,7868.000
InterestIncomeOther,501.000,261.000,249.000,,269.000,153.000
LeaseAndRentalExpense,9620.000,13369.000,19032.000,73647.000,60499.000,59062.000
LicenseCosts,651.000,11.000,5.000,1.000,527.000,
MaintenanceCosts,,2424.000,337.000,,,
MarketingAndAdvertisingExpense,167257.000,31910.000,7257.000,78746.000,177667.000,54312.000
MarketingExpense,3250.000,43.000,1540.000,108.000,,
NetCashProvidedByUsedInFinancingActivities,291589.000,,,,450000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,291589.000,,,,450000.000,
NetCashProvidedByUsedInInvestingActivities,-6954.000,,,,-2822.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-6954.000,,,,-2822.000,
NetCashProvidedByUsedInOperatingActivities,-336502.000,,,,-523007.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-336502.000,,,,-523007.000,
NetIncomeLoss,-383618.000,-272431.000,-172716.000,,-921282.000,-367960.000
OperatingExpenses,389127.000,278459.000,225556.000,807923.000,927091.000,413394.000
OperatingIncomeLoss,-387578.000,-273628.000,-175598.000,-844497.000,-920415.000,-405771.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,-1644.000,12341.000,-9512.000,-8493.000,36200.000,1268.000
OtherCostAndExpenseOperating,285.000,,,,583.000,
OtherExpenses,1733.000,-1489.000,21.000,,,
OtherGeneralExpense,,3130.000,1874.000,,1712.000,18024.000
OtherIncome,6.000,8.000,2628.000,,4.000,58487.000
OtherSellingGeneralAndAdministrativeExpense,5169.000,,,,,
PaymentsForProceedsFromProductiveAssets,4166.000,,,,,
PaymentsToAcquireIntangibleAssets,3794.000,,,,,
PostageExpense,642.000,2426.000,2478.000,1707.000,1665.000,
ProceedsFromIssuanceOfCommonStock,291589.000,,,,,
ProfessionalFees,101693.000,152544.000,145052.000,550459.000,571271.000,46698.000
RevenueFromRelatedParties,1653.000,,,,3737.000,16913.000
Revenues,5369.000,8599.000,110314.000,-80396.000,19076.000,25647.000
SalariesAndWages,32582.000,28688.000,34528.000,52174.000,58084.000,
SalesCommissionsAndFees,19566.000,13122.000,,,,
SalesRevenueGoodsNet,3710.000,8591.000,107686.000,-85119.000,15335.000,
SalesRevenueNet,5363.000,8591.000,107686.000,-80396.000,19072.000,8734.000
ShareBasedCompensation,0.000,,,,,
SuppliesExpense,499.000,445.000,936.000,401.000,3008.000,
TravelAndEntertainmentExpense,15746.000,15057.000,4055.000,15322.000,12555.000,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,393308472.000,393308472.000,393658747.000,-786643589.000,394245972.000,400008210.000
