,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
AssetImpairmentCharges,,,,,,,75.000,4747.000,63872.000,-68694.000,0.000,2318.000,0.000,,0.000,
AssetRetirementObligationAccretionExpense,,,,,,,400.000,,,,400.000,,,,400.000,
AssetRetirementObligationLiabilitiesIncurred,,,,,,,,,,,,,,,0.000,
AssetRetirementObligationLiabilitiesSettled,,,,,,,,,,,,,,,0.000,
AssetRetirementObligationRevisionOfEstimate,,,,,,,0.000,,,,0.000,,,,0.000,
CapitalizedCostsOfUnprovedPropertiesExcludedFromAmortization,,,,,1379858.000,,0.000,,,,0.000,,,,0.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,53981.000,,,,-42551.000,,,,-127783.000,,,,-46464.000,
ConversionOfStockAmountConverted1,,,,180000.000,180000.000,,,,,,,,,,,
CostOfGoodsAndServicesSold,0.000,63865.000,,465016.000,-1044.000,,,11693.000,21552.000,,,1175.000,,,29258.000,851.000
DebtConversionOriginalDebtAmount1,,,71988.000,,,,,,,,,,,,,
DepreciationDepletionAndAmortization,,,84265.000,51139.000,60373.000,61504.000,60142.000,61360.000,61213.000,52294.000,54987.000,56500.000,56239.000,48567.000,44999.000,38555.000
DerivativeInstrumentsGainRecognizedInIncome,154722.000,53982.000,1164899.000,,,,,,,,,,,,,
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,,,,,,,,,,,-400.000,,,,-400.000,
EarningsPerShareBasic,0.030,0.000,0.080,0.030,0.000,-0.010,0.000,,0.000,,0.000,,,,,-0.030
EarningsPerShareBasicAndDiluted,,,,,,,,,,,,-0.010,,,,
EarningsPerShareDiluted,0.030,0.000,0.080,0.030,0.000,-0.010,0.000,,0.000,,0.000,,,,,-0.030
FairValueInputsDiscountRate,,,,0.100,0.100,,0.100,,,,0.100,,,,0.100,
FeesAndCommissions,,,,316667.000,,,,,,,,,,,,
FeesAndCommissionsOther,,,75000.000,0.000,0.000,0.000,,0.000,0.000,,,,,,,
GainsLossesOnExtinguishmentOfDebt,0.000,,,,0.000,,,,,,,,,,,
GainsLossesOnExtinguishmentOfDebtBeforeWriteOffOfDeferredDebtIssuanceCost,,,-1342684.000,,,,,,,,,,,,,
GeneralAndAdministrativeExpense,89533.000,119069.000,88048.000,64259.000,71783.000,59477.000,72604.000,62020.000,50444.000,55822.000,58082.000,236840.000,60709.000,60843.000,122836.000,96122.000
ImpairmentOfLongLivedAssetsHeldForUse,56996.000,99826.000,120192.000,21936.000,700.000,73911.000,75.000,,,,,2318.000,,,,1172461.000
ImpairmentOfOilAndGasProperties,,,,,,,,4747.000,63872.000,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,1433297.000,-149245.000,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,,,,,,-50650.000,182480.000,,,,,,,
IncomeTaxExpenseBenefit,0.000,,,314955.000,,,,0.000,0.000,,,,0.000,,0.000,
IncomeTaxesPaid,,,0.000,,,,0.000,,,,,,,,0.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,-10415.000,,,,,,,,-11854.000,,,,56917.000,
IncreaseDecreaseInAccountsReceivable,,,13334.000,,,,,,,,3751.000,,,,35116.000,
IncreaseDecreaseInAccountsReceivableRelatedParties,,,,,,,-2382.000,,,,,,,,,
IncreaseDecreaseInAssetRetirementObligations,,,22000.000,,,,400.000,,,,,,,,,
IncrementalCommonSharesAttributableToConversionOfDebtSecurities,,,,,,,,,521505.000,,,,,,,
InterestExpense,35278.000,37937.000,5346.000,3366.000,3213.000,4393.000,3729.000,3766.000,3803.000,3802.000,3618.000,3579.000,3614.000,3613.000,3544.000,3579.000
InterestPaid,,,0.000,,,,,,,,,,,,0.000,
LeaseOperatingExpense,100035.000,113893.000,81371.000,45611.000,58606.000,64875.000,56543.000,56373.000,59881.000,48516.000,50038.000,50731.000,52973.000,42890.000,39266.000,32449.000
NetCashProvidedByUsedInFinancingActivities,,,,,,,,,,,-10000.000,,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,,,,,,,-10000.000,,,,,
NetCashProvidedByUsedInInvestingActivities,,,-3087.000,,,,-4825.000,,,,-58713.000,,,,-102558.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-3087.000,,,,-4825.000,,,,-58713.000,,,,-102558.000,
NetCashProvidedByUsedInOperatingActivities,,,57068.000,,,,-37726.000,,,,-59070.000,,,,56094.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,57068.000,,,,-37726.000,,,,-59070.000,,,,56094.000,
NetIncomeLoss,1433297.000,-149245.000,3099959.000,,,,-83935.000,,,,-98852.000,,,,-77329.000,
NonoperatingIncomeExpense,-26926.000,-27222.000,742684.000,,,,,,,,,,,,,
OilAndGasRevenue,,70000.000,,1285600.000,,,,47000.000,316250.000,,,44000.000,42500.000,,94500.000,
OilAndGasSalesRevenue,203499.000,179484.000,69649.000,46704.000,52872.000,35737.000,49290.000,36099.000,42639.000,28739.000,12886.000,24705.000,19016.000,13067.000,2775.000,9587.000
OperatingExpenses,246564.000,396653.000,289611.000,596822.000,130045.000,198263.000,129222.000,134833.000,195749.000,293575.000,108120.000,291064.000,113682.000,342195.000,191360.000,1301883.000
OperatingIncomeLoss,-39866.000,-138068.000,-144962.000,1052149.000,-76398.000,-162026.000,-79932.000,-47184.000,186283.000,-227935.000,-95234.000,-222359.000,-51666.000,-290198.000,-73785.000,-1290396.000
OtherExpenses,,,,,,,300.000,,,,,-650.000,57.000,,,
OtherIncome,,,,,,,26.000,,,,,,,,,
OtherNonoperatingGainsLosses,1380645.000,,1342684.000,359828.000,0.000,-1342686.000,,,,,,,,,,
OtherNonoperatingIncome,,,,,,,,300.000,,,,,,,,
OtherNonoperatingIncomeExpense,1473163.000,-11177.000,3244921.000,356462.000,-3213.000,-4395.000,-4003.000,-3466.000,-3803.000,-3802.000,-3618.000,-2929.000,-3671.000,-4175.000,-3544.000,-3579.000
OtherSignificantNoncashTransactionValueOfConsiderationGiven1,,,,,,,-16790.000,,,,,,,,,
PaymentsToAcquireIntangibleAssets,,,25087.000,,,,,,,,58713.000,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,,,,,,,,,,,,,102558.000,
ProceedsFromSaleOfOilAndGasPropertyAndEquipment,,,,,,,,,,,,,,,27426.000,
ProceedsFromSaleOfProductiveAssets,,,,,,,-4825.000,,,,,,,,,
ProfitLoss,,,3099959.000,1093656.000,-79611.000,-136563.000,-83935.000,-50650.000,182480.000,-231737.000,-98852.000,-225288.000,-55337.000,-294372.000,-77329.000,-1293975.000
RepaymentsOfNotesPayable,,,,,,,,,,,10000.000,,,,,
ResultsOfOperationsIncomeBeforeIncomeTaxes,,,,1408611.000,-79611.000,,-83935.000,,,,-98852.000,-225288.000,-55337.000,-294372.000,-77329.000,-1293975.000
RevenueOilAndGasServices,,,,,,,,4550.000,23143.000,,,,,,,
Revenues,206699.000,258585.000,144649.000,1648971.000,53647.000,36237.000,49290.000,87649.000,382032.000,65640.000,12886.000,68705.000,62016.000,51997.000,117575.000,11487.000
SalesRevenueNet,206699.000,258585.000,144649.000,1648971.000,53647.000,36237.000,49264.000,87649.000,382032.000,65640.000,12886.000,68705.000,62016.000,51997.000,117575.000,11487.000
SalesRevenueServicesNet,3200.000,9101.000,,,775.000,,,,,,,,,,,
ShareBasedCompensation,,,,,,,,,,,,,,,38797.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,,,,,,,,,,,0.000,,,,0.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,,,,,,,,,,,0.000,,,,0.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,,,,,0.000,,,,0.000,,,,0.000,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,,,,,,0.000,,,,0.000,,,,0.000,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,,,,,0.000,,,,0.000,,,,0.000,
StockIssuedDuringPeriodSharesStockOptionsExercised,,,,,,,0.000,,,,0.000,,,,0.000,
UnrealizedGainLossOnDerivatives,,,-1907583.000,,,,,,,,,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,42048909.000,39510059.000,38751462.000,39692841.000,39204925.000,-78255701.000,38176085.000,38176085.000,38697590.000,-76873675.000,38176085.000,,38176085.000,,38176085.000,38176085.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,,,,,,38176085.000,,,,
WeightedAverageNumberOfSharesOutstandingBasic,41131178.000,39510059.000,38104299.000,38176085.000,38176085.000,-76302472.000,38176085.000,38176085.000,38176085.000,-76352170.000,38176085.000,,38176085.000,,38176085.000,38176085.000
