,2011-08-31,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28,2017-05-31
AccountsPayableAndAccruedLiabilities,34145.000,44390.000,41890.000,,,,,,,,,,,,,,,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,27908.000,42945.000,41083.000,45695.000,47350.000,23682.000,11000.000,3798.000,25340.000,23038.000,11530.000,18824.000,113847.000,100505.000,243033.000,214594.000,265325.000,226225.000,239514.000,281536.000
AccountsPayableRelatedParties,13195.000,13195.000,17544.000,,,,,,,,,,,,,,,,,,,,,
AccountsPayableRelatedPartiesCurrent,,,,,21084.000,21184.000,27684.000,27798.000,130798.000,26405.000,40000.000,0.000,48800.000,55483.000,55483.000,184484.000,224483.000,,,,224483.000,246535.000,245979.000,245979.000
AccountsReceivableRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,127768.000,,,,,,
AccruedRentCurrent,,,,,,,,,,,,,,,,,7500.000,2500.000,,4000.000,,,,
AccumulatedOtherComprehensiveIncomeLossBeforeTax,,,,,1652.000,,,,56401.000,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,,,,1858.000,31503.000,-762.000,,,,,,,,
AdditionalPaidInCapital,362285.000,362285.000,362285.000,,362285.000,362285.000,362285.000,362286.000,362285.000,460285.000,461265.000,557157.000,5177707.000,5273502.000,5273502.000,5291493.000,959362.000,985297.000,988823.000,1108168.000,1108148.000,1616443.000,1882299.000,5281841.000
Assets,,,,,,,,14.000,72755.000,31353.000,1076.000,0.000,4524121.000,4498535.000,4459822.000,4439893.000,28704.000,277798.000,84280.000,92504.000,23716.000,282959.000,591642.000,3462824.000
AssetsCurrent,,,,,,,,,,,,,112757.000,83829.000,45484.000,25921.000,25503.000,275013.000,81910.000,90549.000,22093.000,281604.000,589056.000,3372796.000
BankAcceptancesExecuted,,,,,,,,,,,,,,5100.000,5100.000,5100.000,,,,,,,,
Cash,,,,,,0.000,,14.000,72755.000,31353.000,1076.000,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,,,,,,,,,,,,0.000,98768.000,65618.000,8211.000,21551.000,25229.000,9728.000,77397.000,88502.000,19127.000,278151.000,567217.000,3190303.000
CashEquivalentsAtCarryingValue,,,,,,,,14.000,,,,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,,,,,,,,,,,,,,,,,,,,,,125000.000,-100000.000,
CommonStockSharesAuthorized,900000000.000,900000000.000,900000000.000,,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000
CommonStockSharesIssued,680202.000,680202.000,680202.000,,680202.000,680202.000,680202.000,680202.000,680202.000,20680203.000,20880203.000,81760406.000,100250000.000,100633333.000,100633333.000,100723333.000,101503333.000,102153333.000,102653334.000,107026665.000,107221903.000,114077234.000,114676233.000,118322621.000
CommonStockSharesOutstanding,,,,,,,,,,20680203.000,20880203.000,81760406.000,100250000.000,100633333.000,100633333.000,100723333.000,101503333.000,102153333.000,102653334.000,107026665.000,107221903.000,114077234.000,114676233.000,118322621.000
CommonStockSharesSubscribedButUnissued,,,,,,,,,,,,,,,,,,,94000.000,,,,,
CommonStockSharesSubscriptions,,,,,,,,,,,,,,,,,,,3133332.000,,,,,
CommonStockValue,68.000,68.000,68.000,,68.000,68.000,68.000,68.000,68.000,2068.000,2088.000,8176.000,10025.000,10063.000,10063.000,10072.000,10150.000,10215.000,10265.000,10703.000,10722.000,11408.000,11467.000,11832.000
ConvertibleDebtCurrent,,,,,,,,,,,,,,,,,,20000.000,,,,,,
DeferredRevenueCurrent,,,,,,,,,,,,,,,,,,,,50000.000,,,,
DeferredTaxAssetsGross,,,,,578.000,,,,163700.000,,,,,,,,,,,,,,,
DeferredTaxAssetsNet,,,,,,,,,,,,,0.000,,,,0.000,,,,0.000,,,
