,2013-09-30,2013-12-31,2014-03-31,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,256000000.000,253000000.000,251000000.000,255000000.000,253000000.000,249000000.000,257000000.000,267000000.000,258000000.000,286000000.000,281000000.000,294000000.000,297000000.000,313000000.000
AccruedIncomeTaxes,,132000000.000,21000000.000,152000000.000,26000000.000,,212000000.000,106000000.000,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,17000000.000,16000000.000,17000000.000,17000000.000,17000000.000,16000000.000,16000000.000,17000000.000,16000000.000,17000000.000,17000000.000,18000000.000,17000000.000,17000000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,79000000.000,56000000.000,27000000.000,16000000.000,-12000000.000,-75000000.000,-65000000.000,-110000000.000,-136000000.000,-92000000.000,-88000000.000,-99000000.000,-117000000.000,-110000000.000
Assets,63381000000.000,64400000000.000,64296000000.000,65743000000.000,65981000000.000,64805000000.000,65308000000.000,65511000000.000,65471000000.000,66653000000.000,68169000000.000,68620000000.000,69491000000.000,69854000000.000
AssetsFairValueDisclosureRecurring,150000000.000,138000000.000,159000000.000,129000000.000,140000000.000,237000000.000,204000000.000,277000000.000,212000000.000,342000000.000,357000000.000,302000000.000,248000000.000,249000000.000
CashAndCashEquivalentsAtCarryingValue,141000000.000,443000000.000,138000000.000,647000000.000,671000000.000,634000000.000,651000000.000,714000000.000,675000000.000,658000000.000,708000000.000,680000000.000,711000000.000,760000000.000
CommercialPaper,6150000000.000,4607000000.000,4187000000.000,6669000000.000,5940000000.000,4587000000.000,5916000000.000,4038000000.000,5048000000.000,4614000000.000,6550000000.000,4671000000.000,6564000000.000,4462000000.000
CommonStockParOrStatedValuePerShare,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000
CommonStockSharesAuthorized,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000
