,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
AccretionExpense,,,528000.000,,,,840000.000,,,,980000.000,,,,793000.000,
AmortizationOfFinancingCosts,,,699000.000,,,,1036000.000,,,,1228000.000,,,,264000.000,
AmortizationOfIntangibleAssets,,,3000000.000,2931000.000,2535000.000,2739000.000,2961000.000,2649000.000,2553000.000,1915000.000,1964000.000,49000.000,49000.000,-1866000.000,49000.000,49000.000
AssetImpairmentCharges,4560000.000,9870000.000,45522000.000,21402000.000,55900000.000,54179000.000,0.000,1839000.000,61389000.000,151058000.000,2097000.000,0.000,17305000.000,376490000.000,68344000.000,0.000
AssetRetirementObligationLiabilitiesIncurred,,,815000.000,,,,746000.000,,,,39000.000,,,,9000.000,
AssetRetirementObligationLiabilitiesSettled,,,-1551000.000,,,,-570000.000,,,,682000.000,,,,1302000.000,
AssetRetirementObligationRevisionOfEstimate,,,,,,,,,,,-105000.000,,,,124000.000,
AvailableForSaleSecuritiesGrossUnrealizedGains,,,,,,,,,,,,,,,,3603000.000
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,,,,,,,,,,,,,,0.000
CapitalExpendituresIncurredButNotYetPaid,,,25984000.000,,,,16580000.000,,,,6241000.000,,,,10627000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-696000.000,,,,35000.000,,,,5547000.000,,,,-1306000.000,
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,,,,,,,,,,,,,0.000,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,0.000,,,,,,,,,,,,-966000.000,
CommonStockDividendsPerShareCashPaid,,,0.220,0.220,0.220,,,0.220,0.150,,0.000,0.000,0.070,,0.070,0.070
ComprehensiveIncomeNetOfTax,,,,,,,,,,,,,269669000.000,,-62322000.000,-19771000.000
CostsAndExpenses,248959000.000,262395000.000,264310000.000,208588000.000,255354000.000,351769000.000,275157000.000,288334000.000,376976000.000,468296000.000,349307000.000,46807000.000,65690000.000,123455000.000,105448000.000,41888000.000
Depletion,,,22050000.000,21301000.000,23422000.000,21640000.000,20871000.000,21399000.000,22004000.000,22956000.000,19672000.000,19334000.000,20736000.000,21068000.000,13719000.000,14727000.000
Depreciation,,,14255000.000,14122000.000,14428000.000,18585000.000,16395000.000,17099000.000,18074000.000,17881000.000,18861000.000,889000.000,665000.000,-17444000.000,559000.000,807000.000
DepreciationDepletionAndAmortization,31576000.000,35040000.000,39294000.000,38354000.000,40395000.000,43002000.000,40237000.000,41157000.000,42641000.000,43135000.000,40508000.000,20299000.000,22259000.000,2513000.000,14645000.000,16390000.000
DerivativeCashReceivedOnHedge,,,,,,,,,,,5740000.000,,,,-14370000.000,
DerivativeGainLossOnDerivativeNet,,,,,,,,31476000.000,-27507000.000,,-16221000.000,-31036000.000,27886000.000,94187000.000,19534000.000,-10571000.000
DerivativeInstrumentsGainLossRecognizedInIncomeNet,,,-9550000.000,93795000.000,-36936000.000,5666000.000,-19214000.000,,,,,,,,,
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,,,,,,,,,,,-16221000.000,,,,19534000.000,
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,,,,,,,,,,,,,249856000.000,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,,,,,,,,,,-25590000.000,-2435000.000,,-966000.000,-8000.000
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,,,,,,,,,,,56000.000,-1636000.000,,0.000,0.000
DisposalGroupIncludingDiscontinuedOperationCostsOfGoodsSold,,,,,,,,,,,,199700000.000,2846000.000,,0.000,0.000
DisposalGroupIncludingDiscontinuedOperationDepreciationAndAmortization,,,,,,,,,,,,19737000.000,0.000,,0.000,0.000
DisposalGroupIncludingDiscontinuedOperationGeneralAndAdministrativeExpense,,,,,,,,,,,,12107000.000,4055000.000,,966000.000,8000.000
DisposalGroupIncludingDiscontinuedOperationInterestExpense,,,,,,,,,,,,-14118000.000,0.000,,0.000,0.000
DisposalGroupIncludingDiscontinuedOperationOperatingExpense,,,,,,,,,,,,25078000.000,27000.000,,0.000,0.000
DisposalGroupIncludingDiscontinuedOperationOtherExpense,,,,,,,,,,,,-60000.000,0.000,,0.000,0.000
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,,,,,,,,245210000.000,4493000.000,,0.000,0.000
Dividends,,,29366000.000,30053000.000,32433000.000,32383000.000,34694000.000,34972000.000,23832000.000,23796000.000,0.000,0.000,11183000.000,10580000.000,10561000.000,10699000.000
FairValueLiabilitiesMeasuredOnRecurringBasisChangeInUnrealizedGainLossIncludedInTradingRevenue,,,0.000,0.000,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationLiabilityTransfersOutOfLevel3,,,,,0.000,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,,,0.000,0.000,0.000,0.000,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilitySettlements,,,0.000,0.000,0.000,0.000,,,,,,,,,,
FutureAmortizationExpenseAfterYearFive,,,64668000.000,,,,,,,,,,,,,
FutureAmortizationExpenseYearFive,,,7004000.000,,,,,,,,,,,,,
FutureAmortizationExpenseYearFour,,,7004000.000,,,,,,,,,,,,,
FutureAmortizationExpenseYearOne,,,8198000.000,,,,,,,,,,,,,
FutureAmortizationExpenseYearThree,,,7004000.000,,,,,,,,,,,,,
FutureAmortizationExpenseYearTwo,,,9731000.000,,,,,,,,,,,,,
GainLossFromPriceRiskManagementActivity,34338000.000,94313000.000,-8608000.000,95965000.000,-35503000.000,6040000.000,-17908000.000,30493000.000,-26834000.000,-4284000.000,-14944000.000,-18081000.000,27967000.000,99489000.000,22600000.000,-11535000.000
GainLossOnInterestRateDerivativeInstrumentsNotDesignatedAsHedgingInstruments,-1643000.000,-6878000.000,-1579000.000,-1463000.000,-1118000.000,-567000.000,-156000.000,-151000.000,-459000.000,-338000.000,-290000.000,-571000.000,-81000.000,-792000.000,-3066000.000,964000.000
GasGatheringTransportationMarketingAndProcessingRevenue,12304000.000,11567000.000,11511000.000,10451000.000,13604000.000,21265000.000,20942000.000,20153000.000,21134000.000,21430000.000,22397000.000,,,,,
GeneralAndAdministrativeExpense,15902000.000,16068000.000,16841000.000,18736000.000,16807000.000,17610000.000,18847000.000,19396000.000,20537000.000,22434000.000,21391000.000,12005000.000,12235000.000,1562000.000,10989000.000,11406000.000
IncomeLossFromContinuingOperations,55382000.000,97562000.000,-50333000.000,61789000.000,-106895000.000,-55163000.000,-33514000.000,16032000.000,-91565000.000,-168932000.000,-18563000.000,-17395000.000,17231000.000,-333640000.000,-57753000.000,-23366000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,54691000.000,96485000.000,-50424000.000,61710000.000,-107281000.000,-56310000.000,-34674000.000,15170000.000,-93598000.000,-169991000.000,-19516000.000,-18280000.000,16345000.000,-336319000.000,-58579000.000,-24061000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,-50424000.000,61710000.000,-107281000.000,-56310000.000,-34674000.000,15170000.000,-93598000.000,-169991000.000,-19516000.000,-18280000.000,16345000.000,-336319000.000,-58579000.000,-24061000.000
IncomeLossFromContinuingOperationsNetOfTaxPerOutstandingLimitedPartnershipUnitDiluted,,,,,,,,,,,,-0.110,0.110,,-0.390,-0.160
IncomeLossFromContinuingOperationsPerOutstandingLimitedPartnershipUnit,0.500,0.780,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,,,,,,,,,,-0.110,0.110,,-0.390,-0.160
IncomeLossFromContinuingOperationsPerOutstandingLimitedPartnershipUnitDiluted,0.470,0.760,,,,,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,,,,,,,,,-25646000.000,249057000.000,,-966000.000,-8000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,-311000.000,-197000.000,0.000,0.000,0.000,0.000,,,,,,-25646000.000,249057000.000,,-966000.000,-8000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerOutstandingLimitedPartnershipUnit,0.000,0.000,,,,,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerOutstandingLimitedPartnershipUnitBasic,,,,,,,,,,,,-0.160,1.560,,-0.010,0.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerOutstandingLimitedPartnershipUnitDiluted,0.000,0.000,,,,,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerOutstandingLimitedPartnershipUnitDiluted1,,,,,,,,,,,,-0.160,1.560,,-0.010,0.000
IncomeTaxExpenseBenefit,-691000.000,-1077000.000,-91000.000,-79000.000,-386000.000,-1147000.000,-1160000.000,-862000.000,-2033000.000,-1059000.000,-953000.000,-885000.000,-886000.000,-2679000.000,-826000.000,-695000.000
IncomeTaxExpenseBenefitContinuingOperations,,,-91000.000,-79000.000,-386000.000,-1147000.000,-1160000.000,,,,,,,,,
IncomeTaxesPaid,,,521000.000,,,,2000.000,,,,0.000,,,,98000.000,
IncreaseDecreaseInAccountsPayable,,,-661000.000,,,,-40000.000,,,,35797000.000,,,,-9555000.000,
IncreaseDecreaseInAccountsReceivable,,,9225000.000,,,,4296000.000,,,,19889000.000,,,,-4039000.000,
IncreaseDecreaseInAccruedLiabilities,,,3574000.000,,,,8551000.000,,,,15339000.000,,,,-435000.000,
IncreaseDecreaseInOtherOperatingAssets,,,-1885000.000,,,,-436000.000,,,,-3250000.000,,,,3000.000,
IncreaseDecreaseInOtherOperatingLiabilities,,,-1696000.000,,,,-628000.000,,,,-831000.000,,,,-775000.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,439000.000,,,,255000.000,,,,4418000.000,,,,1853000.000,
IncreaseDecreaseInRiskManagementAssetsAndLiabilities,,,-11715000.000,,,,-26664000.000,,,,,,,,,
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,,,,366000.000,0.000,,,0.000,,,,,,,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,1168000.000,0.000,,,,,,,,,,,
InterestCostsIncurredCapitalized,,,358000.000,373000.000,256000.000,324000.000,355000.000,338000.000,138000.000,132000.000,144000.000,,,,,
InterestExpense,6311000.000,10057000.000,10241000.000,10647000.000,14199000.000,16391000.000,17084000.000,16609000.000,17475000.000,,17986000.000,4948000.000,3188000.000,,2318000.000,2121000.000
InterestIncomeDomesticDeposits,3000.000,7000.000,,,,,,,,,,,,,,
InterestPaidNet,,,3379000.000,,,,5310000.000,,,,5558000.000,,,,999000.000,
LeaseAndRentalExpense,,,2300000.000,2047000.000,2052000.000,2501000.000,2096000.000,2336000.000,2759000.000,2309000.000,2900000.000,800000.000,400000.000,-1513000.000,500000.000,300000.000
MarketableSecuritiesGainLoss,,,,,,,,,,,,,,,-2004000.000,-3750000.000
NaturalGasMidstreamCosts,172674000.000,171964000.000,130454000.000,97914000.000,110430000.000,193921000.000,179988000.000,185760000.000,213509000.000,211361000.000,244973000.000,,,,,
NetCashProvidedByUsedInDiscontinuedOperations,,,0.000,,,,,,,,,,,,-966000.000,
NetCashProvidedByUsedInFinancingActivities,,,29935000.000,,,,30336000.000,,,,-8514000.000,,,,-64767000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,29935000.000,,,,30336000.000,,,,-8514000.000,,,,-64767000.000,
NetCashProvidedByUsedInInvestingActivities,,,-69620000.000,,,,-71143000.000,,,,-54492000.000,,,,49700000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-69620000.000,,,,-71143000.000,,,,-54492000.000,,,,49700000.000,
NetCashProvidedByUsedInOperatingActivities,,,38989000.000,,,,40842000.000,,,,68553000.000,,,,14727000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,38989000.000,,,,40842000.000,,,,68553000.000,,,,14727000.000,
NetIncomeLoss,55071000.000,97365000.000,-50333000.000,61789000.000,-106895000.000,-55163000.000,-33514000.000,16032000.000,-91565000.000,-168932000.000,-18563000.000,-43041000.000,266288000.000,-344591000.000,-58719000.000,-23374000.000
NetIncomeLossAllocatedToLimitedPartners,,,-50333000.000,61789000.000,-106895000.000,-55163000.000,-33514000.000,16032000.000,-91565000.000,-168932000.000,-18563000.000,-43041000.000,266288000.000,-344591000.000,-58719000.000,-23374000.000
NetIncomeLossNetOfTaxPerOutstandingLimitedPartnershipUnitDiluted,,,,,,,,0.100,,,,-0.270,1.670,,-0.400,-0.160
NetIncomeLossPerOutstandingLimitedPartnershipUnit,0.500,0.780,,,,,,,,,,,,,,
NetIncomeLossPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,,,,,,0.100,-0.590,,-0.120,-0.270,1.670,-2.170,-0.400,-0.160
NetIncomeLossPerOutstandingLimitedPartnershipUnitDiluted,0.470,0.760,,,,,,,,,,,,,,
NonoperatingIncomeExpense,-8065000.000,-16931000.000,-11869000.000,-12106000.000,-15316000.000,-16952000.000,-17248000.000,-16647000.000,-17855000.000,-17859000.000,-18283000.000,-5517000.000,811000.000,-47726000.000,-5253000.000,-3839000.000
OilAndGasRevenue,,,,,,,,,,,,,,,29513000.000,33212000.000
