,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,,,,,,,,,,,,,,,,,392000000.000,435200000.000,379700000.000,,,,,,
AccountsPayableTradeCurrent,,,,,,,,,,,,,,,,,,,,390200000.000,262900000.000,228700000.000,184300000.000,157700000.000,197800000.000
AccountsReceivableNetCurrent,325300000.000,427800000.000,329900000.000,297000000.000,319200000.000,326300000.000,339300000.000,332700000.000,342600000.000,340500000.000,291300000.000,255500000.000,298400000.000,316900000.000,303000000.000,227400000.000,236400000.000,251000000.000,259000000.000,219500000.000,185600000.000,189700000.000,132500000.000,134400000.000,138100000.000
AccrualForEnvironmentalLossContingencies,,1200000.000,1100000.000,,,,,,,,,,,,,,,,,,,,,,
AccruedIncomeTaxesCurrent,,53900000.000,61800000.000,,5400000.000,15900000.000,25200000.000,37600000.000,24700000.000,35900000.000,46400000.000,62500000.000,0.000,19200000.000,1800000.000,16200000.000,12900000.000,9200000.000,14300000.000,11600000.000,1800000.000,1000000.000,,,
AccruedVacationCurrent,,,,,,,,,,,,,,,,,,,,,,,23400000.000,,
AccruedVacationCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,,,,,,,21800000.000,21900000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,634200000.000,,,,667800000.000,,,,697300000.000,,,,703100000.000,,,,703900000.000,,,,480800000.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,,,,,,,,,,,,,,-3800000.000,,,,-300000.000,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,-4600000.000,,,,600000.000,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,62200000.000,,,,80300000.000,,,,-62700000.000,,,,-95000000.000,,,,82600000.000,,,,51800000.000,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,51800000.000,,,,50300000.000,,,,54800000.000,,,,-29200000.000,,,,-121400000.000,,,,-110800000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,48300000.000,63600000.000,23000000.000,-15000000.000,5000000.000,-38800000.000,-9900000.000,-29400000.000,-45600000.000,-45500000.000,-25500000.000,-6900000.000,-3800000.000,-5900000.000,-55500000.000,-130500000.000,-196000000.000,-181700000.000,-199100000.000,-207800000.000,-109600000.000,-123400000.000,-116400000.000,-162900000.000,-151700000.000
AdditionalPaidInCapitalCommonStock,458000000.000,463300000.000,465900000.000,470800000.000,476500000.000,480500000.000,484200000.000,486900000.000,492200000.000,496800000.000,500800000.000,506000000.000,526600000.000,532800000.000,537200000.000,539700000.000,546700000.000,549300000.000,552600000.000,558000000.000,560300000.000,564200000.000,566000000.000,567600000.000,570700000.000
AllowanceForDoubtfulAccountsReceivableCurrent,24200000.000,17600000.000,16500000.000,12800000.000,14300000.000,12500000.000,14100000.000,13500000.000,13400000.000,15200000.000,16900000.000,18200000.000,18800000.000,18800000.000,20000000.000,19400000.000,19100000.000,18900000.000,19000000.000,16900000.000,13300000.000,12500000.000,10000000.000,11100000.000,10700000.000
Assets,4008200000.000,4154200000.000,4177900000.000,3965200000.000,4115700000.000,4111700000.000,4255200000.000,4057300000.000,4122400000.000,4151200000.000,4167100000.000,3976600000.000,4118700000.000,4187800000.000,4077900000.000,3816600000.000,3816900000.000,3845500000.000,3804800000.000,3448900000.000,1820400000.000,1765900000.000,1599200000.000,1517800000.000,1505900000.000
AssetsCurrent,1284400000.000,1436400000.000,1451600000.000,1239800000.000,1394600000.000,1422600000.000,1500500000.000,1328000000.000,1447500000.000,1458500000.000,1462500000.000,1262900000.000,1436300000.000,1492100000.000,1423900000.000,1186100000.000,1251200000.000,1280600000.000,1277200000.000,1013600000.000,899000000.000,850100000.000,786600000.000,749700000.000,735500000.000
AssetsHeldForSaleNotPartOfDisposalGroup,,,,,,,,,,,,,,,,,,,,9200000.000,5700000.000,5600000.000,5500000.000,0.000,1900000.000
AssetsHeldForSaleNotPartOfDisposalGroupCurrent,,,,,,,,,,,,,,,,,,,,0.000,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,6800000.000,0.000,0.000,0.000,15100000.000,0.000,0.000,0.000,0.000,,,8100000.000,0.000,0.000,0.000,0.000,0.000,
AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,,,,,,,,35800000.000,0.000,0.000,0.000,23300000.000,0.000,0.000,0.000,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,72400000.000,81100000.000,90100000.000,68600000.000,70800000.000,56800000.000,68300000.000,73400000.000,101300000.000,91700000.000,84500000.000,54900000.000,78800000.000,103500000.000,74800000.000,68000000.000,68200000.000,67700000.000,75200000.000,63400000.000,87200000.000,40800000.000,42900000.000,69900000.000,36100000.000
CashAndCashEquivalentsAtCarryingValueIncludingDiscontinuedOperations,,,,,,,,,,,,,,,,,,,,,87200000.000,40800000.000,42900000.000,69900000.000,36100000.000
