,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableFairValueDisclosure,,,,,,,0.000,,,,,,,,,,,,,,,,,
AccruedEmployeeBenefitsCurrentAndNoncurrent,,,,,,,713000.000,,,,830000.000,,,,700000.000,,,,915000.000,,,,1109000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,8363000.000,,,,8849000.000,,,,9894000.000,,,,11393000.000,,,,13187000.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,1667000.000,3170000.000,2189000.000,2408000.000,11000.000,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,-217000.000,-848000.000,-931000.000,-968000.000,-318000.000,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,2252000.000,2437000.000,1745000.000,2108000.000,1450000.000,2322000.000,1258000.000,1440000.000,-307000.000,-2567000.000,-2392000.000,-726000.000,-907000.000,-478000.000,-87000.000,184000.000,-683000.000,-668000.000,-254000.000,1192000.000,1711000.000,1489000.000,-659000.000,-403000.000
AdvancesFromFederalHomeLoanBanks,,,,,,,,,,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,,90000000.000,75000000.000,,,,,,
Assets,868522000.000,928171000.000,940691000.000,930584000.000,962545000.000,946450000.000,979424000.000,978515000.000,956612000.000,931817000.000,956342000.000,969997000.000,963716000.000,977757000.000,997192000.000,985402000.000,983055000.000,990729000.000,1015441000.000,1077083000.000,1070192000.000,1111018000.000,1140992000.000,1142751000.000
AssetsFairValueDisclosure,,,,,,,,,,,,204010000.000,188686000.000,189379000.000,186986000.000,166890000.000,160763000.000,157309000.000,159030000.000,174251000.000,157906000.000,156440000.000,175174000.000,181534000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,0.000,0.000,,,,,,,,,,,,,,,,,
AssetsSoldUnderAgreementsToRepurchaseCarryingAmounts,,,,,,,17390000.000,,,,0.000,,,,,,,,,,,,,
AssetsSoldUnderAgreementsToRepurchaseInterestRate,,,,,,,0.002,,,,0.000,,,,,,,,,,,,,
AssetsSoldUnderAgreementsToRepurchaseMarketValue,,,,,,,17390000.000,,,,0.000,,,,,,,,,,,,,
AssetsSoldUnderAgreementsToRepurchaseRepurchaseLiability,,,,,,,13095000.000,,,,0.000,,,,,,,,,,,,,
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,,,187395000.000,187595000.000,184397000.000,163766000.000,159243000.000,155683000.000,157432000.000,172538000.000,155283000.000,154151000.000,176518000.000,182425000.000
AvailableForSaleSecurities,162184000.000,165704000.000,203524000.000,192880000.000,201348000.000,194928000.000,197354000.000,221846000.000,218495000.000,209642000.000,216640000.000,204010000.000,188686000.000,189379000.000,186986000.000,166890000.000,160763000.000,157309000.000,159030000.000,174251000.000,157906000.000,156440000.000,175174000.000,181534000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,2729000.000,2838000.000,3231000.000,3584000.000,2396000.000,2405000.000,2346000.000,2616000.000,3065000.000,2777000.000,1164000.000,1401000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,1438000.000,1054000.000,642000.000,460000.000,876000.000,779000.000,748000.000,903000.000,442000.000,488000.000,2508000.000,2292000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,198532000.000,190371000.000,194423000.000,218504000.000,219187000.000,213896000.000,220357000.000,204653000.000,187395000.000,187595000.000,184397000.000,163766000.000,159243000.000,155683000.000,157432000.000,172538000.000,155283000.000,154151000.000,176518000.000,182425000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,1117000.000,786000.000,476000.000,351000.000,360000.000,280000.000,233000.000,307000.000,213000.000,232000.000,250000.000,402000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,,1438000.000,1054000.000,642000.000,460000.000,876000.000,779000.000,748000.000,903000.000,442000.000,488000.000,2508000.000,2292000.000
