,2012-10-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
AmortizationOfDeferredSalesCommissions,,,2756000.000,3211000.000,,3952000.000,4421000.000,5740000.000,5175000.000,4625000.000,7735000.000,5389000.000,5728000.000,5873000.000,6140000.000,6507000.000,7057000.000,
AmortizationOfFinancingCostsAndDiscounts,,,,,,5920000.000,6002000.000,6083000.000,6166000.000,6250000.000,6336000.000,6422000.000,6510000.000,6599000.000,6690000.000,6782000.000,6876000.000,6950000.000
AmortizationOfIntangibleAssets,,,,,,,,300000.000,,300000.000,200000.000,300000.000,,300000.000,300000.000,300000.000,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,42950000.000,,,,41385000.000,,,,40385000.000,,,,38678000.000
CapitalExpendituresIncurredButNotYetPaid,,13275000.000,413000.000,1360000.000,-13435000.000,12995000.000,12171000.000,9052000.000,-25442000.000,9298000.000,18642000.000,17237000.000,-31125000.000,21507000.000,11426000.000,25917000.000,-31154000.000,32515000.000
CapitalLeasesIncomeStatementAmortizationExpense,2800000.000,3300000.000,3200000.000,3000000.000,2800000.000,2800000.000,2300000.000,2300000.000,1600000.000,1000000.000,1000000.000,500000.000,500000.000,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,406239000.000,135106000.000,218168000.000,-253972000.000,397866000.000,-335325000.000,16633000.000,-70492000.000,106050000.000,-27708000.000,-39906000.000,-10685000.000,80194000.000,104517000.000,925000.000,-18972000.000,153366000.000,
ComprehensiveIncomeNetOfTax,-41303000.000,-33018000.000,-35932000.000,-47461000.000,-55897000.000,-59177000.000,-69733000.000,-59811000.000,-59670000.000,-61698000.000,-68822000.000,-78185000.000,-80274000.000,-90453000.000,-101581000.000,-108856000.000,-106116000.000,-66305000.000
ConstructionInProgressExpendituresIncurredButNotYetPaid,,,,,,,,,,,,,,521000.000,394000.000,67000.000,1112000.000,142000.000
CostOfRevenue,30194000.000,36699000.000,40754000.000,48591000.000,,,,,,,,,,,,,,
CostmethodInvestmentsOtherThanTemporaryImpairment,,,,,,,,,,,,,,,15000000.000,0.000,,
CostmethodInvestmentsRealizedGainLossExcludingOtherThanTemporaryImpairments,,,,,,,,,,,3220000.000,0.000,,,65000.000,0.000,,
CurrentIncomeTaxExpenseBenefit,78000.000,135000.000,216000.000,242000.000,1085000.000,307000.000,493000.000,399000.000,1125000.000,918000.000,-1998000.000,915000.000,1511000.000,1135000.000,-65000.000,,,
DeferredRevenueRevenueRecognized1,,,,,,,,,,,,,,,,,,361000000.000
DefinedContributionPlanCostRecognized,,,,,,,,,,,,,,,1000000.000,,,
DefinedContributionPlanEmployerDiscretionaryContributionAmount,,,,,,,,,,,,,,,,3000000.000,,
Depreciation,4100000.000,5700000.000,7000000.000,7900000.000,8700000.000,9700000.000,10800000.000,12700000.000,12800000.000,16000000.000,17000000.000,18000000.000,20000000.000,22000000.000,22000000.000,23000000.000,25000000.000,27000000.000
DepreciationAndAmortization,,,,,,12523000.000,14474000.000,15682000.000,16526000.000,18569000.000,19888000.000,22260000.000,25222000.000,26124000.000,26662000.000,30453000.000,32646000.000,33377000.000
DepreciationDepletionAndAmortization,4461000.000,6569000.000,8051000.000,9361000.000,,,,,,,,,,,,,,
DerivativeInstrumentsGainReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortion,,,,,,,,,,,1000000.000,200000.000,,,,,,
EarningsPerShareBasicAndDiluted,-0.670,-0.200,-0.210,-0.270,-0.330,-0.320,-0.380,-0.330,-0.320,-0.330,-0.370,-0.410,-0.420,-0.410,-0.550,-0.570,-0.530,-0.310
EffectOfExchangeRateOnCashAndCashEquivalents,6000.000,-86000.000,,32000.000,,39000.000,-15000.000,-183000.000,-266000.000,48000.000,-210000.000,-297000.000,-245000.000,638000.000,-144000.000,-137000.000,28000.000,-132000.000
EffectiveIncomeTaxRateContinuingOperations,,,,,,,,0.010,,,,,,,,,,
EntityWideDisclosureOnGeographicAreasRevenueFromExternalCustomersAttributedToEntitysCountryOfDomicile,60500000.000,76698000.000,,,,,,,,,,,,,,,,
EntityWideDisclosureOnGeographicAreasRevenueFromExternalCustomersAttributedToForeignCountries,12118000.000,14947000.000,,,,,,,,,,,,,,,,
GainLossOnForeignCurrencyDerivativeInstrumentsNotDesignatedAsHedgingInstruments,,,,,,,100000.000,,,,,,,,,,,
GainLossOnInvestmentsExcludingOtherThanTemporaryImpairments,,,,,,,,,,,,,,,-15000000.000,0.000,,
GeneralAndAdministrativeExpense,22633000.000,12924000.000,13766000.000,16280000.000,22951000.000,21063000.000,26922000.000,28796000.000,29270000.000,32217000.000,36482000.000,38008000.000,41871000.000,41183000.000,45705000.000,57721000.000,53513000.000,51202000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-41232000.000,-32880000.000,-35762000.000,-47292000.000,-54897000.000,-59082000.000,-68722000.000,-59513000.000,-58655000.000,-60640000.000,-71419000.000,-76896000.000,-79946000.000,-79487000.000,-108090000.000,-112989000.000,-108526000.000,-61863000.000
IncomeTaxExpenseBenefit,,,,,,,,,,,,,,1135000.000,,1077000.000,,
IncomeTaxesPaid,,,,,,,,,,616000.000,418000.000,618000.000,472000.000,581000.000,3566000.000,655000.000,513000.000,1346000.000
IncreaseDecreaseInAccountsPayableTrade,-253000.000,2421000.000,1251000.000,1891000.000,-2016000.000,-2430000.000,-23000.000,4056000.000,-483000.000,2752000.000,1428000.000,-3719000.000,6363000.000,-1722000.000,1542000.000,2260000.000,4256000.000,-565000.000
IncreaseDecreaseInAccountsReceivable,-7382000.000,-7131000.000,6808000.000,19997000.000,5363000.000,7013000.000,1441000.000,18598000.000,69824000.000,-59717000.000,27570000.000,14727000.000,122684000.000,-101047000.000,55992000.000,20360000.000,113334000.000,-111815000.000
IncreaseDecreaseInDeferredCharges,,,3867000.000,5346000.000,,3463000.000,6433000.000,4340000.000,9278000.000,3501000.000,7082000.000,8744000.000,14572000.000,4788000.000,10486000.000,7973000.000,21286000.000,11381000.000
IncreaseDecreaseInDeferredRevenue,4692000.000,15678000.000,24680000.000,26151000.000,61796000.000,48378000.000,19530000.000,26658000.000,124613000.000,20679000.000,29665000.000,34719000.000,181742000.000,26269000.000,53071000.000,38514000.000,209761000.000,-21272000.000
IncreaseDecreaseInOtherAccruedLiabilities,3575000.000,15453000.000,-9191000.000,16458000.000,12346000.000,1091000.000,-14602000.000,15271000.000,2204000.000,6185000.000,2913000.000,32172000.000,18454000.000,5545000.000,-6517000.000,30591000.000,-6252000.000,4089000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,3395000.000,3563000.000,6579000.000,2652000.000,13082000.000,7350000.000,2748000.000,-1586000.000,7012000.000,7670000.000,7806000.000,9522000.000,3368000.000,776000.000,11902000.000,1425000.000,6744000.000,3050000.000
IncreaseDecreaseInRestrictedCash,,,,,,,,,,,,,,,4000000.000,-3900000.000,,
IncreaseInCarryingAmountOfRedeemablePreferredStock,161000.000,,,,,,,,,,,,,,,,,
InterestExpense,,,3879000.000,7663000.000,,7708000.000,7765000.000,7778000.000,7809000.000,7885000.000,7952000.000,8001000.000,8094000.000,8031000.000,7914000.000,7206000.000,6952000.000,6986000.000
InterestPaid,304000.000,424000.000,303000.000,264000.000,3895000.000,189000.000,3369000.000,56000.000,3255000.000,33000.000,3211000.000,8000.000,3204000.000,4000.000,3241000.000,48000.000,3191000.000,0.000
