,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,7861000.000,,,,8706000.000,,,,9584000.000,,,,10345000.000,,,,11133000.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,,1396000.000,-173000.000,-234000.000,-562000.000,-234000.000,252000.000,-56000.000,305000.000,522000.000,-68000.000,299000.000,-212000.000,278000.000,376000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,481000.000,2005000.000,2194000.000,1919000.000,2153000.000,2424000.000,1487000.000,1396000.000,-173000.000,-234000.000,-562000.000,-234000.000,252000.000,-56000.000,305000.000,522000.000,-68000.000,299000.000,-212000.000,278000.000,376000.000,197000.000,-1318000.000,-1069000.000
AdditionalPaidInCapital,14036000.000,14038000.000,14010000.000,13999000.000,13954000.000,13828000.000,12201000.000,12103000.000,12034000.000,12049000.000,11922000.000,11130000.000,11121000.000,11325000.000,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,,,11712000.000,11620000.000,12124000.000,12401000.000,12308000.000,12304000.000,12273000.000,12571000.000,12540000.000,12356000.000
Assets,521362000.000,530323000.000,526902000.000,518585000.000,525585000.000,534903000.000,545007000.000,546921000.000,529658000.000,530982000.000,517320000.000,515592000.000,511276000.000,517028000.000,518464000.000,515146000.000,515837000.000,527096000.000,532202000.000,518393000.000,525251000.000,552212000.000,548230000.000,563147000.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,1115000.000,1096000.000,1085000.000,562000.000,763000.000,503000.000,775000.000,787000.000,580000.000,152000.000,170000.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,1200000.000,634000.000,294000.000,665000.000,310000.000,825000.000,354000.000,218000.000,281000.000,2148000.000,1789000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,95030000.000,126565000.000,89351000.000,109921000.000,120834000.000,123494000.000,101131000.000,111862000.000,109587000.000,114009000.000,112362000.000,104739000.000,98586000.000,96474000.000,89580000.000,94408000.000,92454000.000,100214000.000,107895000.000,105269000.000
AvailableForSaleSecurities,89166000.000,91793000.000,88661000.000,84549000.000,98324000.000,130274000.000,91638000.000,112070000.000,120571000.000,123126000.000,100280000.000,111508000.000,,,,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,,,572000.000,205000.000,301000.000,214000.000,335000.000,171000.000,168000.000,153000.000,258000.000,262000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,,,,634000.000,294000.000,665000.000,310000.000,825000.000,354000.000,218000.000,281000.000,2148000.000,1790000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,25695000.000,26709000.000,23840000.000,24644000.000,67343000.000,67396000.000,59924000.000,63919000.000,49093000.000,56671000.000,49778000.000,43086000.000,54048000.000,35245000.000,54432000.000,31096000.000,23817000.000,34916000.000,90664000.000,88343000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,,,,,,,,,,62000.000,89000.000,364000.000,96000.000,490000.000,183000.000,50000.000,128000.000,1890000.000,1528000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,25695000.000,26709000.000,23840000.000,24644000.000,67343000.000,63319000.000,56075000.000,60209000.000,15317000.000,19651000.000,17834000.000,23538000.000,38004000.000,22112000.000,41356000.000,17739000.000,11602000.000,23118000.000,80449000.000,75658000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,,,,,,4077000.000,3849000.000,3710000.000,33776000.000,37020000.000,31944000.000,19548000.000,16044000.000,13133000.000,13076000.000,13357000.000,12215000.000,11798000.000,10215000.000,12685000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,25627000.000,37588000.000,9980000.000,30791000.000,34758000.000,36169000.000,23171000.000,24627000.000,14003000.000,14813000.000,21537000.000,7768000.000,11879000.000,10680000.000,15111000.000,19006000.000,15687000.000,25730000.000,,25170000.000
