,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AcquisitionCostRatio,,,,,,,,,,,,,,,,,,,,,,,,,0.167
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,1212000.000,,,,1358000.000,,,,1886000.000,,,,3474000.000,,,,4926000.000,,,,4467000.000
AllocatedShareBasedCompensationExpense,,500000.000,793000.000,,1246000.000,2075000.000,2015000.000,2516000.000,1467000.000,2260000.000,175000.000,12000.000,2060000.000,2584000.000,4267000.000,3210000.000,,,,,,,,,
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLoss,,,,,,,,,-2758000.000,,,,19366000.000,,,,,,,,,,,,
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax,,,,,,,,,-1755000.000,,,,12691000.000,,,,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,,,,,,,,,,,,,,,,,7972000.000,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,,,,,,,,,,,,,,,,,4338000.000,,,,,,,,
AvailableForSaleSecuritiesIncomeTaxExpenseOnChangeInUnrealizedHoldingGainOrLoss,,,,,,,,,-1003000.000,,,,6675000.000,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossRealizedGainLossExcludingOtherThanTemporaryImpairments,,,,,,,,,,,,,,,,,,4339000.000,518000.000,,1597000.000,1960000.000,1586000.000,4043000.000,1049000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,7516000.000,,,,,,,,,,,,,,,,,,,,,,,,
CashPeriodIncreaseDecrease,,,,,-81852000.000,,,,13240000.000,,,,-31468000.000,,,,-735000.000,,,,2717000.000,,,,-1181000.000
CededCreditRiskClaimsLossAdjustmentExpenseIncurred,,53100000.000,,,,,,,,,,,,,,,,,,,,,,,
CededPremiumsEarned,,,,,,,,,,115300000.000,114200000.000,,113600000.000,115500000.000,107600000.000,103956000.000,,,,,,,,,
CededPremiumsEarnedLife,,82100000.000,,,,,,,,,,,,,,,,,,,,,,,
CededPremiumsEarnedPropertyAndCasualty,,,85500000.000,,91700000.000,120700000.000,97400000.000,86839000.000,110900000.000,,,,,,,,,,,,,,,,
CededPremiumsWritten,,,,,,,,,,,,,,,,,107502000.000,121227000.000,102123000.000,78790000.000,94057000.000,106030000.000,97929000.000,84671000.000,113142000.000
CombinedRatio,,,,,,,,,,0.977,0.898,,0.922,0.953,0.895,-1.844,0.923,0.934,0.934,-1.850,0.951,0.996,0.956,-1.936,0.964
CommonStockDividendsPerShareDeclared,,,,,,,,,,,,,,,,,,,,,,,,,0.045
ComprehensiveIncomeNetOfTax,-6924000.000,26329000.000,12686000.000,23293000.000,13881000.000,21663000.000,30760000.000,2418000.000,14785000.000,-24829000.000,25462000.000,1200000.000,32920000.000,32965000.000,20628000.000,27015000.000,27052000.000,-3789000.000,18849000.000,15990000.000,45721000.000,35228000.000,18760000.000,-31712000.000,35911000.000
CostsAndExpenses,,,,,,,,,200822000.000,202269000.000,193880000.000,228320000.000,211792000.000,224681000.000,223003000.000,223519000.000,221867000.000,230098000.000,241254000.000,248296000.000,255177000.000,270864000.000,275400000.000,278583000.000,279843000.000
DeferredIncomeTaxExpenseBenefit,-1253000.000,,,,-6217000.000,,,,-1370000.000,,,,-106000.000,,,,865000.000,,,,191000.000,,,,-8598000.000
DeferredRevenueRevenueRecognized,,,,,,,,,,,,,300000.000,200000.000,300000.000,300000.000,200000.000,300000.000,400000.000,500000.000,400000.000,,,,
DeferredRevenueRevenueRecognized1,,,,,,,,,,,,,,,,,,,,,,400000.000,400000.000,,300000.000
DepreciationAndAmortization,976000.000,,,,1054000.000,,,,1025000.000,,,,1184000.000,,,,1051000.000,,,,1459000.000,,,,1184000.000
DividendsCommonStock,,,,,,,,,,,,,,,,,,,,,,,,,1324000.000
EarningsPerShareBasic,-0.500,0.620,0.940,0.650,0.570,1.060,0.920,1.990,0.990,0.990,1.500,1.010,1.960,1.180,2.190,1.360,1.810,1.330,1.260,1.230,1.580,1.110,1.510,-1.350,0.720
EarningsPerShareDiluted,-0.500,0.600,0.920,0.670,0.560,1.050,0.900,1.940,0.970,0.970,1.480,1.000,1.940,1.170,2.140,1.260,1.770,1.300,1.230,1.170,1.540,1.080,1.460,-1.330,0.700
EffectOfExchangeRateOnCashContinuingOperations,,,,,,,,,,,,,,,,,,,,,,,,,887000.000
EffectiveIncomeTaxRateContinuingOperations,,0.346,0.244,,0.293,0.295,0.288,-0.571,0.323,0.311,0.315,-0.637,0.323,0.322,0.325,-0.648,0.350,,,,,,,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,,,,,,,,,,,,,,,,,0.350,,,,0.350
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetPurchases,,,,,,,,,,,4661000.000,,,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetSales,,,,,,,,,,,84000.000,,,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersOutOfLevel3,,,4821000.000,,,,,,,,,,4407000.000,,,,,,,,,,,,
ForeignCurrencyTransactionGainBeforeTax,,,,,,,,,,,,,,,,,10000000.000,,,,,,,,
GainLossOnDispositionOfOtherFinancialAssets,,,,,,,,,,,,,,,,,,4339000.000,,,,,,,
GainLossOnSaleOfInvestments,,,,,1842000.000,,,,4814000.000,,,,833000.000,,,,5596000.000,,,,,,,,
GeneralAndAdministrativeExpenseRatio,,,,,,,,,,,0.184,,0.208,0.207,0.206,-0.412,0.233,0.218,0.222,-0.446,0.230,0.220,0.198,-0.436,0.204
GrossInvestmentIncomeOperating,,,,,,,,,,15033000.000,14901000.000,,17404000.000,16401000.000,16582000.000,16779000.000,17198000.000,17278000.000,18168000.000,19424000.000,20394000.000,20639000.000,20734000.000,21003000.000,22337000.000
ImpairmentOfInvestments,241000.000,833000.000,1241000.000,1302000.000,198000.000,496000.000,,,42000.000,,1821000.000,,,,41000.000,,0.000,423000.000,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,,,,,,,,,26924000.000,,32921000.000,23243000.000,29888000.000,31457000.000,28760000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-12386000.000,14536000.000,18374000.000,12210000.000,11185000.000,21124000.000,18140000.000,41287000.000,20553000.000,20221000.000,31090000.000,20409000.000,41322000.000,24859000.000,46257000.000,28098000.000,38356000.000,28379000.000,,,,,,,
IncomeTaxExpenseBenefit,-4493000.000,5032000.000,4476000.000,2122000.000,3281000.000,6225000.000,5225000.000,13243000.000,6643000.000,6284000.000,9804000.000,6076000.000,13354000.000,7998000.000,15032000.000,8823000.000,12427000.000,9195000.000,8723000.000,6072000.000,9989000.000,7053000.000,7875000.000,9866000.000,7650000.000
IncomeTaxesPaid,476000.000,,,,,,,,,,,,,,,,,,,,,,,,
IncomeTaxesPaidNet,,,,,1519000.000,,,,1198000.000,,,,3628000.000,,,,1793000.000,,,,40000.000,,,,136000.000
IncreaseDecreaseInAccountsPayable,,,,,,,,,,,,,,,,,-31229000.000,,,,-10830000.000,,,,
IncreaseDecreaseInAccruedIncomeTaxesPayable,-3240000.000,,,,7154000.000,,,,4945000.000,,,,,,,,9388000.000,,,,9291000.000,,,,19098000.000
IncreaseDecreaseInAccruedInvestmentIncomeReceivable,460000.000,,,,36000.000,,,,1053000.000,,,,355000.000,,,,-106000.000,,,,450000.000,,,,792000.000
IncreaseDecreaseInDeferredPolicyAcquisitionCosts,8666000.000,,,,6017000.000,,,,8344000.000,,,,12327000.000,,,,6769000.000,,,,13376000.000,,,,6539000.000
IncreaseDecreaseInIncomeTaxesReceivable,,,,,,,,,,,,,-6714000.000,,,,,,,,,,,,
IncreaseDecreaseInLiabilityForClaimsAndClaimsAdjustmentExpenseReserve,,,,,,,,,,,,,,,,,,,,,9204000.000,,,,41664000.000
IncreaseDecreaseInLossAndLossAdjustmentExpenseReserve,-45092000.000,,,,-30326000.000,,,,-7338000.000,,,,-42400000.000,,,,17930000.000,,,,,,,,
IncreaseDecreaseInOtherOperatingCapitalNet,-5351000.000,,,,-7743000.000,,,,-3157000.000,,,,17922000.000,,,,372000.000,,,,-13169000.000,,,,10276000.000
IncreaseDecreaseInPremiumsReceivable,62762000.000,,,,90071000.000,,,,80215000.000,,,,91650000.000,,,,53878000.000,,,,72300000.000,,,,74566000.000
IncreaseDecreaseInPrepaidReinsurancePremiums,6483000.000,,,,8054000.000,,,,11761000.000,,,,-2051000.000,,,,6374000.000,,,,-11891000.000,,,,11186000.000
IncreaseDecreaseInReinsurancePayables,25720000.000,,,,21965000.000,,,,-700000.000,,,,-22476000.000,,,,1445000.000,,,,15753000.000,,,,9187000.000
IncreaseDecreaseInReinsuranceRecoverable,21796000.000,,,,16397000.000,,,,-5176000.000,,,,11869000.000,,,,-18056000.000,,,,-9640000.000,,,,9593000.000
IncreaseDecreaseInUnearnedPremiums,47076000.000,,,,68705000.000,,,,76976000.000,,,,86063000.000,,,,60393000.000,,,,43571000.000,,,,62139000.000
IncreaseDecreaseInUnearnedPremiumsNet,,,,,,,,,,7345000.000,17339000.000,,-86578000.000,-780000.000,16950000.000,6165000.000,-52826000.000,-15916000.000,2143000.000,6826000.000,-55462000.000,-38543000.000,7009000.000,1117000.000,-51032000.000
IncurredClaimsPropertyCasualtyAndLiability,116788000.000,113863000.000,110242000.000,136104000.000,117985000.000,123407000.000,128850000.000,127191000.000,131342000.000,131148000.000,125086000.000,131385000.000,135067000.000,140220000.000,135284000.000,134658000.000,130198000.000,141973000.000,146546000.000,153881000.000,152956000.000,167206000.000,172793000.000,172493000.000,169600000.000
InsuranceCommissions,,28030000.000,25934000.000,,29450000.000,29503000.000,31258000.000,31259000.000,26555000.000,28391000.000,27685000.000,30863000.000,25727000.000,32150000.000,33943000.000,33708000.000,32905000.000,31480000.000,34253000.000,31339000.000,37554000.000,40726000.000,42611000.000,44154000.000,47844000.000
InterestExpense,2046000.000,2047000.000,2047000.000,2048000.000,2049000.000,2049000.000,2049000.000,2051000.000,2051000.000,2052000.000,2053000.000,4351000.000,3852000.000,4319000.000,3388000.000,3854000.000,3855000.000,3856000.000,3856000.000,3857000.000,3858000.000,3858000.000,3859000.000,3860000.000,3861000.000
InterestPaid,0.000,,,,,,,,,,,,,,,,,,,,,,,,0.000
InvestmentIncomeInterestAndDividend,,,,,16670000.000,16701000.000,15790000.000,15473000.000,14386000.000,,,,,,,,,,,,,,,,
InvestmentIncomeInvestmentExpense,,,,,5412000.000,924000.000,2193000.000,1857000.000,729000.000,787000.000,807000.000,933000.000,794000.000,753000.000,743000.000,708000.000,945000.000,683000.000,797000.000,925000.000,800000.000,764000.000,859000.000,896000.000,889000.000
LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseClaimsPaidCurrentYear1,,,,,,,,,,,,,,,,,,,,,,,,,16287000.000
LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseClaimsPaidPriorYears1,,,,,,,,,,,,,,,,,,,,,,,,,126722000.000
LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseForeignCurrencyTranslationGainLoss,,,,,,,,,,,,,,,,,,,,,,,,,-226000.000
LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseIncurredClaims1,,,,,,,,,,,,,,,,,,,,,,,,,169600000.000
LiabilityForUnpaidClaimsAndClaimsAdjustmentExpensePeriodIncreaseDecrease,,,,,,,,,,,,,,,,,,,,,,,,,16600000.000
LossRatio,,,,,,,,,,0.637,0.585,,0.600,0.607,0.551,-1.175,0.551,0.586,0.577,-1.132,0.579,0.624,0.608,-1.206,0.593
MarketableSecuritiesRealizedGainLoss,,2474000.000,2615000.000,,1688000.000,3721000.000,4761000.000,30046000.000,4772000.000,3345000.000,-2809000.000,15238000.000,833000.000,4473000.000,6718000.000,788000.000,5596000.000,3916000.000,-757000.000,,,,,,
MarketableSecuritiesRealizedGainLossExcludingOtherThanTemporaryImpairments,,,,,,,,,,,,,,,,,,,,,1597000.000,1960000.000,1586000.000,,
NetCashProvidedByUsedInFinancingActivities,-12635000.000,,,,313000.000,,,,1486000.000,,,,606000.000,,,,,,,,867000.000,,,,-10472000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-12635000.000,,,,313000.000,,,,1486000.000,,,,606000.000,,,,,,,,867000.000,,,,-10472000.000
NetCashProvidedByUsedInInvestingActivities,6859000.000,,,,-98536000.000,,,,7442000.000,,,,-40916000.000,,,,4180000.000,,,,-36698000.000,,,,-28939000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,6859000.000,,,,-98536000.000,,,,7442000.000,,,,-40916000.000,,,,4180000.000,,,,-36698000.000,,,,-28939000.000
NetCashProvidedByUsedInOperatingActivities,13292000.000,,,,16371000.000,,,,4312000.000,,,,8842000.000,,,,-4915000.000,,,,38548000.000,,,,37343000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,13292000.000,,,,16371000.000,,,,4312000.000,,,,8842000.000,,,,-4915000.000,,,,38548000.000,,,,37343000.000
NetIncomeLoss,-7893000.000,9504000.000,13898000.000,10088000.000,7904000.000,14899000.000,12915000.000,28044000.000,13910000.000,13937000.000,21286000.000,14333000.000,27968000.000,16861000.000,31225000.000,19275000.000,25929000.000,19184000.000,18201000.000,17743000.000,22932000.000,16190000.000,22013000.000,21591000.000,21110000.000
NetInvestmentIncome,17384000.000,17429000.000,16259000.000,12428000.000,11258000.000,15777000.000,13597000.000,13616000.000,13657000.000,14246000.000,14094000.000,14254000.000,16610000.000,15648000.000,15839000.000,16071000.000,16253000.000,16595000.000,17371000.000,18499000.000,19594000.000,19875000.000,19875000.000,20107000.000,21448000.000
NewAccountingPronouncementOrChangeInAccountingPrincipleCumulativeEffectOfChangeOnEquityOrNetAssets,,,,,900000.000,,,,,,,,,,,,,,,,,,,,
OperatingExpenses,181609000.000,179717000.000,173212000.000,199113000.000,185791000.000,194778000.000,202269000.000,-423759000.000,40874000.000,40678000.000,39056000.000,43826000.000,47146000.000,47992000.000,50388000.000,51299000.000,54909000.000,52789000.000,,,,,,,
OtherComprehensiveIncomeAvailableForSaleSecuritiesAdjustmentBeforeTaxPeriodIncreaseDecrease,,,,,13767000.000,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeAvailableForSaleSecuritiesAdjustmentNetOfTaxPeriodIncreaseDecrease,38000.000,16833000.000,-511000.000,13026000.000,8530000.000,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeAvailableForSaleSecuritiesTax,183000.000,-8390000.000,-322000.000,23672000.000,4818000.000,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParent,,,,,,,,,,,,,,,,,,,474000.000,,23206000.000,23420000.000,-2933000.000,-49048000.000,14645000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,931000.000,-8000.000,-701000.000,179000.000,-2972000.000,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,,,,,,,,,,,,,,,,,,,1000.000,,-346000.000,-5493000.000,-335000.000,-3150000.000,-266000.000
OtherComprehensiveIncomeForeignCurrencyTranslationAdjustmentTaxPortionAttributableToParent,,,,,,,,,,,,,,,,,,,-1000.000,,183000.000,2963000.000,175000.000,1696000.000,143000.000
OtherComprehensiveIncomeForeignCurrencyTranslationGainLossArisingDuringPeriodTax,363000.000,-4000.000,-273000.000,106000.000,1399000.000,452000.000,1679000.000,-3009000.000,1543000.000,566000.000,867000.000,-1326000.000,3584000.000,785000.000,0.000,-1569000.000,429000.000,-422000.000,,,,,,,
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,,,-2034000.000,-37739000.000,5601000.000,-9922000.000,12635000.000,13289000.000,-10611000.000,7783000.000,1904000.000,-24014000.000,,,,,,,
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesTax,,,,,,2976000.000,7906000.000,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,,-840000.000,3118000.000,,2630000.000,-1051000.000,-1370000.000,-3283000.000,-7739000.000,2742000.000,41000.000,-30000.000,-796000.000,807000.000,,,,,,,
OtherComprehensiveIncomeLossNetOfTax,,,,,,6764000.000,17845000.000,,875000.000,-38766000.000,4176000.000,-13133000.000,4952000.000,16104000.000,-10597000.000,7740000.000,1123000.000,-22973000.000,,,,,,,
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,,16825000.000,-1212000.000,,5977000.000,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,969000.000,,,,,,,,,,,,,,,,,,648000.000,,22789000.000,19038000.000,-3253000.000,-53303000.000,14801000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,,,,,,-1607000.000,-2139000.000,,-3179000.000,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeTax,,,,,,,,,1770000.000,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentForWritedownOfSecuritiesIncludedInNetIncomeNetOfTax,,,,,,172000.000,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,,,,,,,,,,1616000.000,-598000.000,,679000.000,-2520000.000,-4794000.000,11791000.000,1297000.000,130000.000,544000.000,15087000.000,-1408000.000,331000.000,519000.000,-1014000.000,-211000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesTax,,,,,,,,,,870000.000,322000.000,,366000.000,1357000.000,2581000.000,-1528000.000,698000.000,70000.000,293000.000,8124000.000,-758000.000,178000.000,279000.000,-545000.000,-114000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForWritedownOfSecuritiesNetOfTax,,,,,,,,,,,,,,,,,0.000,266000.000,188000.000,-286000.000,,1119000.000,,,412000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForWritedownOfSecuritiesTax,,,,,,,,,,,0.000,,,0.000,0.000,,0.000,-143000.000,101000.000,132000.000,0.000,603000.000,0.000,-603000.000,222000.000
OtherComprehensiveIncomeReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,-1000000.000,-1913000.000,-1025000.000,-869000.000,638000.000,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeReclassificationAdjustmentForWriteDownOfSecuritiesIncludedInNetIncomeNetOfTax,157000.000,361000.000,103000.000,-776000.000,-166000.000,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,-1119000.000,18385000.000,411000.000,16671000.000,9421000.000,9039000.000,16866000.000,-10976000.000,1145000.000,-36123000.000,5003000.000,-2571000.000,13314000.000,10769000.000,-15405000.000,19574000.000,3201000.000,-23884000.000,1018000.000,14334000.000,21798000.000,23751000.000,-2414000.000,-50062000.000,14434000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,,,,,,,,,617000.000,19404000.000,2676000.000,-5176000.000,7010000.000,5686000.000,8231000.000,-6002000.000,1723000.000,12615000.000,549000.000,-17511000.000,11737000.000,12788000.000,-1300000.000,-26955000.000,7771000.000
OtherCostAndExpenseOperating,36575000.000,35777000.000,34989000.000,30688000.000,36307000.000,39819000.000,40112000.000,,,,,,,,,,,,56599000.000,,60809000.000,59074000.000,56137000.000,58076000.000,58538000.000
OtherIncome,991000.000,,,,,,,,,,,,10244000.000,,,,,,,,,,,,
OtherNonoperatingIncomeExpense,,,,,,,,,,,,,,-1900000.000,1229000.000,,2187000.000,-4387000.000,,,,,,,
OtherOperatingIncomeExpenseNet,,573000.000,-921000.000,,911000.000,387000.000,789000.000,-599000.000,618000.000,-915000.000,-210000.000,-665000.000,10399000.000,-1665000.000,1336000.000,586000.000,2242000.000,-4362000.000,-2518000.000,4147000.000,2549000.000,4430000.000,-183000.000,1905000.000,1068000.000
