,2013-06-29,2013-09-28,2014-03-29,2014-06-28,2014-09-27,2014-12-27,2015-03-28,2015-06-27,2015-09-26,2016-04-02
AllocatedShareBasedCompensationExpense,,,,,,,,,2575000.000,4786000.000
AmortizationOfDebtDiscountPremium,,,-832000.000,,,,-832000.000,,,-832000.000
AmortizationOfFinancingCosts,,,4528000.000,,,,4467000.000,,,2433000.000
AmortizationOfIntangibleAssets,37000000.000,37000000.000,38000000.000,37000000.000,38000000.000,38000000.000,37000000.000,37000000.000,36000000.000,38000000.000
AssetImpairmentCharges,,,,3000000.000,,,,,,0.000
BusinessCombinationAcquisitionRelatedCosts,,,,,,,,,22631000.000,671000.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,,,,,,,,5000000.000
BusinessExitCosts1,,,,,,,,,10976000.000,9236000.000
CapitalLeaseObligationsIncurred,,,46763000.000,,,,,,,48299000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-8222000.000,,,,33870000.000,,,-86544000.000
CashDividendsPaidToParentCompany,,,,,,,,,,-374332000.000
ComprehensiveIncomeNetOfTax,21191000.000,25884000.000,-64240000.000,-17608000.000,-37043000.000,-109385000.000,11315000.000,-125969000.000,99329000.000,16193000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,5183000.000,3445000.000,984000.000,1057000.000,-172000.000,-157231000.000,4200000.000,938000.000,,
CostOfGoodsSold,4686933000.000,4716253000.000,4561948000.000,4933697000.000,4950661000.000,4775786000.000,4624574000.000,4849862000.000,4782971000.000,4633381000.000
DeferredIncomeTaxExpenseBenefit,,,8845000.000,,,,-34992000.000,,,-80000.000
DefinedBenefitPlanAmortizationOfPriorServiceCostCredit,,50000.000,34000.000,34000.000,,,,,,
DefinedBenefitPlanFutureAmortizationOfGainLoss,,-3414000.000,518000.000,591000.000,,,,,,
DefinedBenefitPlansEstimatedFutureEmployerContributionsInNextFiscalYear,,,49000000.000,,,,49000000.000,,,36000000.000
Depreciation,60000000.000,59000000.000,62000000.000,68000000.000,67000000.000,,62000000.000,61000000.000,66000000.000,65000000.000
DepreciationAndAmortization,,,99799000.000,,,,99449000.000,,101469000.000,102808000.000
