,2011-03-26,2011-06-18,2011-09-10,2012-03-24,2012-06-16,2012-09-08,2013-03-23,2013-06-15,2013-09-07,2014-03-22,2014-06-14,2014-09-06
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,10400000.000,,,,,,,,,,,
AllocatedShareBasedCompensationExpense,,,,11000000.000,13300000.000,12300000.000,13600000.000,12200000.000,14800000.000,12600000.000,-9900000.000,9100000.000
AmortizationOfFinancingCosts,1100000.000,,,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,25600000.000,20600000.000,24900000.000,21700000.000,23900000.000,27900000.000,17000000.000,8400000.000,8100000.000,3900000.000,,
AssetImpairmentCharges,7100000.000,,,13500000.000,,,12100000.000,,,7500000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-367300000.000,,,-594900000.000,,,-57200000.000,,,-1955900000.000,,
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,,,,,,,,,,0.000,,
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,,,,,,,,73200000.000,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,,,,,,,,-1191400000.000,,
CommonStockDividendsPerShareCashPaid,0.120,0.120,0.145,0.145,0.145,0.175,0.175,0.175,0.200,0.200,0.200,0.230
CommonStockDividendsPerShareDeclared,0.120,0.145,0.145,0.145,0.175,0.175,0.175,0.200,0.200,0.200,0.230,0.230
ComprehensiveIncomeNetOfTax,74800000.000,161500000.000,124800000.000,108000000.000,102100000.000,226200000.000,102400000.000,26100000.000,58200000.000,-87800000.000,103500000.000,17600000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,200000.000,100000.000,,,0.000,,,,,0.000,0.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,74800000.000,161700000.000,124900000.000,,,226200000.000,102300000.000,26500000.000,58800000.000,-88800000.000,103500000.000,17600000.000
CostOfGoodsSold,7080900000.000,7443400000.000,7347100000.000,7317800000.000,7657900000.000,7392200000.000,7325500000.000,6414800000.000,6396700000.000,6100700000.000,6167700000.000,6133300000.000
DecreaseInRestrictedCash,,,,,,,,,,,,40000000.000
DeferredIncomeTaxExpenseBenefit,-59000000.000,,,0.000,,,-17200000.000,,,0.000,,
DefinedBenefitPlanContributionsByEmployer,,,,29900000.000,,,35300000.000,,,,,
DefinedBenefitPlansEstimatedFutureEmployerContributionsInCurrentFiscalYear,,,,,,,,,,8000000.000,,
Depreciation,265100000.000,,,265800000.000,,,251100000.000,,,209900000.000,,
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,,,,,,,,,,37000000.000,7800000.000,25100000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,,,,,,,,-24800000.000,8000000.000,22200000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodBeforeIncomeTax,,,,,,,,,,-61800000.000,200000.000,-2900000.000
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,,,,,,,,,-9300000.000,-7000000.000,-8500000.000
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,,,,,,7300000.000,82400000.000,0.000
Dividends,43800000.000,50700000.000,49300000.000,36300000.000,41900000.000,41900000.000,42200000.000,48200000.000,49100000.000,46200000.000,53100000.000,53200000.000
EarningsPerShareBasic,0.070,0.420,0.380,0.270,0.510,0.660,0.500,0.030,0.270,-0.430,0.410,0.040
EarningsPerShareDiluted,0.070,0.410,0.380,0.270,0.510,0.660,0.490,0.030,0.270,-0.430,0.410,0.040
EffectOfExchangeRateOnCashAndCashEquivalents,13900000.000,,,-700000.000,,,-1500000.000,,,-32500000.000,,
EffectiveIncomeTaxRateContinuingOperations,,,,,,,0.021,,,,,
EmployeeBenefitsAndShareBasedCompensation,10900000.000,11200000.000,11300000.000,,,,,,,,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,400000.000,,,,,,,,,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,400000.000,,,,,,,,,,,
ForeignCurrencyTransactionGainLossBeforeTax,,,,,,,,,,-153100000.000,45300000.000,-3800000.000
GainLossOnSaleOfPropertyPlantEquipment,1400000.000,,,8000000.000,,,-900000.000,,,-300000.000,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,,,-84400000.000
GoodwillPeriodIncreaseDecrease,,,,1900000.000,,,-2600000.000,,,100000.000,,
GoodwillTranslationAdjustments,,,,1900000.000,,,-2600000.000,,,100000.000,,
GoodwillTranslationAndPurchaseAccountingAdjustments,1700000.000,,,,,,,,,,,
GrossProfit,2691100000.000,2753000000.000,2717200000.000,2685200000.000,2729000000.000,2656900000.000,2668500000.000,2281300000.000,2225300000.000,2160200000.000,2139500000.000,2174600000.000
ImpairmentOfLongLivedAssetsHeldForUse,7100000.000,14900000.000,11700000.000,,,,,,,,,
IncomeLossBeforeExtraordinaryItemsAndCumulativeEffectOfChangeInAccountingPrinciplePerBasicShare,,,,0.270,,,0.500,,,,,
IncomeLossFromContinuingOperations,,,,,,,,57700000.000,17900000.000,-82100000.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,-135800000.000,125900000.000,-32300000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,,,,,,,,-135800000.000,,
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,81600000.000,121700000.000,108000000.000,118800000.000,58100000.000,18500000.000,-83100000.000,80600000.000,-21200000.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,,0.300,,,0.490,,,,,
IncomeLossFromContinuingOperationsPerBasicShare,,,,0.300,0.500,0.450,0.500,0.240,0.070,-0.360,0.350,-0.090
IncomeLossFromContinuingOperationsPerDilutedShare,,,,0.300,0.500,0.450,0.490,0.240,0.070,-0.360,0.340,-0.090
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,-8600000.000,1200000.000,49000000.000,0.000,-49300000.000,47900000.000,-15500000.000,15000000.000,30700000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToNoncontrollingInterest,,,,,,,,,,,0.000,0.000
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,,,,,,,,15000000.000,30700000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,,,,-0.030,,,0.000,,,,,
