,2011-08-31,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30
AcquisitionCosts,,,,,,834.000,,,,833.000,834.000,,
AdjustmentForAmortization,,,,,,,,,,,,833.000,
AmortizationOfIntangibleAssets,,,,,,,,,,,,833.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,,,,,,,9877.000,
CashPeriodIncreaseDecrease,,,,,,-3000.000,-4411.000,,,,,,
Communication,,,,,,,,,,,,726.000,
ComprehensiveIncomeNetOfTax,16048.000,,,,,,,,,,,-59137.000,
CostsAndExpenses,,,,,,,,245932.000,,,,68812.000,
EffectOfExchangeRateOnCash,,,,,,,,,,,,-1523.000,
EffectOfExchangeRateOnCashAndCashEquivalents,,-694.000,,,,,,,,,,,
FeesAndCommissions,,,,,,,,,,,,64.000,
ForeignCurrencyTransactionGainBeforeTax,,,,,,,,,,3711.000,-1982.000,,
ForeignCurrencyTransactionGainLossBeforeTax,,,1282.000,-2730.000,,1136.000,,,,,,,
GeneralAndAdministrativeExpense,197.000,,,,,,6605.000,5419.000,,3070.000,8308.000,4185.000,9401.000
IncomeLossFromContinuingOperations,-16048.000,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,,-59573.000,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,0.000,-0.000,-0.000,-0.000,,,-0.000,,,,,0.000,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,0.000,-0.000,-0.000,-0.000,,-0.000,,-0.000,,,,,
IncreaseDecreaseInAccountsPayable,,5482.000,-4005.000,,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,127754.000,-255.000,,,237245.000,,,,164420.000,136916.000,49360.000,36836.000
IncreaseDecreaseInInterestPayableNet,,,,,,-1136.000,,,,,,,
IncreaseDecreaseInNotesPayableCurrent,,,,,,,,,,,8000.000,9500.000,
IncreaseDecreaseInPrepaidExpense,,-51.000,82.000,,,3494.000,,,,,,,
InterestExpense,,,-682.000,-946.000,,,247677.000,,,-886.000,-713.000,1087.000,4068.000
InterestExpenseBorrowings,,,,,,,,,,,,-1087.000,
InterestExpenseOther,,,,,,-927.000,-885.000,,,,,,
InterestRevenueExpense,,,8758.000,,,,,,,,,,
IssuanceOfStockAndWarrantsForServicesOrClaims,,20000.000,5000.000,,,,20000.000,25000.000,,,,,
LeaseAndRentalExpense,,,,,,,,,,,,147.000,
NetCashProvidedByUsedInFinancingActivities,,20000.000,5000.000,,,-1136.000,20000.000,25000.000,2836.000,10000.000,33000.000,14007.000,15796.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,20000.000,5000.000,,,-1136.000,20000.000,25000.000,2836.000,10000.000,33000.000,14007.000,15796.000
NetCashProvidedByUsedInOperatingActivities,,-14518.000,-9005.000,,,-1864.000,-24411.000,-20098.000,-7950.000,-9289.000,-32185.000,-4130.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-14518.000,-9005.000,,,-1864.000,-24411.000,-20098.000,-7950.000,-9289.000,-32185.000,-4130.000,
NetIncomeLoss,,144444.000,8158.000,,,244364.000,-248074.000,-248303.000,,-171717.000,1143370.000,-59137.000,-52689.000
NoninterestExpenseTransferAgentAndCustodianFees,,,,,,,,,,,,100.000,
OperatingExpenses,,,,,,,,,,,,9436.000,
OperatingIncomeLoss,-16048.000,,,,,,,,,,,,
OtherGeneralAndAdministrativeExpense,,,,,,1940.000,,,,,,825.000,
ProceedsFromConvertibleDebt,,,,,,,,,,10000.000,25000.000,,
ProceedsFromIssuanceOfCommonStock,,,,,,,,,,,,4660.000,
ProductionCosts,,,,,,,,1101.000,,7782.000,212.000,1909.000,0.000
ProfessionalFees,15851.000,21989.000,7636.000,2468.000,14666.000,8633.000,5072.000,5412.000,19053.000,5750.000,4011.000,13494.000,45066.000
Revenues,,,,,,,,,,,,9239.000,
SalariesAndWages,,,,,,,,,,,,49224.000,
SalesRevenueNet,,,,,,,,,,,,9239.000,
SharebasedCompensationArrangementBySharebasedPaymentAwardCompensationCost1,,,,,,,,,,,,5250.000,
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,,,,,,,,,,,153143767.000,
WeightedAverageNumberOfDilutedSharesOutstanding,102521739.000,147956517.000,141045253.000,141050802.000,,149078000.000,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,149858439.000,,,,,,
WeightedAverageNumberOfSharesOutstandingBasic,,,,,,,,151107016.000,,151132444.000,151152341.000,,
