,2011-06-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,-88046.000,,,,-103025.000,,,,-47855.000,,,,-64067.000,,,,-97787.000
AdjustmentsToAdditionalPaidInCapitalIncomeTaxDeficiencyFromShareBasedCompensation,,,,,,,,,,,,,,-92505.000,,,,-106231.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,,,,,,,,86310.000,,,,80487.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,1286.000,,,,,,,,,,,,,,,,
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,-47987591.000,,,,-10866558.000,,,,11531040.000,,,,-30890300.000,,,,-85272727.000
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,,,,,,,,,916874.000,344098.000,720668.000,474311.000,144662.000,227489.000,189774.000,206194.000,1390471.000
AllowanceForLoanAndLeaseLossesProvisionForLossGross,,,,,,2065000.000,,,,,,,,,,,,
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,,,,,,2398980.000,,,,,,,,,,,,
AllowanceForLoanAndLeaseLossesWriteOffs,,,,,,3623743.000,,,,1753421.000,1684562.000,919680.000,-10351307.000,696624.000,450207.000,749109.000,-4843373.000,536816.000
AllowanceForLoanAndLeaseLossesWriteoffsNet,,,,,,,,,,836547.000,1340464.000,199012.000,1161670.000,551962.000,222718.000,559335.000,845299.000,-853655.000
AmortizationOfDeferredLoanOriginationFeesNet,,-459408.000,,,,-334896.000,,,,-473890.000,,,,-493351.000,,,,-580871.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,479311.000,436311.000,410579.000,-875443.000,407579.000,397215.000,384568.000,-799538.000,217194.000,179694.000,177694.000,-397388.000,50500.000
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax,,10846.000,,,,,,,,,,,,,,,,
BankOwnedLifeInsuranceIncome,264746.000,261170.000,249482.000,243902.000,247054.000,231868.000,221436.000,211815.000,238058.000,225479.000,230453.000,232880.000,234085.000,245187.000,221367.000,202817.000,231936.000,219928.000
BrokerageCommissionsRevenue,420939.000,374326.000,396601.000,349569.000,281952.000,293490.000,263639.000,185367.000,231467.000,98894.000,63266.000,1605.000,0.000,,,,,
CommonStockDividendsPerShareCashPaid,,0.095,,,,0.095,,,,0.095,,,,0.095,,,,0.095
ComprehensiveIncomeNetOfTax,,3052922.000,1377334.000,2746365.000,2674232.000,3130744.000,3630070.000,3565722.000,-564492.000,2489138.000,2107896.000,3021783.000,3413875.000,3111120.000,3133719.000,4356908.000,3555114.000,3144142.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,1698860.000,,,,,,,,,,,,,,,,,
DepreciationNonproduction,,524682.000,,,,498776.000,,,,507863.000,,,,516165.000,,,,545232.000
DividendsCommonStock,,1072598.000,,,,1081611.000,,,,1057312.000,,,,1141435.000,,,,1151945.000
DividendsPreferredStock,,406725.000,,406725.000,,317725.000,317725.000,292350.000,306729.000,217350.000,188183.000,173580.000,126407.000,,,,,
EarningsPerShareBasic,0.110,0.240,0.080,0.210,0.230,0.250,0.300,0.300,-0.090,0.200,0.170,0.250,0.300,0.270,0.260,0.370,0.290,0.270
EarningsPerShareDiluted,0.110,0.230,0.080,0.200,0.230,0.250,0.290,0.290,-0.090,0.200,0.170,0.250,0.260,0.260,0.250,0.360,0.300,0.260
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,1286.000,,,,,,,,,,,,92505.000,,,,106231.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,1286.000,,,,,,,,,,,,,,,,106231.000
FederalDepositInsuranceCorporationPremiumExpense,474831.000,440860.000,440882.000,436236.000,439221.000,434092.000,276078.000,265281.000,276397.000,260966.000,263493.000,277713.000,288914.000,259174.000,251420.000,265013.000,228685.000,251429.000
FeesAndCommissionsDepositorAccounts,1075822.000,1001047.000,978353.000,1001917.000,1124860.000,1153481.000,993711.000,997753.000,1049967.000,1045920.000,987875.000,1099467.000,1119060.000,1054775.000,1029765.000,1078052.000,1093788.000,1064177.000
FeesAndCommissionsMortgageBanking,1294794.000,1686716.000,1896565.000,2410499.000,2778941.000,2987774.000,3148369.000,3443682.000,2751675.000,1033384.000,506464.000,1244621.000,1133778.000,1474363.000,2189047.000,3106407.000,3102791.000,2183313.000
ForeclosedRealEstateExpense,264765.000,745186.000,388088.000,649653.000,1256388.000,1214281.000,239874.000,111523.000,644290.000,126969.000,-412176.000,-10927.000,-27659.000,77001.000,-159006.000,,,
GainLossOnInterestRateDerivativeInstrumentsNotDesignatedAsHedgingInstruments,,,,,,,,,,,,,,,198776.000,521458.000,,-316000.000
GainLossOnSaleOfMortgageLoans,,1292834.000,,,,2975717.000,,,,1149453.000,,,,1725330.000,,,,2516845.000
GainsLossesOnSalesOfOtherRealEstate,,307352.000,,,,135506.000,,,,31731.000,,,,46663.000,,,,137803.000
GoodwillImpairmentLoss,,,,,,,,,,0.000,,,,0.000,,,,0.000
ImpairedFinancingReceivableAverageRecordedInvestment,,,,,,,,,,50919496.000,49751672.000,45926878.000,,,39543876.000,36665418.000,,
ImpairedFinancingReceivableInterestIncomeAccrualMethod,,,,69194.000,,350133.000,498851.000,250609.000,299901.000,195496.000,239977.000,242586.000,240977.000,233752.000,220067.000,159300.000,188943.000,206969.000
ImpairedFinancingReceivableWithNoRelatedAllowanceAverageRecordedInvestment,,,,,,,,,,42913105.000,41921974.000,40455763.000,,,35324148.000,33002837.000,,
ImpairedFinancingReceivableWithNoRelatedAllowanceInterestIncomeAccrualMethod,,,,56140.000,,350133.000,498851.000,250609.000,299901.000,194968.000,239977.000,242586.000,240977.000,233752.000,220067.000,159300.000,188943.000,206969.000
ImpairedFinancingReceivableWithRelatedAllowanceAverageRecordedInvestment,,,,,,,,,,8006391.000,7829698.000,5471115.000,,,4219728.000,3662581.000,,
