,2011-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,2115000.000
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,6889000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,2531000.000
AssetRetirementObligationAccretionExpense,444000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,29774000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,35320000.000
CostsAndExpenses,86506000.000
CurrentIncomeTaxExpenseBenefit,-2644000.000
DeferredIncomeTaxExpenseBenefit,22635000.000
DepreciationDepletionAndAmortization,27659000.000
DerivativeInstrumentsGainLossRecognizedInIncomeNet,1236000.000
EarningsPerShareBasic,1.240
EarningsPerShareDiluted,1.220
EquityMethodInvestmentDividendsOrDistributions,1791000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,2531000.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,2531000.000
ExplorationExpense,989000.000
GainLossOnCashFlowHedgeIneffectivenessNet,-569000.000
GainLossOnSaleOfOilAndGasProperty,865000.000
GeneralAndAdministrativeExpense,13875000.000
ImpairmentOfOilAndGasProperties,6043000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,51242000.000
IncomeLossFromEquityMethodInvestments,1759000.000
IncomeTaxExpenseBenefit,19991000.000
IncomeTaxesPaid,2502000.000
IncreaseDecreaseInAccountsAndNotesReceivable,19036000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,24607000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,1472000.000
IncreaseDecreaseInRoyaltiesPayable,4801000.000
InterestExpense,1909000.000
InterestPaidNet,909000.000
LeaseOperatingExpense,24806000.000
ManagementFeesBaseRevenue,507000.000
NetCashProvidedByUsedInFinancingActivities,44287000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,44287000.000
NetCashProvidedByUsedInInvestingActivities,-110852000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-110852000.000
NetCashProvidedByUsedInOperatingActivities,96339000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,96339000.000
NetIncomeLoss,31338000.000
NetIncomeLossAttributableToNoncontrollingInterest,-87000.000
OilAndGasSalesRevenue,130608000.000
OtherComprehensiveIncomeReclassificationAdjustmentOnDerivativesIncludedInNetIncomeTax,760000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,2833000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax,1705000.000
OtherIncome,447000.000
PaymentsToAcquirePropertyPlantAndEquipment,111294000.000
ProceedsFromIssuanceOfCommonStock,122486000.000
ProceedsFromSaleOfOilAndGasPropertyAndEquipment,442000.000
ProceedsFromStockOptionsExercised,6270000.000
ProductionTaxExpense,8028000.000
ProfitLoss,31251000.000
ProvisionForDoubtfulAccounts,300000.000
RepaymentsOfLongTermDebt,87000000.000
Revenues,137748000.000
SalesRevenueNet,137301000.000
ShareBasedCompensation,2115000.000
StockIssuedDuringPeriodValueNewIssues,122486000.000
StockIssuedDuringPeriodValueStockOptionsExercised,6270000.000
WeightedAverageNumberOfDilutedSharesOutstanding,25598770.000
WeightedAverageNumberOfSharesOutstandingBasic,25171896.000
