,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableTradeCurrent,90997000.000,94870000.000,74424000.000,71072000.000,74404000.000,86556000.000,82156000.000,61593000.000,73669000.000,89854000.000,80892000.000,71598000.000,74818000.000,83623000.000,72629000.000,62132000.000,69785000.000,76805000.000,70108000.000,63665000.000,70981000.000,66825000.000,64055000.000,62347000.000,69674000.000
AccountsReceivableGrossCurrent,,,,,,,,,115082000.000,,,,123607000.000,,,,115504000.000,,,,116146000.000,,,,112940000.000
AccountsReceivableNetCurrent,160708000.000,145192000.000,114499000.000,102432000.000,104950000.000,106168000.000,99160000.000,96648000.000,96564000.000,101254000.000,103365000.000,93542000.000,98947000.000,100551000.000,95581000.000,92485000.000,90857000.000,96068000.000,93099000.000,89285000.000,93168000.000,89085000.000,88089000.000,82519000.000,92526000.000
AccruedIncomeTaxesCurrent,4265000.000,4399000.000,3044000.000,4239000.000,2256000.000,2186000.000,622000.000,1104000.000,,,,,,,,,,,,,453000.000,,,,715000.000
AccruedLiabilitiesCurrent,88291000.000,78378000.000,77036000.000,65073000.000,89079000.000,69834000.000,88623000.000,85077000.000,95944000.000,83313000.000,86892000.000,75822000.000,76468000.000,70372000.000,66400000.000,58611000.000,60456000.000,56531000.000,57178000.000,44529000.000,50320000.000,41898000.000,58015000.000,46418000.000,57752000.000
AccruedSalariesCurrent,,,,,,,,,21091000.000,,,,23596000.000,,,,26117000.000,,,,20708000.000,,,,29589000.000
AccruedVacationCurrent,,,,,,,,,13175000.000,,,,10570000.000,,,,6286000.000,,,,7892000.000,,,,7524000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,754652000.000,762380000.000,770259000.000,,765629000.000,773184000.000,777780000.000,771398000.000,785335000.000,794798000.000,794784000.000,805687000.000,,811576000.000,816317000.000,804286000.000,813954000.000,816386000.000,810373000.000,815338000.000,816331000.000,824241000.000,817605000.000,821276000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,10141000.000,14048000.000,17504000.000,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,22555000.000,25704000.000,14122000.000,8305000.000,12020000.000,4227000.000,6658000.000,10320000.000,7694000.000,9420000.000,15315000.000,20332000.000,18184000.000,17583000.000,6935000.000,3857000.000,-28796000.000,-26683000.000,-35387000.000,-33687000.000,-31425000.000,-43939000.000,-45527000.000,-51024000.000,-41812000.000
AdditionalPaidInCapitalCommonStock,479322000.000,480257000.000,469969000.000,468646000.000,470059000.000,465685000.000,466906000.000,467708000.000,467096000.000,465766000.000,465747000.000,466316000.000,465027000.000,461216000.000,461478000.000,462586000.000,461191000.000,453143000.000,453782000.000,452764000.000,452821000.000,444772000.000,445662000.000,445950000.000,447671000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,1255000.000,,,,1401000.000,,,,925000.000,,,,1002000.000,,,,942000.000
Assets,884309000.000,904556000.000,881686000.000,801679000.000,975552000.000,956770000.000,940797000.000,926340000.000,911591000.000,881170000.000,880211000.000,862325000.000,843667000.000,838643000.000,817227000.000,799744000.000,752792000.000,749795000.000,738913000.000,706975000.000,702544000.000,670980000.000,676975000.000,662536000.000,734528000.000
AssetsCurrent,542520000.000,556746000.000,539560000.000,478162000.000,566334000.000,551735000.000,531127000.000,497459000.000,443425000.000,415579000.000,417067000.000,403766000.000,400576000.000,396928000.000,382788000.000,381212000.000,371327000.000,365950000.000,365442000.000,348306000.000,352547000.000,340864000.000,358809000.000,348429000.000,379014000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,10293000.000,12160000.000,0.000,0.000,0.000,0.000,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,,,,,,,,,,,,486000.000,836000.000,0.000,0.000,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,152051000.000,133998000.000,127163000.000,136049000.000,210521000.000,187846000.000,160495000.000,137559000.000,95978000.000,53155000.000,57700000.000,55594000.000,57929000.000,58422000.000,51576000.000,55582000.000,56362000.000,31059000.000,37315000.000,43158000.000,65004000.000,52938000.000,74753000.000,87356000.000,109774000.000
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,,,,8400000.000,,8400000.000,8400000.000,8400000.000,,8416815.000,8400000.000,8400000.000,26848484.000,8416815.000,8416815.000,8416815.000,,8416815.000,8400000.000,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,300000000.000,300000000.000,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000
CommonStockSharesIssued,39508000.000,46508000.000,46508000.000,46508000.000,46508000.000,46508000.000,46508000.000,46508000.000,46508000.000,46508000.000,46508000.000,46508000.000,46508000.000,46508000.000,46508000.000,46508000.000,46508000.000,46508000.000,46508000.000,46508000.000,46508000.000,46508000.000,46508000.000,46508000.000,46689000.000
CommonStockValue,395000.000,465000.000,465000.000,465000.000,465000.000,465000.000,465000.000,465000.000,465000.000,465000.000,465000.000,465000.000,465000.000,465000.000,465000.000,465000.000,465000.000,465000.000,465000.000,465000.000,465000.000,465000.000,465000.000,465000.000,467000.000
DebtInstrumentUnamortizedDiscountCurrent,,,,,,,,,,,,,,,,,,,,,,,,,0.000
DebtInstrumentUnamortizedDiscountPremiumNet,,,,,,,,,,,,,,,,,,,,,1716000.000,,,,0.000
DebtLongtermAndShorttermCombinedAmount,,,,,,,,,,,,,,,,,,,,,390597000.000,385968000.000,386098000.000,386226000.000,388211000.000
DeferredCompensationArrangementWithIndividualRecordedLiability,,,,,,,,,1900000.000,,,,1600000.000,,,,1500000.000,,,,1500000.000,,,,1800000.000
DeferredCompensationLiabilityClassifiedNoncurrent,,,,,,,,,,,,,,,,,1548000.000,,,,1544000.000,,,,1774000.000
DeferredIncomeTaxLiabilities,,,,,,,,,24221000.000,,,,24950000.000,,,,42399000.000,,,,40103000.000,,,,37098000.000
DeferredTaxAssetsGross,,,,,,,,,197087000.000,,,,222474000.000,,,,217383000.000,,,,216597000.000,,,,206219000.000
