,2011-07-31,2011-10-30
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,-31000.000,
AmortizationOfAcquiredIntangibleAssets,739000.000,
AmortizationOfDebtDiscountPremium,-12000.000,
AmortizationOfFinancingCostsAndDiscounts,63000.000,
AmortizationOfIntangibleAssets,202000.000,149000.000
CapitalLeaseObligationsIncurred,369000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,4013000.000,
CostOfGoodsAndServicesSold,4619000.000,4553000.000
Depreciation,984000.000,
EarningsPerShareBasic,,0.040
EarningsPerShareBasicAndDiluted,-0.000,
EarningsPerShareDiluted,,0.040
EffectOfExchangeRateOnCashAndCashEquivalents,38000.000,
GainLossOnSaleOfEquityInvestments,482000.000,
GainsLossesOnExtinguishmentOfDebt,0.000,0.000
GeneralAndAdministrativeExpense,6171000.000,5218000.000
GrossProfit,30687000.000,33730000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,319000.000,3391000.000
IncomeTaxExpenseBenefit,420000.000,403000.000
IncreaseDecreaseInAccountsPayable,-1301000.000,
IncreaseDecreaseInAccountsReceivable,-21314000.000,
IncreaseDecreaseInAccruedLiabilities,-5067000.000,
IncreaseDecreaseInDeferredRevenue,-13562000.000,
IncreaseDecreaseInOtherNoncurrentLiabilities,80000.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,1575000.000,
InterestExpense,482000.000,454000.000
InvestmentIncomeInterest,14000.000,23000.000
LicenseCosts,619000.000,542000.000
LicensesRevenue,26557000.000,31551000.000
NetCashProvidedByUsedInFinancingActivities,-394000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-394000.000,
NetCashProvidedByUsedInInvestingActivities,368000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,368000.000,
NetCashProvidedByUsedInOperatingActivities,4001000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,4001000.000,
NetIncomeLoss,-101000.000,2988000.000
OperatingExpenses,30294000.000,30066000.000
OperatingIncomeLoss,393000.000,3664000.000
OtherNonoperatingIncomeExpense,394000.000,158000.000
OtherOperatingIncomeExpenseNet,-74000.000,-273000.000
PaymentsForProceedsFromOtherInvestingActivities,-518000.000,
PaymentsOfDebtExtinguishmentCosts,,0.000
PaymentsToAcquireBusinessesNetOfCashAcquired,0.000,
PaymentsToAcquirePropertyPlantAndEquipment,150000.000,
ProceedsFromIssuanceOfCommonStock,2069000.000,
ProceedsFromSaleMaturityAndCollectionsOfInvestments,0.000,
ProvisionForDoubtfulAccounts,0.000,
RepaymentsOfLinesOfCredit,0.000,
RepaymentsOfLongTermCapitalLeaseObligations,489000.000,
RepaymentsOfLongTermDebt,938000.000,
ResearchAndDevelopmentExpense,12785000.000,12698000.000
RestrictedStockAwardForfeitures,-1036000.000,
RestructuringCharges,726000.000,520000.000
Revenues,35306000.000,38283000.000
SalesRevenueNet,35306000.000,38283000.000
SellingAndMarketingExpense,10410000.000,11481000.000
ShareBasedCompensation,2226000.000,
StockRepurchasedAndRetiredDuringPeriodValue,0.000,
TechnologyServicesCosts,4000000.000,4011000.000
TechnologyServicesRevenue,8749000.000,6732000.000
ValuationAllowancesAndReservesAdjustments,0.000,0.000
WeightedAverageNumberOfDilutedSharesOutstanding,,72947.000
WeightedAverageNumberOfSharesOutstandingBasic,67785.000,68458.000
