,2011-06-30,2011-09-30,2011-12-31,2012-03-31
AccountsPayableOtherCurrent,36148.000,33127.000,8202.000,8238.000
AccountsPayableRelatedPartiesCurrent,276501.000,281511.000,368610.000,320044.000
AccountsPayableTradeCurrent,733370.000,796397.000,803112.000,842034.000
AccountsReceivableGrossCurrent,339160.000,328144.000,332461.000,380612.000
AccountsReceivableRelatedPartiesCurrent,412505.000,6026.000,6231.000,6259.000
AccruedLiabilitiesCurrent,262208.000,281300.000,284768.000,294948.000
AccumulatedDistributionsInExcessOfNetIncome,-319.000,-319.000,-319.000,-319.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,109450.000,116655.000,114250.000,115647.000
AdditionalPaidInCapitalCommonStock,2009454.000,2009454.000,2009454.000,2009454.000
Assets,1766707.000,1699557.000,1796895.000,1955663.000
AssetsCurrent,1117669.000,1076449.000,1264278.000,1457321.000
CashAndCashEquivalentsAtCarryingValue,263586.000,632364.000,866342.000,990294.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,300000000.000,300000000.000,300000000.000,300000000.000
CommonStockSharesIssued,1292166.000,1292166.000,1292166.000,1292166.000
CommonStockSharesOutstanding,1292166.000,1292166.000,1292166.000,1292166.000
CommonStockValue,1292.000,1292.000,1292.000,1292.000
IntangibleAssetsNetExcludingGoodwill,615182.000,593785.000,503372.000,474175.000
InventoryFinishedGoods,13513.000,15117.000,4409.000,3066.000
LiabilitiesAndStockholdersEquity,1766707.000,1699557.000,1796895.000,1955663.000
LiabilitiesCurrent,1308227.000,1392335.000,1475015.000,1516423.000
OtherAssetsCurrent,48145.000,49003.000,47940.000,70169.000
OtherPrepaidExpenseCurrent,6762.000,15108.000,6895.000,6921.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,5000000.000,5000000.000,5000000.000,5000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000
PrepaidTaxes,33998.000,30687.000,,
PropertyPlantAndEquipmentNet,33856.000,29323.000,29245.000,24167.000
RetainedEarningsAccumulatedDeficit,,,-1803435.000,-1687472.000
RetainedEarningsUnappropriated,-1662035.000,1820498.000,,
StockholdersEquity,458480.000,307222.000,321880.000,439240.000
TaxesPayableCurrent,,,10323.000,51159.000
