,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30
AccountsPayableCurrent,4875000.000,4892000.000,6904000.000,4410000.000,4458000.000,876000.000,801000.000
AccountsReceivableNetCurrent,22288000.000,22347000.000,18295000.000,18785000.000,,,
AccountsReceivableRelatedParties,,,,,,2400000.000,2400000.000
AccruedLiabilitiesCurrent,33185000.000,26751000.000,23905000.000,32617000.000,27374000.000,24755000.000,26691000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,812364000.000,836804000.000,849653000.000,865282000.000,877754000.000,,7234000.000
AdditionalPaidInCapital,-66813000.000,-66813000.000,-66813000.000,-66813000.000,-66813000.000,-66813000.000,-66813000.000
AdvancesToAffiliate,2391000.000,2424000.000,2487000.000,2497000.000,2442000.000,2444000.000,2416000.000
AllowanceForDoubtfulAccountsReceivable,,,,,700000.000,,
AllowanceForDoubtfulAccountsReceivableCurrent,831000.000,478000.000,448000.000,451000.000,719000.000,705000.000,
AssetRetirementObligation,,,46467000.000,46972000.000,37508000.000,37998000.000,34751000.000
AssetRetirementObligationCurrent,3199000.000,3042000.000,4140000.000,4563000.000,1882000.000,2734000.000,2793000.000
AssetRetirementObligationsNoncurrent,41441000.000,43571000.000,42327000.000,42409000.000,35626000.000,35264000.000,31958000.000
Assets,553777000.000,526962000.000,515860000.000,508987000.000,480760000.000,496498000.000,483834000.000
AssetsCurrent,47214000.000,38255000.000,36239000.000,31473000.000,27796000.000,46989000.000,39296000.000
AssetsNoncurrent,,,,,,10512000.000,9053000.000
AuctionMarketPreferredSecuritiesDividendCumulativeUndistributed,,,34100000.000,42200000.000,,,
CapitalizedCostsProvedProperties,1279276000.000,1285127000.000,1291673000.000,1306686000.000,1303922000.000,1312232000.000,1318399000.000
CapitalizedCostsUnprovedProperties,14914000.000,15534000.000,15258000.000,14994000.000,14971000.000,15323000.000,15703000.000
