,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-09-30,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31
AccountsPayableAndAccruedLiabilitiesCurrent,534881.000,532000.000,600873.000,581380.000,630272.000,662979.000,630674.000,580574.000,587278.000,605146.000,537512.000,433752.000,136825.000,163944.000,159781.000
AccountsPayableCurrent,,,,,410024.000,413530.000,388438.000,101980.000,374839.000,381917.000,393156.000,371722.000,79674.000,102709.000,98769.000
AccountsReceivableNetCurrent,30179.000,29693.000,29627.000,33958.000,15225.000,37452.000,52667.000,27477.000,56094.000,62033.000,63413.000,33344.000,28958.000,28833.000,29817.000
AccruedLiabilitiesCurrent,,,,,220248.000,249449.000,242236.000,478594.000,212439.000,223229.000,144356.000,62030.000,57151.000,61240.000,61012.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,10785.000,10785.000,10567.000,10567.000,10196.000,10567.000,9965.000
AccruedSalariesCurrent,,,,,,,,,208317.000,209367.000,207367.000,211317.000,201435.000,198965.000,195962.000
AccumulatedAmortizationOfOtherDeferredCosts,,,,,,,,,,,,-372616.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,41778.000,,,,,,,,
AdditionalPaidInCapitalCommonStock,28479556.000,28532244.000,28532244.000,28543934.000,29438719.000,29439653.000,29758709.000,30204529.000,32087921.000,32262903.000,32407753.000,32572302.000,32734339.000,32859331.000,33021617.000
AdvancesFairValueDisclosure,,,,,,,,,,,,0.000,279400.000,279400.000,279400.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,133428.000,133428.000,131236.000,131236.000,132811.000,131239.000,133209.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
AssetRetirementObligation,,,,,-44916.000,-47812.000,-43468.000,-42020.000,39848.000,39124.000,38400.000,37676.000,36952.000,36228.000,35504.000
AssetRetirementObligationsNoncurrent,80902.000,82351.000,83801.000,91094.000,97995.000,100328.000,102661.000,107794.000,115751.000,118574.000,121397.000,124220.000,127326.000,130431.000,133537.000
Assets,2692472.000,2653065.000,2616346.000,2615260.000,2552964.000,2556669.000,2566021.000,2614121.000,2621654.000,2751747.000,2778695.000,2747257.000,2711636.000,2732036.000,2712709.000
AssetsCurrent,359153.000,353023.000,335443.000,337777.000,317952.000,348367.000,374746.000,461054.000,502390.000,538296.000,525824.000,569432.000,549103.000,587315.000,587560.000
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,,,,,,,,,,,-48576.000,-49709.000
CapitalizedCostsAccumulatedDepreciationDepletionAmortizationAndValuationAllowanceForRelatingToOilAndGasProducingActivities,,,,,,,987713.000,,,,,1035471.000,,,
CapitalizedCostsOilAndGasProducingActivitiesNet,,,,,,,2040016.000,,,,,2106466.000,,,
CapitalizedCostsProvedProperties,,,,,,,1165546.000,,,,,1274754.000,,,
