,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,-66000.000,,
AllocatedShareBasedCompensationExpense,,,,,494000.000
AmortizationOfFinancingCostsAndDiscounts,,,612000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-1428000.000,,
ComprehensiveIncomeNetOfTax,,,,,-3813000.000
CostOfGoodsSold,147000.000,279000.000,681000.000,94000.000,72000.000
Depreciation,,,91000.000,,
EarningsPerShareBasicAndDiluted,-0.810,-0.430,-0.350,-0.170,-0.110
GainLossOnSaleOfPropertyPlantEquipment,,,-71000.000,,
IncreaseDecreaseInAccountsPayable,,,-406000.000,,
IncreaseDecreaseInAccountsReceivable,,,-12000.000,,
IncreaseDecreaseInAccruedSalaries,,,-585000.000,,
IncreaseDecreaseInDeferredRevenue,,,-10000.000,,
IncreaseDecreaseInInterestPayableNet,,,1892000.000,,
IncreaseDecreaseInInventories,,,-608000.000,,
IncreaseDecreaseInOtherAccruedLiabilities,,,-578000.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,-403000.000,,
InterestExpense,2300000.000,2799000.000,3220000.000,3468000.000,2475000.000
InterestPaidNet,,,697000.000,,
InventoryWriteDown,,,,100000.000,
InvestmentIncomeInterest,20000.000,15000.000,12000.000,11000.000,8000.000
NetCashProvidedByUsedInFinancingActivities,,,2943000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,2943000.000,,
NetCashProvidedByUsedInInvestingActivities,,,5415000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,5415000.000,,
NetCashProvidedByUsedInOperatingActivities,,,-9786000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-9786000.000,,
NetIncomeLoss,-14567000.000,-11375000.000,-11172000.000,-5473000.000,-3815000.000
OperatingExpenses,14740000.000,11471000.000,10877000.000,5057000.000,4174000.000
OperatingIncomeLoss,-12257000.000,-8580000.000,-7904000.000,-2000000.000,-1340000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,2000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,-11173000.000,-5474000.000,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax,,,-1000.000,-1000.000,
OtherNonoperatingIncomeExpense,-30000.000,-11000.000,-60000.000,-16000.000,-8000.000
PaymentsToAcquireAvailableForSaleSecuritiesDebt,,,6335000.000,,
ProceedsFromIssuanceOfCommonStock,,,2943000.000,,
ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities,,,11750000.000,,
ProceedsFromSaleOfShortTermInvestments,,,,,0.000
ResearchAndDevelopmentExpense,4243000.000,2953000.000,2933000.000,1539000.000,1326000.000
RestructuringReserveSettledWithCash,,,,,100000.000
Revenues,2483000.000,2891000.000,2973000.000,3057000.000,2834000.000
RoyaltyExpense,,,,4000.000,4000.000
RoyaltyRevenue,,,,400000.000,400000.000
SalesRevenueNet,486000.000,763000.000,831000.000,844000.000,583000.000
SellingGeneralAndAdministrativeExpense,10350000.000,8239000.000,7263000.000,3424000.000,2776000.000
ShareBasedCompensation,,,640000.000,574000.000,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,33078000.000,33244000.000
