,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdjustmentsToAdditionalPaidInCapitalOther,,-635000.000,,
AmortizationOfFinancingCosts,1270000.000,8057000.000,14016000.000,15146000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,0.000,17917.000,24233.000,23954.000
CapitalLeasesIncomeStatementDirectFinancingLeaseRevenue,,,,48917000.000
CasinoExpenses,89367000.000,82995000.000,77188000.000,74233000.000
CasinoRevenue,159352000.000,148283000.000,142310000.000,138594000.000
CommonStockDividendsPerShareCashPaid,,2.480,2.180,2.320
CurrentFederalTaxExpenseBenefit,19429000.000,4415000.000,4945000.000,6004000.000
CurrentIncomeTaxExpenseBenefit,22942000.000,6718000.000,8255000.000,9080000.000
CurrentStateAndLocalTaxExpenseBenefit,3513000.000,2303000.000,3310000.000,3076000.000
DeferredCompensationArrangementWithIndividualEmployerContribution,200000.000,400000.000,500000.000,700000.000
DeferredFederalIncomeTaxExpenseBenefit,-7624000.000,-2680000.000,-533000.000,-1324000.000
DeferredIncomeTaxExpenseBenefit,-5646000.000,-3305000.000,-813000.000,-1535000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,1978000.000,-625000.000,-280000.000,-211000.000
DefinedContributionPlanEmployerDiscretionaryContributionAmount,,300000.000,300000.000,300000.000
DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,0.060,0.500,0.500,0.500
DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,0.500,,,
Depreciation,28923000.000,106843000.000,109783000.000,109554000.000
DepreciationDepletionAndAmortization,,,,115717000.000
Dividends,,,251732000.000,428352000.000
DividendsShareBasedCompensation,,,2000000.000,1100000.000
EarningsPerShareBasic,0.180,1.650,1.120,1.620
EarningsPerShareDiluted,0.170,1.580,1.080,1.600
EffectiveIncomeTaxRateContinuingOperations,0.466,0.018,0.055,0.025
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,0.350,0.350,0.350
EffectiveIncomeTaxRateReconciliationNondeductibleExpense,,0.000,0.000,
EffectiveIncomeTaxRateReconciliationOtherAdjustments,-0.002,-0.011,0.005,0.000
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.104,0.005,0.013,0.007
FoodAndBeverageCostOfSales,10775000.000,9734000.000,8586000.000,8230000.000
FoodAndBeverageRevenue,12357000.000,11621000.000,11213000.000,11067000.000
GainLossOnDispositionOfAssets1,39000.000,-10000.000,-185000.000,455000.000
GeneralAndAdministrativeExpense,43262000.000,80836000.000,85669000.000,86167000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,37126000.000,188797000.000,135564000.000,296850000.000
IncomeTaxExpenseBenefit,17296000.000,3413000.000,7442000.000,7545000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,12994000.000,66079000.000,47447000.000,103897000.000
IncomeTaxReconciliationNondeductibleExpense,,0.000,0.000,
IncomeTaxReconciliationOtherAdjustments,-104000.000,-2198000.000,670000.000,24000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,3840000.000,964000.000,1702000.000,2039000.000
IncomeTaxReconciliationTaxContingencies,-268000.000,,,
IncomeTaxesPaidNet,,20100000.000,9785000.000,7362000.000
IncreaseDecreaseInAccountsPayable,2638000.000,-1650000.000,-946000.000,506000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,5718000.000,-18754000.000,0.000,0.000
IncreaseDecreaseInEmployeeRelatedLiabilities,2131000.000,2244000.000,1138000.000,-3100000.000
IncreaseDecreaseInInterestPayableNet,17216000.000,-527000.000,95000.000,16120000.000
IncreaseDecreaseInOtherAccruedLiabilities,7996000.000,-8444000.000,4241000.000,-4672000.000
IncreaseDecreaseInOtherOperatingAssets,662000.000,1660000.000,4000.000,
IncreaseDecreaseInOtherOperatingLiabilities,583000.000,2877000.000,1899000.000,1875000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,885000.000,10601000.000,9708000.000,-7565000.000
IncreaseDecreaseInPropertyAndOtherTaxesPayable,-7000.000,527000.000,-956000.000,913000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,4924000.000,,,
InterestExpense,19254000.000,117030000.000,124183000.000,185896000.000
InterestIncomeExpenseNet,,114586000.000,121851000.000,183773000.000
InterestPaidNet,800000.000,109400000.000,109966000.000,154527000.000
InvestmentIncomeInterest,1000.000,,,
LeaseAndRentalExpense,,,,11000000.000
ManagementFeeExpense,,0.000,0.000,
NetCashProvidedByUsedInContinuingOperations,270659000.000,-249248000.000,5902000.000,-5319000.000
NetCashProvidedByUsedInFinancingActivities,206302000.000,-205188000.000,-299644000.000,2698927000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,206302000.000,-205188000.000,-299644000.000,2698927000.000
NetCashProvidedByUsedInInvestingActivities,-16275000.000,-317319000.000,-14142000.000,-3218616000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-16275000.000,-317319000.000,-14142000.000,-3218616000.000
NetCashProvidedByUsedInOperatingActivities,80632000.000,273259000.000,319688000.000,514370000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,80632000.000,273259000.000,319688000.000,514370000.000
NetIncomeLoss,19830000.000,185384000.000,128122000.000,289305000.000
NetIncomeLossAvailableToCommonStockholdersBasic,19755000.000,184612000.000,127605000.000,288637000.000
NonoperatingIncomeExpense,-23456000.000,-114586000.000,-121851000.000,-183773000.000
OperatingExpenses,181547000.000,332562000.000,317638000.000,347632000.000
OperatingIncomeLoss,60582000.000,303383000.000,257415000.000,480623000.000
OperatingLeasesIncomeStatementContingentRevenue,,,,9100000.000
OperatingLeasesIncomeStatementLeaseRevenue,76557000.000,481814000.000,427125000.000,684204000.000
OtherNonoperatingIncome,,2444000.000,2332000.000,2123000.000
ParticipatingSecuritiesDistributedAndUndistributedEarningsLossBasic,,772000.000,517000.000,668000.000
PaymentsForAdvanceToAffiliate,,0.000,0.000,
PaymentsForCapitalImprovements,4230000.000,3538000.000,2953000.000,3111000.000
PaymentsOfDividends,,494104000.000,251732000.000,428352000.000
PaymentsOfFinancingCosts,,306000.000,9500000.000,31911000.000
PaymentsToAcquireLoansReceivable,,43000000.000,0.000,0.000
PaymentsToAcquireProductiveAssets,16428000.000,,,
PaymentsToAcquirePropertyPlantAndEquipment,12198000.000,139231000.000,16149000.000,330000.000
PaymentsToAcquireRealEstate,,140730000.000,0.000,3267992000.000
PreferredStockDividendsIncomeStatementImpact,75000.000,,,
ProceedsFromCollectionOfLeaseReceivables,,,,48533000.000
ProceedsFromCollectionOfLoansReceivable,,9000000.000,4650000.000,3150000.000
ProceedsFromIssuanceOfLongTermDebt,2301853000.000,291950000.000,0.000,2552000000.000
ProceedsFromSaleOfPropertyPlantAndEquipment,153000.000,180000.000,310000.000,1134000.000
ProceedsFromStockOptionsExercised,1431000.000,29931000.000,29686000.000,113484000.000
PromotionalAllowances,6137000.000,5773000.000,5595000.000,5610000.000
