,2011-11-30,2012-02-29,2012-05-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28
AccountsPayableCurrent,815000.000,990000.000,999000.000,966000.000,930000.000,815000.000,564000.000,730000.000,649000.000
AccruedLiabilitiesAndOtherLiabilities,,,524000.000,426000.000,503000.000,599000.000,,,
AccruedLiabilitiesCurrent,334000.000,137000.000,,,,,,,
AccruedProfessionalFeesCurrent,,,,518000.000,560000.000,560000.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,284000.000,,
AdditionalPaidInCapital,3162000.000,3935000.000,4299000.000,4975000.000,5499000.000,5644000.000,5927000.000,5933000.000,6676000.000
Assets,491000.000,523000.000,242000.000,316000.000,255000.000,252000.000,327000.000,390000.000,336000.000
AssetsCurrent,117000.000,180000.000,29000.000,14000.000,18000.000,79000.000,127000.000,176000.000,138000.000
BankOverdrafts,,,,105000.000,73000.000,103000.000,0.000,,
CashAndCashEquivalentsAtCarryingValue,13000.000,100000.000,3000.000,0.000,0.000,0.000,13000.000,13000.000,27000.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,,,,,,,,,0.050
ClassOfWarrantOrRightOutstanding,,,,,6851674.000,9851674.000,,,
CommitmentsAndContingencies,0.000,0.000,0.000,0.000,0.000,0.000,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,70000000.000,70000000.000,70000000.000,70000000.000,70000000.000,195000000.000,195000000.000,195000000.000,195000000.000
CommonStockSharesIssued,25548654.000,30599362.000,34023737.000,41870404.000,51350404.000,51850404.000,45580404.000,45580404.000,69869404.000
CommonStockSharesOutstanding,25548654.000,30599362.000,34023737.000,41870404.000,51350404.000,51850404.000,45580404.000,45580404.000,69869404.000
CommonStockValue,26000.000,31000.000,587000.000,42000.000,51000.000,52000.000,46000.000,46000.000,70000.000
ConvertibleNotesPayableCurrent,426000.000,450000.000,535000.000,,,,,,2925000.000
DebtInstrumentConvertibleConversionPrice1,,,,,,,0.050,,
DebtInstrumentInterestRateStatedPercentage,,,,,,,0.120,,0.120
DebtInstrumentUnamortizedDiscount,,,,-51000.000,29000.000,7000.000,25000.000,30000.000,0.000
DebtInstrumentUnamortizedDiscountPremiumNet,24000.000,0.000,15000.000,,,,,,
DeferredFinanceCostsNoncurrentNet,10000.000,11000.000,,169000.000,85000.000,24000.000,0.000,,
DeferredTaxAssetsNet,,,,,,,4000000.000,,
EmployeeRelatedLiabilitiesCurrent,,,,,,,896000.000,1016000.000,1136000.000
InterestPayableCurrent,81000.000,,177000.000,133000.000,207000.000,299000.000,397000.000,516000.000,637000.000
InventoryNet,99000.000,74000.000,26000.000,13000.000,17000.000,31000.000,77000.000,54000.000,69000.000
Liabilities,2356000.000,2518000.000,3019000.000,4369000.000,4862000.000,5397000.000,5611000.000,6302000.000,6568000.000
LiabilitiesAndStockholdersEquity,491000.000,523000.000,242000.000,316000.000,255000.000,252000.000,327000.000,390000.000,336000.000
LiabilitiesCurrent,2328000.000,2478000.000,2990000.000,4352000.000,4849000.000,5384000.000,5598000.000,6289000.000,6568000.000
LineOfCreditFacilityAmountOutstanding,,,,,,,,,600000.000
NotesAndLoansPayableCurrent,,,,,,,,,4000000.000
NotesPayableCurrent,300000.000,300000.000,300000.000,1739000.000,1811000.000,2533000.000,3595000.000,3805000.000,4000000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,956000.000,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,272000.000,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,23000.000,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,175000.000,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,240000.000,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,246000.000,,
OperatingLossCarryforwards,,,,,,,11400000.000,,
OtherAssetsNoncurrent,65000.000,65000.000,47000.000,18000.000,31000.000,30000.000,95000.000,118000.000,116000.000
OtherLiabilitiesCurrent,42000.000,146000.000,,,,,146000.000,222000.000,146000.000
OtherLiabilitiesNoncurrent,28000.000,40000.000,29000.000,17000.000,13000.000,13000.000,13000.000,13000.000,0.000
OtherNotesPayableCurrent,,,,,,,,,0.000
OtherShortTermBorrowings,330000.000,455000.000,455000.000,465000.000,765000.000,475000.000,475000.000,475000.000,475000.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,,,,
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,,,,
PreferredStockValue,0.000,0.000,33000.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,5000.000,6000.000,,1000.000,1000.000,48000.000,37000.000,109000.000,42000.000
PropertyPlantAndEquipmentGross,,,,,,,389000.000,,
PropertyPlantAndEquipmentNet,299000.000,267000.000,166000.000,115000.000,121000.000,119000.000,105000.000,96000.000,82000.000
RetainedEarningsAccumulatedDeficit,-5071000.000,-5861000.000,-7596000.000,-9571000.000,-10133000.000,-10924000.000,-11776000.000,-12783000.000,-14116000.000
StockholdersEquity,-1865000.000,-1995000.000,-2777000.000,-4053000.000,-4607000.000,-5145000.000,-5284000.000,-5912000.000,-6232000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-1865000.000,-1995000.000,-2777000.000,-4053000.000,-4607000.000,-5145000.000,-5284000.000,-5912000.000,-6232000.000
