,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31
AllocatedShareBasedCompensationExpense,,,,616000.000,201000.000,
AmortizationOfIntangibleAssets,,,,3300000.000,1600000.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,17223588.000,18270488.000,
ComprehensiveIncomeNetOfTax,,,-1673000.000,-101943000.000,-1460000.000,-28697000.000
CostsAndExpenses,98457000.000,97968000.000,90517000.000,188324000.000,87143000.000,102504000.000
DepreciationDepletionAndAmortization,17783000.000,17075000.000,15219000.000,18022000.000,13777000.000,16748000.000
EarningsPerShareBasic,,0.020,,-4.080,-0.130,
EarningsPerShareBasicAndDiluted,-0.170,,-0.140,-4.080,,
EarningsPerShareDiluted,,0.020,,-4.080,-0.130,
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,,,-109000.000,,,
GoodwillImpairmentLoss,,,,92614000.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-2787000.000,2334000.000,-1926000.000,-101574000.000,-1710000.000,-25384000.000
IncomeTaxExpenseBenefit,137000.000,290000.000,171000.000,87000.000,251000.000,3184000.000
IncreaseDecreaseInAccountsPayable,,,382000.000,,,
IncreaseDecreaseInAccountsReceivable,,,-10526000.000,,,
IncreaseDecreaseInOtherOperatingAssets,,,-339000.000,,,
IncreaseDecreaseInOtherOperatingCapitalNet,,,405000.000,,,
InterestExpense,10962000.000,6379000.000,5965000.000,5887000.000,5799000.000,7650000.000
NetCashProvidedByUsedInContinuingOperations,,,-4546000.000,,,
NetCashProvidedByUsedInFinancingActivities,,,-18064000.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-18064000.000,,,
NetCashProvidedByUsedInInvestingActivities,,,-9150000.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-9150000.000,,,
NetCashProvidedByUsedInOperatingActivities,,,22777000.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,22777000.000,,,
NetIncomeLoss,-2924000.000,2044000.000,-2097000.000,-101661000.000,-1961000.000,-28568000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-4361000.000,607000.000,-3529000.000,-103093000.000,-3392000.000,-29830000.000
NetIncomeLossAvailableToCommonStockholdersDiluted,,,,-103093000.000,-3392000.000,
OperatingIncomeLoss,8178000.000,8879000.000,4178000.000,-95540000.000,4087000.000,-16524000.000
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPortionAttributableToParent,,,,0.000,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,,,424000.000,-282000.000,501000.000,-129000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,424000.000,-282000.000,501000.000,-129000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax,,,,0.000,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,,,,0.000,,
OtherNoncashIncomeExpense,,,-136000.000,,,
OtherNonoperatingIncome,-3000.000,-166000.000,17000.000,,,
OtherNonoperatingIncomeExpense,,,,9000.000,2000.000,
OtherOperatingIncomeExpenseNet,,,,-17000.000,4000.000,
PaymentsOfDividendsPreferredStockAndPreferenceStock,,,1432000.000,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,9150000.000,,,
PreferredStockDividendRatePercentage,,,0.100,,,
PreferredStockDividendsIncomeStatementImpact,1437000.000,1437000.000,1432000.000,1432000.000,1431000.000,1262000.000
ProceedsFromLongTermLinesOfCredit,,,10000000.000,,,
ProceedsFromStockOptionsExercised,,,10000.000,,,
RepaymentsOfLongTermCapitalLeaseObligations,,,164000.000,,,
RepaymentsOfLongTermLinesOfCredit,,,10000000.000,,,
RepaymentsOfNotesPayable,,,17500000.000,,,
RestructuringCharges,3000.000,732000.000,632000.000,3533000.000,1055000.000,2350000.000
Revenues,106635000.000,106847000.000,94695000.000,92784000.000,91230000.000,85980000.000
SalesRevenueNet,106635000.000,106847000.000,94695000.000,92784000.000,91230000.000,85980000.000
SellingGeneralAndAdministrativeExpense,10839000.000,10326000.000,9187000.000,10804000.000,8770000.000,8579000.000
ShareBasedCompensation,,,286000.000,,,
UndistributedEarnings,,,,-103093000.000,-3392000.000,
WeightedAverageNumberOfDilutedSharesOutstanding,,25407404.000,,25239460.000,25398834.000,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,25239460.000,,
WeightedAverageNumberOfSharesOutstandingBasic,,25209580.000,,25239460.000,25398834.000,
