,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,,,,225498.000,240792.000,257137.000,377516.000,377893.000
AccountsPayableRelatedPartiesCurrent,,,,,,,,,,,,,178000.000,178000.000,256000.000,
AccruedLiabilitiesCurrent,597.000,14300.000,2621.000,525.000,16980.000,6633.000,950.000,13436.000,15786.000,18584.000,23952.000,,,,,
AccruedRentCurrent,,,,,,,,,,,,173414.000,183765.000,189669.000,184440.000,140142.000
AdditionalPaidInCapital,22500.000,44350.000,56700.000,67150.000,67150.000,113467.000,113467.000,113467.000,113467.000,113467.000,113467.000,99324.000,99324.000,99324.000,99324.000,167324.000
Assets,13431.000,30154.000,15260.000,18396.000,10521.000,4567.000,1069.000,0.000,,,2500.000,52110.000,195601.000,12629.000,10759.000,33523.000
AssetsCurrent,,,,,,,,,,,2500.000,52110.000,195601.000,12629.000,10759.000,33523.000
Cash,,,,,,4567.000,0.000,0.000,,,,52110.000,195601.000,12629.000,10759.000,32275.000
CashAndCashEquivalentsAtCarryingValue,3431.000,16654.000,5260.000,12146.000,8021.000,4567.000,0.000,0.000,,,0.000,52110.000,195601.000,12629.000,10795.000,32275.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000
CommonStockSharesIssued,2500000.000,3650000.000,4300000.000,4850000.000,4850000.000,4850000.000,4850000.000,4850000.000,4850000.000,4850000.000,4850000.000,26129594.000,26805270.000,26805270.000,26805270.000,26805270.000
CommonStockSharesOutstanding,2500000.000,3650000.000,4300000.000,4850000.000,4850000.000,,,,,4850000.000,4850000.000,26129594.000,26805270.000,26805270.000,26805270.000,26805270.000
CommonStockSharesSubscriptions,,,,,,,,,,,,500000.000,885000.000,985000.000,1060000.000,1060000.000
CommonStockValue,2500.000,3650.000,4300.000,4850.000,4850.000,4850.000,4850.000,4850.000,4850.000,4850.000,4850.000,26805.000,26805.000,26805.000,26805.000,26805.000
ConvertibleDebtCurrent,,,,,,,,,,,,,,,,322256.000
ConvertibleDebtFairValueDisclosures,,,,,,,,,,,,,,,,550000.000
DebtInstrumentCarryingAmount,,,,,,,,,,,,,,,,450000.000
DebtInstrumentConvertibleConversionPrice1,,,,,,,,,,,,,,,,0.132
DebtInstrumentUnamortizedDiscount,,,,,,,,,,,,,,,,175000.000
DebtInstrumentUnamortizedDiscountCurrent,,,,,,,,,,,,,,,,-151744.000
DeferredTaxAssetsGross,4608.000,11401.000,16901.000,23951.000,32201.000,40930.000,41955.000,46802.000,,,,,,,,
DeferredTaxAssetsNet,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,49539.000,,305000.000,,,,738000.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,,,,,,,,60000.000,,,,60000.000
DeferredTaxAssetsValuationAllowance,-4608.000,-11401.000,-16901.000,-23951.000,-32201.000,40930.000,41955.000,46802.000,,-49539.000,,-365000.000,,,,-798000.000
DueToOfficersOrStockholdersCurrent,,,,,,,,,,,,6420.000,6420.000,,,
DueToRelatedPartiesCurrent,1387.000,1387.000,1387.000,16317.000,16317.000,0.000,5200.000,5900.000,5900.000,8804.000,11304.000,,,,,
EmbeddedDerivativeFairValueOfEmbeddedDerivativeNet,,,,,,,,,,,,,,,,24000.000
Liabilities,1984.000,15687.000,4008.000,16842.000,33297.000,6633.000,6150.000,19336.000,21686.000,27388.000,35256.000,421894.000,446252.000,456828.000,607302.000,887445.000
LiabilitiesAndStockholdersEquity,13431.000,30154.000,15260.000,18396.000,10521.000,4567.000,1069.000,0.000,17270.000,,2500.000,52110.000,195601.000,12629.000,10795.000,33523.000
LiabilitiesCurrent,,,,,,,,,21686.000,27388.000,35256.000,421894.000,446252.000,456828.000,607302.000,887445.000
NotesPayableRelatedPartiesClassifiedCurrent,,,,,,,,,,,,16562.000,15275.000,10022.000,45346.000,47154.000
OperatingLossCarryforwards,,,,,,,,137653.000,,146000.000,,764000.000,,,,1900000.000
PrepaidExpense,10000.000,,,,,,,,,,,,,,,
PrepaidExpenseAndOtherAssetsCurrent,,,,,,,,,,,2500.000,,,,,
PrepaidExpenseCurrent,,12500.000,10000.000,6250.000,2500.000,0.000,1069.000,,,,,,,,,1248.000
RetainedEarningsAccumulatedDeficit,-13553.000,-33533.000,-49748.000,-70446.000,-94776.000,-120383.000,-123398.000,-137653.000,-122733.000,-145705.000,-151073.000,-995913.000,-1261780.000,-1555328.000,-1782636.000,-2108051.000
StockholdersEquity,11447.000,14467.000,11252.000,1554.000,-22776.000,-2066.000,-5081.000,-19336.000,-4416.000,-27388.000,-32756.000,-369784.000,-250651.000,-444199.000,-596507.000,-853922.000
StockholdersEquityBeforeTreasuryStock,,,,,,,,,,,,-369784.000,-250651.000,-444199.000,-596507.000,-853922.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,11447.000,14467.000,11252.000,1554.000,22776.000,-2066.000,-5081.000,-19336.000,-4416.000,,-32756.000,-369784.000,-250651.000,-444199.000,-596507.000,-853922.000
StockholdersEquityNoteSubscriptionsReceivable,,1000.000,,,,0.000,,,,,,,,,,
UnrecognizedTaxBenefitsResultingInNetOperatingLossCarryforward,13500.000,33533.000,49748.000,70400.000,94776.000,120383.000,123398.000,,,,,,,,,
