,2014-06-30,2014-09-30
AdvertisingExpense,38500000.000,37300000.000
AllocatedShareBasedCompensationExpense,4700000.000,6100000.000
AmortizationOfIntangibleAssets,12900000.000,11300000.000
AssetImpairmentCharges,17400000.000,388300000.000
BusinessCombinationIntegrationRelatedCosts,-1500000.000,4100000.000
CasinoExpenses,594300000.000,558700000.000
CasinoRevenue,976000000.000,910400000.000
ComprehensiveIncomeNetOfTax,-339500000.000,-875500000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,1100000.000,-400000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-338400000.000,-875900000.000
CostOfPropertyRepairsAndMaintenance,0.000,
CostOfReimbursableExpense,114500000.000,96500000.000
DepreciationAndAmortization,69900000.000,76700000.000
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,-500000.000,-2900000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,-26400000.000,-47300000.000
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,0.000,700000.000
DisposalGroupIncludingDiscontinuedOperationRevenue,14300000.000,33500000.000
EffectiveIncomeTaxRateContinuingOperations,0.356,0.169
FoodAndBeverageCostOfSales,86600000.000,80500000.000
FoodAndBeverageRevenue,209700000.000,195000000.000
GainLossOnSaleOfPropertyPlantEquipment,6600000.000,
GainOrLossOnSaleOfStockInSubsidiary,-3100000.000,0.000
GainsLossesOnExtinguishmentOfDebt,100000.000,-113500000.000
ImpairmentOfIntangibleAssetsExcludingGoodwill,-13400000.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-483000000.000,-996100000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,-311200000.000,-827500000.000
IncomeLossFromDiscontinuedOperationsNetOfTax,-26400000.000,-48000000.000
IncomeLossFromEquityMethodInvestments,-6500000.000,-6500000.000
IncomeTaxExpenseBenefit,-171800000.000,-168600000.000
InterestExpense,547900000.000,583900000.000
ManagementFeesRevenue,23600000.000,27800000.000
NetIncomeLoss,-338700000.000,-875100000.000
NetIncomeLossAttributableToNoncontrollingInterest,1100000.000,-400000.000
OccupancyCosts,32100000.000,27900000.000
OccupancyRevenue,139100000.000,117800000.000
OperatingExpenses,1318500000.000,1564600000.000
OperatingIncomeLoss,63000000.000,-311300000.000
OperatingLeasesRentExpenseNet,34300000.000,16000000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToNoncontrollingInterest,0.000,0.000
OtherComprehensiveIncomeLossBeforeTax,-900000.000,-500000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentBeforeTax,1200000.000,-300000.000
OtherComprehensiveIncomeLossNetOfTax,-800000.000,-400000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentBeforeReclassificationAdjustmentsAndTax,200000.000,-400000.000
OtherComprehensiveIncomeLossTax,-100000.000,-100000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodBeforeTax,-1900000.000,-600000.000
OtherNonoperatingIncomeExpense,4900000.000,12600000.000
OtherSalesRevenueNet,87400000.000,63100000.000
ProceedsFromIssuanceOfCommonStock,6200000.000,6200000.000
ProfitLoss,-337600000.000,-875500000.000
PromotionalAllowances,168800000.000,157300000.000
ReimbursementRevenue,114500000.000,96500000.000
RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,67700000.000,
Revenues,1381500000.000,1253300000.000
SalesRevenueNet,1381500000.000,1253300000.000
SellingGeneralAndAdministrativeExpense,290100000.000,256600000.000
StockIssuedDuringPeriodSharesIssuedForServices,,86936.000
StockholdersEquityNoteStockSplitConversionRatio1,1000.000,1000.000
TangibleAssetImpairmentCharges,4000000.000,
