,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,3256000.000,,,,,,,,7137000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,3526000.000,,,,,,,,4358000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,190000.000,325000.000,,193000.000,92000.000,141000.000,371000.000,20000.000
CapitalExpendituresIncurredButNotYetPaid,1287000.000,,,,792000.000,,,,629000.000
CapitalLeaseObligationsIncurred,173000.000,,,,120000.000,,,,56000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,18950000.000,,,,21069000.000,,,,55501000.000
ComprehensiveIncomeNetOfTax,30440000.000,32261000.000,-2936000.000,11439000.000,,,,,
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,0.000,0.000,0.000,0.000,,,,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,30440000.000,32261000.000,-2936000.000,11439000.000,17803000.000,,,,
CostOfRevenue,74886000.000,74051000.000,63635000.000,76504000.000,74997000.000,70519000.000,59690000.000,47343000.000,48262000.000
DeferredIncomeTaxExpenseBenefit,6906000.000,,,,4014000.000,,,,6309000.000
DepreciationDepletionAndAmortization,4219000.000,,,,5796000.000,,,,7816000.000
DerivativeGainLossOnDerivativeNet,,,,,14000.000,,,,890000.000
EarningsPerShareBasic,0.950,0.910,0.370,0.400,0.700,0.310,0.310,-2.490,0.070
EarningsPerShareDiluted,0.940,0.890,0.360,0.390,0.680,0.300,0.310,-2.460,0.070
EffectOfExchangeRateOnCashAndCashEquivalents,-39000.000,,,,-110000.000,,,,-805000.000
EffectiveIncomeTaxRateContinuingOperations,,0.250,0.160,,-0.290,0.140,-0.120,0.430,1.200
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,0.350,,0.350,0.350,0.350,-0.700,0.350
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,3709000.000,,,,1547000.000,,,,4358000.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,3709000.000,,,,1547000.000,,,,4358000.000
ForeignCurrencyTransactionGainLossBeforeTax,784000.000,122000.000,-30000.000,-134000.000,-263000.000,-290000.000,-436000.000,-515000.000,683000.000
GainLossOnSaleOfPropertyPlantEquipment,-11000.000,,,,-154000.000,,,,-11000.000
GeneralAndAdministrativeExpense,10043000.000,10825000.000,10217000.000,10708000.000,10021000.000,10812000.000,10686000.000,20178000.000,12380000.000
GoodwillTranslationAdjustments,,,,,180000.000,,,,-373000.000
GrossProfit,79513000.000,84184000.000,65063000.000,76376000.000,75501000.000,78793000.000,71788000.000,-3653000.000,51293000.000
IncomeLossFromContinuingOperations,,,,,16691000.000,11107000.000,8773000.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,36455000.000,36948000.000,13394000.000,21637000.000,16691000.000,11107000.000,8773000.000,-79862000.000,-11331000.000
IncomeTaxExpenseBenefit,7656000.000,9227000.000,2144000.000,9166000.000,-4840000.000,1504000.000,-1053000.000,-2537000.000,-13597000.000
IncomeTaxReconciliationDeductions,,,,,9100000.000,,,,
IncomeTaxReconciliationTaxCreditsResearch,,,,,,,,,5500000.000
IncomeTaxReconciliationTaxSettlementsForeign,,,-1000000.000,,,,,,
IncomeTaxesPaid,8698000.000,,,,1551000.000,,,,4660000.000
IncreaseDecreaseInAccountsPayable,2179000.000,,,,4988000.000,,,,21627000.000
IncreaseDecreaseInAccountsPayableRelatedParties,0.000,,,,,,,,
IncreaseDecreaseInAccountsReceivable,16553000.000,,,,3488000.000,,,,-16816000.000
IncreaseDecreaseInAccountsReceivableRelatedParties,0.000,,,,,,,,
IncreaseDecreaseInDeferredRevenue,15110000.000,,,,26042000.000,,,,20753000.000
IncreaseDecreaseInEmployeeRelatedLiabilities,,,,,,,,,665000.000
IncreaseDecreaseInInventories,1280000.000,,,,1494000.000,,,,48622000.000
IncreaseDecreaseInOtherOperatingAssets,-5365000.000,,,,6410000.000,,,,15053000.000
IncreaseDecreaseInOtherOperatingLiabilities,-31992000.000,,,,-23999000.000,,,,-15531000.000
IncreaseDecreaseInRestrictedCashForOperatingActivities,0.000,,,,133000.000,,,,-277000.000
InterestExpense,133000.000,204000.000,184000.000,220000.000,254000.000,125000.000,141000.000,144000.000,160000.000
InterestPaid,96000.000,,,,44000.000,,,,46000.000
InventoryWriteDown,,,,,,,,,5900000.000
InvestmentIncomeInterest,146000.000,116000.000,205000.000,381000.000,380000.000,300000.000,292000.000,283000.000,252000.000
NetCashProvidedByUsedInFinancingActivities,17242000.000,,,,1842000.000,,,,2726000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,17242000.000,,,,1842000.000,,,,2726000.000
NetCashProvidedByUsedInInvestingActivities,-10365000.000,,,,-12253000.000,,,,54202000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-10365000.000,,,,-12253000.000,,,,54202000.000
NetCashProvidedByUsedInOperatingActivities,12112000.000,,,,31590000.000,,,,-622000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,12112000.000,,,,31590000.000,,,,-622000.000
NetIncomeLoss,28799000.000,27721000.000,11250000.000,12471000.000,21531000.000,9603000.000,9826000.000,-77325000.000,2266000.000
NetIncomeLossAttributableToNoncontrollingInterest,0.000,0.000,0.000,0.000,,,,,
NonoperatingIncomeExpense,798000.000,36000.000,-12000.000,33000.000,17000.000,-113000.000,-273000.000,-367000.000,842000.000
OperatingExpenses,43856000.000,47272000.000,51657000.000,54772000.000,58827000.000,67573000.000,62742000.000,75842000.000,63466000.000
OperatingIncomeLoss,35657000.000,36912000.000,13406000.000,21604000.000,16674000.000,11220000.000,9046000.000,-79495000.000,-12173000.000
OtherComprehensiveIncomeAmortizationOfDefinedBenefitPlanNetPriorServiceCostRecognizedInNetPeriodicPensionCostNetOfTax,6000.000,-8000.000,-2000.000,337000.000,-4000.000,,,,
OtherComprehensiveIncomeAvailableForSaleSecuritiesAdjustmentNetOfTaxPeriodIncreaseDecrease,10000.000,-3000.000,-88000.000,82000.000,,,,,
OtherComprehensiveIncomeAvailableForSaleSecuritiesTax,6000.000,-2000.000,-54000.000,54000.000,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,1629000.000,4556000.000,-14143000.000,-442000.000,-4668000.000,,,,
OtherComprehensiveIncomeLossAmortizationPensionAndOtherPostretirementBenefitPlansNetPriorServiceCostRecognizedInNetPeriodicPensionCostNetOfTax,,,,,,2000.000,-1000.000,,-2000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,,-911000.000,7806000.000,,-8243000.000
OtherComprehensiveIncomeLossNetOfTax,,,,,,-2550000.000,8432000.000,,-8772000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,1641000.000,4540000.000,-14186000.000,-1032000.000,-3728000.000,,,,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,,,,7053000.000,18258000.000,,-6506000.000
OtherComprehensiveIncomeOtherNetOfTax,,,,,,,,,-8772000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,-4000.000,-5000.000,47000.000,-1009000.000,,,,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax,-3000.000,-3000.000,29000.000,-618000.000,,,,,
OtherNonoperatingIncomeExpense,1000.000,2000.000,-3000.000,6000.000,154000.000,2000.000,12000.000,9000.000,67000.000
PaymentsForProceedsFromPreviousAcquisition,,,,,3000000.000,,,,3000000.000
PaymentsToAcquireInvestments,50417000.000,,,,107012000.000,,,,2997000.000
PaymentsToAcquirePropertyPlantAndEquipment,4311000.000,,,,9287000.000,,,,22008000.000
PaymentsToMinorityShareholders,0.000,,,,,,,,
ProceedsFromIssuanceOfCommonStock,13550000.000,,,,3399000.000,,,,1463000.000
ProceedsFromSaleMaturityAndCollectionsOfInvestments,44363000.000,,,,104046000.000,,,,79207000.000
ProductWarrantyAccrualPayments,,,,,-927000.000,,,,944000.000
ProductWarrantyAccrualPreexistingIncreaseDecrease,,,,,-3204000.000,,,,-995000.000
ProductWarrantyAccrualWarrantiesIssued,,,,,2518000.000,,,,395000.000
ProfitLoss,28799000.000,27721000.000,11250000.000,12471000.000,21531000.000,9603000.000,9826000.000,-77325000.000,2266000.000
ProvisionForDoubtfulAccounts,-199000.000,,,,345000.000,,,,-70000.000
RepaymentsOfDebtAndCapitalLeaseObligations,,,,,104000.000,,,,95000.000
ResearchAndDevelopmentExpense,27779000.000,30455000.000,35240000.000,37164000.000,42315000.000,50282000.000,46088000.000,49008000.000,45538000.000
Revenues,154399000.000,158235000.000,128698000.000,152880000.000,150498000.000,149312000.000,131478000.000,107337000.000,99555000.000
SalesRevenueNet,154399000.000,158235000.000,128698000.000,152880000.000,150498000.000,149312000.000,131478000.000,107337000.000,99555000.000
SellingAndMarketingExpense,6034000.000,5992000.000,6200000.000,6900000.000,6491000.000,6479000.000,5968000.000,4796000.000,5548000.000
SeveranceCosts,,,,,,,,,7300000.000
ShareBasedCompensation,3256000.000,4012000.000,4692000.000,6158000.000,5791000.000,5944000.000,6847000.000,8163000.000,7137000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardAcceleratedCompensationCost,,,,,,,,,693000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedTerm,,,3.030,,,,,,
