,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28,2017-05-31
AccountsPayableCurrent,1151464000.000,1094821000.000,1103343000.000,1133430000.000,1280821000.000,1163348000.000,1212800000.000,1291138000.000
AccountsReceivableNetCurrent,3840920000.000,4061037000.000,3986141000.000,4303642000.000,4072180000.000,4298605000.000,4452252000.000,4474415000.000
AccruedIncomeTaxesCurrent,516827000.000,291247000.000,304883000.000,378584000.000,362963000.000,606771000.000,665125000.000,914058000.000
AccruedIncomeTaxesNoncurrent,996077000.000,1055066000.000,871213000.000,927952000.000,850709000.000,664434000.000,516839000.000,525196000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,1648968000.000,1683944000.000,1693320000.000,1784921000.000,1730025000.000,1752468000.000,1832022000.000,1915058000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,-1634000.000,-1634000.000,-1737000.000,-965000.000,-278000.000,0.000,0.000,0.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,-34568000.000,-282000.000,-11765000.000,26585000.000,71281000.000,56132000.000,97880000.000,132192000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,560303000.000,556014000.000,552306000.000,546504000.000,859030000.000,847089000.000,854297000.000,564514000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,-839479000.000,-949483000.000,-976417000.000,-892675000.000,-902955000.000,-1101979000.000,-1015829000.000,-918604000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1435984000.000,-1507413000.000,-1542225000.000,-1413559000.000,-1690982000.000,-1892936000.000,-1772246000.000,-1350926000.000
AdditionalPaidInCapital,7594609000.000,7487270000.000,7393446000.000,7402269000.000,7393195000.000,7256223000.000,7081392000.000,7074289000.000
Assets,18266058000.000,17993875000.000,18147778000.000,19191047000.000,20609004000.000,20443741000.000,20078773000.000,21135592000.000
AssetsCurrent,11579394000.000,10623048000.000,10678800000.000,11576011000.000,11976222000.000,11368406000.000,10764002000.000,11205735000.000
AssetsNoncurrent,6686664000.000,7370827000.000,7468978000.000,7615036000.000,8632782000.000,9075335000.000,9314771000.000,9929857000.000
CashAndCashEquivalentsAtCarryingValue,4360766000.000,3073193000.000,3034659000.000,3497878000.000,4905609000.000,4077058000.000,3238862000.000,3382208000.000
DebtCurrent,1848000.000,1848000.000,1784000.000,2072000.000,2773000.000,2773000.000,2944000.000,2942000.000
DebtLongtermAndShorttermCombinedAmount,27435000.000,,,,27230000.000,,,
DecreaseInUnrecognizedTaxBenefitsIsReasonablyPossible,567000000.000,,,,562000000.000,,,
DeferredCosts,655482000.000,662225000.000,679135000.000,725466000.000,733219000.000,725717000.000,737354000.000,756799000.000
DeferredRevenueCurrent,2251617000.000,2089356000.000,2328485000.000,2349050000.000,2364728000.000,2079897000.000,2458524000.000,2550233000.000
DeferredRevenueNoncurrent,524455000.000,532684000.000,730127000.000,771973000.000,754812000.000,734465000.000,740919000.000,692621000.000
