,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,41075.000,169410.000,185477.000,13023.000,22926.000,45930.000,44182.000,81559.000,975755.000,1340366.000,18629236.000,25968000.000,16050000.000,18225000.000,19943000.000,30662000.000,22551000.000
AccountsPayableCurrent,,,,,,,,,,,,8843000.000,,,,7573000.000,5786000.000
AccruedBonusesCurrent,,,,,,,,,,,,3465000.000,,,,4186000.000,1089000.000
AccruedEmployeeBenefitsCurrent,,,,,,,,,,,,,,,,3228000.000,2904000.000
AccruedIncomeTaxesCurrent,,,,180000.000,225000.000,270000.000,315000.000,360000.000,45000.000,90000.000,,,,,,,
AccruedInsuranceCurrent,,,,,,,,,,,,,,,,375000.000,377000.000
AccruedLiabilitiesCurrent,,,,,,,,,,,,7175000.000,,,,,
AccruedProfessionalFeesCurrent,,,,,,,,,,1254382.000,,,,,,,
AccruedRoyaltiesCurrent,,,,,,,,,,,,1310000.000,,,,1468000.000,1157000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,,,98307000.000,,,,93330000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,4.000,17.000,32.000,32.000,29.000,32.000,36.000,,,,,,,
AdditionalPaidInCapital,24483.000,13011757.000,12975932.000,12975932.000,12975932.000,12975932.000,12975932.000,12975932.000,12975932.000,12975932.000,52308452.000,48073000.000,41293000.000,45231000.000,46590000.000,43097000.000,40624000.000
Assets,211336.000,200962025.000,200665501.000,200427482.000,200243097.000,200293463.000,200314670.000,200129715.000,200289960.000,200075722.000,375962730.000,381613000.000,367867000.000,398022000.000,401865000.000,407701000.000,403892000.000
AssetsCurrent,1047.000,948571.000,652101.000,414082.000,229697.000,293463.000,314670.000,129715.000,289960.000,75722.000,234203303.000,234344000.000,216985000.000,197315000.000,185912000.000,171020000.000,145038000.000
AssetsHeldInTrustCurrent,,,,33561.000,36800.000,26450.000,1829.000,22421.000,1216.000,936.000,,,,,,,
AvailableForSaleSecuritiesDebtSecurities,,,,,9986.000,10001.000,10001.000,,,,,,,,,,
BusinessCombinationAcquisitionOfLessThan100PercentNoncontrollingInterestFairValue,,,,,,,,,,,,177000.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,,,,,,,,,,,,3699000.000,,,,,
