,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AmortizationOfDebtDiscountPremium,,,,,,,,,45887.000,,
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax,,,,,78000.000,-43800.000,-21763.000,,,,
AvailableForSaleSecuritiesIncomeTaxExpenseOnChangeInUnrealizedHoldingGainOrLoss,,,,,,,,,4000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-173533.000,,,,-34545.000,,,,-16826.000,,
CostOfRevenue,,,,,,,,,1206.000,1206.000,754.000
DebtInstrumentIncreaseAccruedInterest,,,,,,,,,88540.000,,
Depreciation,,,,,197.000,,,,,,
DepreciationAndAmortization,11609.000,11609.000,11609.000,10147.000,197.000,197.000,66.000,,,,
DepreciationDepletionAndAmortization,,,,,197.000,,,,,,
DerivativeGainLossOnDerivativeNet,,,,,,,,,389445.000,,
DerivativeGainOnDerivative,,,,,,,,,430945.000,257545.000,
EarningsPerShareBasicAndDiluted,-0.090,-0.160,-0.130,-2.900,0.000,-0.010,0.000,0.010,0.020,0.020,-0.000
FairValueAssumptionsExpectedDividendRate,,,,,,,,,0.000,,
FairValueAssumptionsExpectedVolatilityRate,,,,,,,,,4.039,,
FairValueAssumptionsRiskFreeInterestRate,,,,,,,,,0.130,,
FeesAndCommissions,,,12773.000,,,,500.000,,,,
FeesAndCommissionsOther,11250.000,2500.000,,,250.000,,,,,,
GeneralAndAdministrativeExpense,10752.000,48898.000,326274.000,-305525.000,29613.000,69081.000,110818.000,-7329.000,16898.000,,2884.000
GrossProfit,14450.000,6000.000,17142.000,-17651.000,57582.000,41108.000,23925.000,-67461.000,15790.000,7446.000,7898.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,,,,,,-2305723.000,,239574.000,150397.000,-111057.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-390328.000,-799742.000,-874230.000,-21226670.000,-253824.000,-2276553.000,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-25791.000,,,,-32686.000,,,,-20958.000,,
IncreaseDecreaseInAccountsPayableRelatedParties,4000.000,,,,13800.000,,,,4813.000,,
IncreaseDecreaseInAccountsReceivable,1250.000,,,,7668.000,,,,,,
IncreaseDecreaseInAccruedInterestReceivableNet,-96.000,,,,2764.000,,,,2849.000,,
IncreaseDecreaseInDeferredRevenue,,,,,-3754.000,,,,-13340.000,,
IncreaseDecreaseInDueToRelatedPartiesCurrent,168912.000,,,,-27199.000,,,,,,
IncreaseDecreaseInInterestPayableNet,171.000,,,,9257.000,,,,20633.000,,
IncreaseDecreaseInPrepaidExpense,3735.000,,,,,,,,,,
InterestAndDebtExpense,,621935.000,417623.000,,,1689122.000,,,,,
InterestExpense,2671.000,1916.000,,,9242.000,17555.000,17022.000,985231.000,21864.000,19372.000,19063.000
InterestExpenseTradingLiabilities,,,,,,,2055893.000,,86689.000,73686.000,73626.000
InterestIncomeOther,2980.000,2263.000,2267.000,2133.000,2200.000,2200.000,2200.000,9334.000,2849.000,2850.000,2849.000
MarketableSecuritiesGainLoss,,,,,-3423.000,,,,-1619.000,,
MarketingAndAdvertisingExpense,1203.000,4883.000,6011.000,5000.000,296.000,25059.000,24840.000,-25039.000,90.000,,
NetCashProvidedByUsedInContinuingOperations,-266708.000,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,93175.000,,,,58222.000,,,,37500.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,93175.000,,,,58222.000,,,,37500.000,,
NetCashProvidedByUsedInOperatingActivities,,,,,-92767.000,,,,-54326.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,,,-92767.000,,,,-54326.000,,
NetIncomeLoss,-390328.000,-799742.000,-874230.000,-21226670.000,-253824.000,-2276553.000,-2305723.000,3140386.000,239574.000,150397.000,-111057.000
NonoperatingIncomeExpense,309.000,-621588.000,-415356.000,-20841523.000,-7042.000,-1704477.000,-2070715.000,3332911.000,325241.000,167337.000,-89840.000
OperatingExpenses,405087.000,184154.000,476016.000,367496.000,304364.000,613184.000,258933.000,125064.000,101457.000,24386.000,29115.000
OperatingIncomeLoss,-390637.000,-178154.000,-458874.000,-385147.000,-246782.000,-572076.000,-235008.000,-192525.000,-85667.000,-16940.000,-21217.000
OtherComprehensiveIncomeLossNetOfTax,,,,,-175824.000,-2320353.000,-2327486.000,3129983.000,235574.000,150397.000,-111057.000
OtherNoncashExpense,,,,,215297.000,,,,53240.000,,
OtherSalesRevenueNet,,,,,,,,,1600.000,,
PaymentsForLoans,82700.000,,,,3778.000,,,,,,
ProceedsFromConvertibleDebt,,,,,62000.000,,,,35000.000,,
ProceedsFromIssuanceOfCommonStock,7000.000,,,,,,,,,,
ProceedsFromIssuanceOrSaleOfEquity,168875.000,,,,,,,,,,
