,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,-67301000.000,,,,-46031000.000,,,,,,,,,,,,,,,,,,,,,
AmortizationOfIntangibleAssets,,,,,,,,,12400000.000,,,,12700000.000,,,,8600000.000,,,,8400000.000,,,,9600000.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,319000.000,,,,622000.000,,,,0.000,,,,,,,,,,,,38000000.000,38000.000
BusinessCombinationProFormaInformationEarningsOrLossOfAcquireeSinceAcquisitionDateActual,,,,,,,,,,,,,-300000.000,,,,,,,,,,,,-4000000.000,
BusinessCombinationProFormaInformationRevenueOfAcquireeSinceAcquisitionDateActual,,,,,,,,,,,,,2700000.000,,,,,,,,,,,,11000000.000,
CapitalExpendituresIncurredButNotYetPaid,,,,,4223000.000,,,,2191000.000,,,,1160000.000,,,,502000.000,,,,580000.000,,,,1370000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,-16153000.000,,,,36677000.000,,,,6774000.000,,,,-47327000.000,,,,-234522000.000,,,,48566000.000,,,,-280942000.000,
CommonStockDividendsPerShareDeclared,0.080,0.080,0.080,0.080,0.080,0.090,0.090,0.090,0.090,0.100,0.100,0.100,0.130,0.130,0.130,0.130,0.130,0.130,0.130,0.130,0.130,0.130,0.130,0.130,0.130,0.130
ComprehensiveIncomeNetOfTax,,39863000.000,-8729000.000,,62535000.000,5072000.000,36601000.000,19259000.000,-8076000.000,76290000.000,56265000.000,94269000.000,26033000.000,55042000.000,-21754000.000,-99653000.000,-38079000.000,59984000.000,-2897000.000,28936000.000,51536000.000,9837000.000,35200000.000,24928000.000,45722000.000,85070000.000
CostOfGoodsSold,,,,,,,,,,,340955000.000,,363654000.000,350758000.000,301592000.000,174710000.000,293009000.000,287685000.000,284007000.000,291895000.000,264735000.000,279869000.000,261488000.000,294195000.000,286492000.000,299739000.000
CostOfRevenue,312881000.000,345948000.000,345359000.000,373824000.000,342387000.000,362379000.000,337806000.000,396401000.000,408980000.000,416673000.000,405965000.000,468060000.000,439260000.000,436249000.000,366066000.000,225035000.000,355103000.000,362843000.000,340041000.000,364441000.000,331604000.000,347387000.000,322616000.000,356841000.000,352816000.000,368883000.000
CostOfServices,,,,,,,,,,,65010000.000,,75606000.000,85491000.000,64474000.000,50325000.000,62094000.000,75158000.000,56034000.000,72546000.000,66869000.000,67518000.000,61128000.000,62646000.000,66324000.000,69144000.000
DeferredIncomeTaxExpenseBenefit,-2743000.000,,,,-1373000.000,,,,512000.000,,,,-2940000.000,,,,491000.000,,,,11939000.000,,,,-877000.000,
DefinedContributionPlanCostRecognized,,,,,,,,,,,,,3900000.000,,,,4100000.000,,,,3200000.000,,,,3700000.000,
DefinedContributionPlanEmployerDiscretionaryContributionAmount,,,,,,,,,,,,,1600000.000,,,,8700000.000,,,,7800000.000,,,,8100000.000,
DepreciationAndAmortization,20522000.000,,,,23534000.000,,,,30400000.000,,,,30952000.000,,,,25708000.000,,,,24487000.000,,,,24926000.000,
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,,,,,,,,,0.000,,,,,,,,1252000.000,,,,,,,,,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,,,18411000.000,-95000.000,-144000.000,340000.000,0.000,0.000,0.000,0.000,,-4424000.000,-5105000.000,,202000.000,-10778000.000,-2155000.000,-998000.000,0.000,0.000,0.000,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,,,,,,,,,,,,,-19642000.000,,-40112000.000,153000.000,-872000.000,-153000.000,0.000,0.000,0.000,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,,-4994000.000,,,,,,,,,,,,
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,,,,,,,,,,,,,,-5470000.000,,-12678000.000,3759000.000,1231000.000,-238000.000,0.000,0.000,0.000,2053000.000,,
DiscontinuedOperationTaxEffectOfIncomeLossFromDisposalOfDiscontinuedOperation,,,,,,,,,,,,,,,3040000.000,,,-3141000.000,-2980000.000,,,,,,,
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,,,,,,,,,,,79099000.000,,34259000.000,23025000.000,727000.000,-19000.000,0.000,0.000,0.000,,,
DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,,,,,29583000.000,,,,,,,,,,,,,,,,,,,,,
EarningsPerShareBasic,0.530,0.690,0.740,0.850,0.880,0.490,0.240,0.830,0.450,0.710,0.770,1.010,0.730,0.760,0.520,0.350,0.340,0.540,0.730,1.510,0.740,0.900,1.040,1.540,0.740,1.150
EarningsPerShareDiluted,0.520,0.680,0.730,0.840,0.870,0.480,0.240,0.810,0.440,0.700,0.760,0.980,0.720,0.740,0.510,0.340,0.330,0.530,0.710,1.480,0.730,0.880,1.020,1.520,0.730,1.130
EffectOfExchangeRateOnCashAndCashEquivalents,135000.000,,,,3932000.000,,,,-2720000.000,,,,-2556000.000,,,,-9476000.000,,,,4598000.000,,,,1663000.000,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,3000.000,,,,20000.000,,,,0.000,,,,5409000.000,,,,3291000.000,,,,4528000.000,,,,0.000,
FiniteLivedIntangibleAssetsAmortizationExpense,,,,,7700000.000,,,,,,,,,,,,,,,,,,,,,
FinitelivedIntangibleAssetsAcquired1,,,,,,,,,,,,,13000000.000,,,,5300000.000,,,,,,,,89900000.000,
FutureAmortizationExpenseYearFive,,,,,22500000.000,,,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearFour,,,,,22800000.000,,,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearOne,,,,,27700000.000,,,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearThree,,,,,24000000.000,,,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearTwo,,,,,25700000.000,,,,,,,,,,,,,,,,,,,,,
GainLossOnDispositionOfAssets,,,,,,,,,,,,,17000.000,,,,503000.000,,,,7000.000,,,,38000.000,
GeneralAndAdministrativeExpense,64466000.000,72203000.000,71868000.000,81072000.000,75887000.000,75228000.000,76774000.000,84495000.000,91277000.000,88423000.000,77742000.000,97822000.000,85064000.000,84885000.000,71720000.000,56627000.000,71911000.000,72483000.000,76384000.000,69541000.000,69854000.000,72928000.000,67559000.000,62224000.000,75297000.000,71438000.000
GoodwillAcquiredDuringPeriod,,,,,,,,,35713000.000,,,,17430000.000,,,,6798000.000,,,,,,,,116311000.000,
GoodwillAllocationAdjustment,,,,,48000.000,,,,3371000.000,,,,,,,,,,,,,,,,,
GoodwillForeignCurrencyTranslationGainLoss,,,,,,,,,,,,,,,,,,,,,6018000.000,,,,3777000.000,
GoodwillPurchaseAccountingAdjustments,,,,,,,,,,,,,-254000.000,,,,1131000.000,,,,,,,,,
GoodwillTranslationAdjustments,,,,,8119000.000,,,,-13901000.000,,,,-2000000.000,,,,-22439000.000,,,,,,,,,
GoodwillWrittenOffRelatedToSaleOfBusinessUnit,,,,,-3649000.000,,,,,,,,,,,,,,,,,,,,,
GrossProfit,148969000.000,168957000.000,170637000.000,187555000.000,159274000.000,164007000.000,141416000.000,194046000.000,183707000.000,201014000.000,194702000.000,231670000.000,202152000.000,216203000.000,193428000.000,164733000.000,191096000.000,182351000.000,185494000.000,224314000.000,171903000.000,185379000.000,184476000.000,208725000.000,170775000.000,198770000.000
ImpairmentOfLongLivedAssetsToBeDisposedOf,,,,,,,,,,,,,,,17573000.000,,40813000.000,,,,,,,,,
IncomeLossFromContinuingOperations,,,,,19842000.000,22835000.000,11443000.000,38169000.000,20943000.000,33370000.000,36361000.000,47307000.000,,45809000.000,44310000.000,,43223000.000,40121000.000,38142000.000,70762000.000,32819000.000,39963000.000,45932000.000,70668000.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,36618000.000,46751000.000,45078000.000,56542000.000,29179000.000,34144000.000,16599000.000,55440000.000,29841000.000,48680000.000,53575000.000,65857000.000,50112000.000,67726000.000,64969000.000,64137000.000,64320000.000,56420000.000,55002000.000,99452000.000,47564000.000,57917000.000,66568000.000,95912000.000,41162000.000,72711000.000
IncomeLossFromContinuingOperationsPerBasicShare,,,,,0.420,0.490,0.240,0.830,0.450,0.710,0.770,1.010,,0.960,0.920,,0.910,0.850,0.820,1.540,0.740,0.900,1.040,1.590,,
IncomeLossFromContinuingOperationsPerDilutedShare,,,,,0.420,0.480,0.240,0.810,0.440,0.700,0.760,0.980,,0.930,0.900,,0.890,0.830,0.800,1.520,0.730,0.880,1.020,1.570,,
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,,21470000.000,-95000.000,-144000.000,324000.000,0.000,0.000,0.000,0.000,,-9418000.000,-19277000.000,,-27232000.000,-14384000.000,-4258000.000,-913000.000,0.000,0.000,0.000,-2053000.000,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,,,,,,,,,,,,,,,,-4258000.000,,,0.000,0.000,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,,,,0.460,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,-0.200,-0.400,,-0.570,-0.310,-0.090,-0.030,0.000,0.000,0.000,-0.050,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,,,,0.450,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,-0.190,-0.390,,-0.560,-0.300,-0.090,-0.040,0.000,0.000,0.000,-0.050,,
IncomeTaxExpenseBenefit,12102000.000,14955000.000,10718000.000,16791000.000,9337000.000,11309000.000,5156000.000,17271000.000,8898000.000,15310000.000,17214000.000,18550000.000,14948000.000,21917000.000,20659000.000,19471000.000,21097000.000,16299000.000,16860000.000,28690000.000,14745000.000,17954000.000,20636000.000,25244000.000,8615000.000,22061000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-34207000.000,,,,-29574000.000,,,,-36541000.000,,,,-42490000.000,,,,-59046000.000,,,,-80996000.000,,,,-75676000.000,
IncreaseDecreaseInAccruedIncomeTaxesPayable,7745000.000,,,,19052000.000,,,,-1678000.000,,,,10871000.000,,,,-15574000.000,,,,-10519000.000,,,,-2249000.000,
