,2011-01-01,2011-04-02,2011-07-02,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-29,2013-03-30,2013-06-29,2013-09-30,2013-12-28,2014-03-29,2014-06-28,2015-04-04,2015-07-04,2016-04-02,2016-07-02,2016-12-31,2017-04-01
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,,,,,,,,,,,6800000.000,1300000.000,1500000.000,,,,,,
AmortizationOfIntangibleAssets,,,,,,,,,11262000.000,11268000.000,11130000.000,11412000.000,12286000.000,12392000.000,12413000.000,13887000.000,14062000.000,15121000.000,14677000.000,14455000.000,14335000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,100000.000,,200000.000,200000.000,,,200000.000,,,,400000.000,,,,,,,1800000.000,
AvailableForSaleSecuritiesGrossUnrealizedGains,,,,,,,,,,,,,,,,,,,11000.000,,
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,,,,,,,,,,,,,,,,,-4000.000,,
BusinessAcquisitionProFormaEarningsPerShareBasic,,,0.130,,,,,,0.070,0.150,0.290,,,,,,,,,,
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,0.130,,,,,,0.070,0.150,0.280,,,,,,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,15300000.000,,,,,,8300000.000,17700000.000,34300000.000,,,,,,,,,,
BusinessAcquisitionsProFormaRevenue,,,304400000.000,,,,,,321300000.000,314600000.000,315500000.000,,,,,,,,,,
BusinessCombinationAcquisitionRelatedCosts,,,,,2100000.000,400000.000,0.000,1300000.000,,2100000.000,900000.000,,1300000.000,3900000.000,1300000.000,1300000.000,2800000.000,1100000.000,900000.000,200000.000,600000.000
BusinessCombinationConsiderationTransferredLiabilitiesIncurred,,,,,,,,,,,,,,,,,,,,2700000.000,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,,,,,,,,,,,,,,,,540000.000,,,
BusinessCombinationProFormaInformationRevenueOfAcquireeSinceAcquisitionDateActual,,,,,18500000.000,22300000.000,20300000.000,20400000.000,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-57338000.000,,,,19473000.000,,,,-241151000.000,,,,129464000.000,,,,,,,-104568000.000,
