,2015-06-27,2015-09-26,2016-03-26,2016-06-25,2016-09-24,2017-04-01
AdvertisingExpense,249000.000,204000.000,,,,
AmortizationOfFinancingCostsAndDiscounts,,,38000.000,,,73000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-2374000.000,,,-314000.000
CommonStockDividendsPerShareCashPaid,0.000,0.000,0.000,0.000,2.900,
CostOfGoodsAndServicesSold,5516000.000,5328000.000,6077000.000,6184000.000,6091000.000,6600000.000
DebtRelatedCommitmentFeesAndDebtIssuanceCosts,,,,,100000.000,
DeferredIncomeTaxesAndTaxCredits,,,7000.000,,,69000.000
DepreciationAndAmortization,645000.000,636000.000,714000.000,727000.000,746000.000,755000.000
DepreciationDepletionAndAmortization,,,714000.000,,,755000.000
DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,,,-8000.000,,,
DividendsCash,,,,,83300000.000,
EarningsPerShareBasic,0.020,0.110,0.150,0.140,0.100,0.230
EarningsPerShareDiluted,0.020,0.110,0.150,0.140,0.090,0.220
EffectiveIncomeTaxRateContinuingOperations,0.399,0.360,0.373,0.375,0.385,0.147
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,392000.000,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,392000.000,,,
FranchiseRevenue,11400000.000,11587000.000,13498000.000,14305000.000,13660000.000,18023000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,972000.000,4957000.000,6839000.000,6523000.000,4474000.000,7653000.000
IncomeTaxExpenseBenefit,388000.000,1784000.000,2549000.000,2444000.000,1721000.000,1123000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,1589000.000,,,-2379000.000
IncreaseDecreaseInAccountsReceivable,,,-848000.000,,,60000.000
IncreaseDecreaseInDeferredRevenue,,,-441000.000,,,120000.000
IncreaseDecreaseInOtherNoncurrentLiabilities,,,136000.000,,,-41000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,-529000.000,,,-76000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,281000.000,310000.000,381000.000,343000.000,289000.000,441000.000
InterestIncomeExpenseNonoperatingNet,-1177000.000,-800000.000,-761000.000,-707000.000,-1390000.000,-1299000.000
LeaseAndRentalExpense,487000.000,531000.000,464000.000,456000.000,479000.000,491000.000
NetCashProvidedByUsedInFinancingActivities,,,-9544000.000,,,-5293000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-9544000.000,,,-5293000.000
NetCashProvidedByUsedInInvestingActivities,,,-309000.000,,,-419000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-309000.000,,,-419000.000
NetCashProvidedByUsedInOperatingActivities,,,7479000.000,,,5398000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,7479000.000,,,5398000.000
NetIncomeLoss,584000.000,3173000.000,4290000.000,4079000.000,2753000.000,6530000.000
OperatingExpenses,16826000.000,13281000.000,14446000.000,15483000.000,15730000.000,17617000.000
OperatingIncomeLoss,2406000.000,5853000.000,7628000.000,7240000.000,6080000.000,8952000.000
OtherNonoperatingIncomeExpense,-257000.000,-96000.000,-28000.000,-10000.000,-216000.000,0.000
PaymentsOfDebtIssuanceCosts,,,,,1300000.000,
PaymentsOfDividends,,,0.000,,,
PaymentsOfFinancingCosts,,,0.000,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,309000.000,,,419000.000
ProceedsFromIssuanceOfLongTermDebt,,,0.000,,,
ProceedsFromStockOptionsExercised,,,64000.000,,,582000.000
RepaymentsOfLongTermDebt,,,10000000.000,,,5875000.000
RevenueFromFranchisorOwnedOutlets,7832000.000,7547000.000,8576000.000,8418000.000,8150000.000,8546000.000
Revenues,19232000.000,19134000.000,22074000.000,22723000.000,21810000.000,26569000.000
SalesRevenueNet,19232000.000,19134000.000,22074000.000,22723000.000,21810000.000,26569000.000
SellingGeneralAndAdministrativeExpense,10665000.000,7317000.000,7655000.000,8572000.000,8893000.000,10262000.000
ShareBasedCompensation,,,153000.000,,,255000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,,,1200000.000,,,5500000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,,,,,,1000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,25000.000,,,0.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,,1.200,,,2.670
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,,,,,,23.260
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,26.160,,,0.000
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,,,627000.000,,,873000.000
StockIssuedDuringPeriodSharesStockOptionsExercised,,,54000.000,,,217000.000
WeightedAverageNumberOfDilutedSharesOutstanding,26970000.000,28891000.000,28967000.000,28989000.000,29014000.000,29336000.000
WeightedAverageNumberOfSharesOutstandingBasic,26689000.000,28581000.000,28586000.000,28646000.000,28725000.000,28895000.000
WriteOffOfDeferredDebtIssuanceCost,,,,,200000.000,
