,2011-01-31,2012-01-31,2013-01-31,2014-01-31,2015-01-31,2016-01-31,2017-01-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,9887000.000,10699000.000,13616000.000,8858000.000,13668000.000,14890000.000,13947000.000
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,-115020000.000,286564000.000,-62287000.000,199216000.000,-55791000.000,-76743000.000,461748000.000
AmortizationOfDebtDiscountPremium,10278000.000,8994000.000,88000.000,264000.000,264000.000,839000.000,
AmortizationOfFinancingCostsAndDiscounts,,,,,,,835000.000
AmortizationOfIntangibleAssets,,,37800000.000,51800000.000,49500000.000,41000000.000,38200000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,16382.000,9456.000,6236.000,0.000,0.000,5191.000
BusinessAcquisitionsProFormaNetIncomeLoss,,,188265000.000,,,,
BusinessAcquisitionsProFormaRevenue,,,27099438000.000,,,,
BusinessCombinationAcquisitionRelatedCosts,,,,,,,28966000.000
BusinessExitCosts1,,,,,,699000.000,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-276645000.000,-258547000.000,-145698000.000,229537000.000,-22859000.000,-11826000.000,1594422000.000
ComprehensiveIncomeNetOfTax,,131267000.000,225749000.000,174396000.000,-98637000.000,181649000.000,153878000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,8917000.000,4881000.000,0.000,0.000,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,140184000.000,230630000.000,174396000.000,-98637000.000,,
CostOfGoodsSold,23092685000.000,25094133000.000,24055275000.000,25459558000.000,26276678000.000,25093122000.000,24932949000.000
CurrentFederalTaxExpenseBenefit,,65526000.000,25230000.000,42040000.000,32988000.000,71502000.000,37724000.000
CurrentForeignTaxExpenseBenefit,,41000000.000,41333000.000,33022000.000,29733000.000,36804000.000,30914000.000
CurrentIncomeTaxExpenseBenefit,,108220000.000,69185000.000,77861000.000,64347000.000,114295000.000,72668000.000
CurrentStateAndLocalTaxExpenseBenefit,,1694000.000,2622000.000,2799000.000,1626000.000,5989000.000,4030000.000
DeferredCompensationArrangementWithIndividualEmployerContribution,,2500000.000,,,,,
DeferredFederalIncomeTaxExpenseBenefit,,-20119000.000,11329000.000,-785000.000,6391000.000,-3984000.000,-8380000.000
DeferredForeignIncomeTaxExpenseBenefit,,-9742000.000,-35191000.000,-52620000.000,-7007000.000,5828000.000,-1823000.000
DeferredIncomeTaxExpenseBenefit,,-29746000.000,-22759000.000,-53484000.000,-335000.000,2387000.000,-11002000.000
DeferredIncomeTaxesAndTaxCredits,6972000.000,,,,,,
DeferredStateAndLocalIncomeTaxExpenseBenefit,,115000.000,1103000.000,-79000.000,281000.000,543000.000,-799000.000
Depreciation,,21900000.000,20500000.000,21200000.000,19200000.000,16300000.000,16200000.000
DepreciationAndAmortization,47285000.000,57332000.000,58353000.000,72979000.000,68746000.000,57253000.000,54437000.000
DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,,-28294000.000,0.000,0.000,,,
DisposalGroupNotDiscontinuedOperationLossGainOnWriteDown,,,,,1330000.000,,
DividendsPreferredStockStock,,4553000.000,,,,,
EarningsPerShareBasic,4.410,4.720,4.530,4.730,4.590,7.400,5.540
EarningsPerShareDiluted,4.360,4.660,4.500,4.710,4.570,7.360,5.510
EffectOfExchangeRateOnCashAndCashEquivalents,-1090000.000,-21850000.000,-1068000.000,1711000.000,-72057000.000,-15671000.000,3335000.000
EffectiveIncomeTaxRateContinuingOperations,,0.266,0.201,0.119,0.268,0.305,0.240
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,0.350,0.350,0.350,0.350,0.350
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,-0.034,-0.090,-0.195,-0.045,0.000,-0.034
EffectiveIncomeTaxRateReconciliationDispositionOfBusiness,,0.029,0.000,0.000,,,
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,,-0.101,-0.099,-0.117,-0.118,-0.074,-0.099
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseLifeInsurance,,0.000,-0.004,-0.006,-0.004,0.002,-0.007
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseOther,,0.015,0.008,0.064,0.040,0.016,0.021
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,0.006,0.014,0.012,0.015,0.000,-0.004
EffectiveIncomeTaxRateReconciliationPriorYearIncomeTaxes,,-0.004,0.000,0.000,,,
EffectiveIncomeTaxRateReconciliationRepatriationOfForeignEarnings,,,,,0.024,0.000,0.000
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.004,0.012,0.008,0.005,0.011,0.008
EffectiveIncomeTaxRateReconciliationTaxContingenciesForeign,,0.001,0.005,0.003,0.001,0.000,0.005
EmployeeServiceShareBasedCompensationCashReceivedFromExerciseOfStockOptions,,35100000.000,3400000.000,1100000.000,1500000.000,600000.000,0.000
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,2900000.000,4400000.000,2900000.000,4200000.000,4600000.000,4600000.000
EmployeeServiceShareBasedCompensationTaxBenefitRealizedFromExerciseOfStockOptions,,2200000.000,11700000.000,5500000.000,5200000.000,5200000.000,4800000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,1180000.000,2003000.000,5304000.000,927000.000,749000.000,237000.000,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,1180000.000,2003000.000,5304000.000,927000.000,749000.000,237000.000,
FiniteLivedIntangibleAssetsAmortizationExpense,,35400000.000,,,,,
FiniteLivedIntangibleAssetsWeightedAverageUsefulLife,,6.000,,,,,
FutureAmortizationExpenseYearFive,,10500000.000,,,,,
