,2014-03-31,2015-03-31,2016-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,-32058.000,-106.000,66795.000
ComprehensiveIncomeNetOfTax,,,-87934.000
DeferredFederalIncomeTaxExpenseBenefit,13332.000,36316.000,64187.000
DefinedBenefitPlanForeignCurrencyExchangeRateChangesBenefitObligation,,,687.000
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,,24984.000,
EarningsPerShareBasicAndDiluted,-0.000,-0.010,0.000
EffectOfExchangeRateOnCash,,,-108.000
ExplorationExpense,1975.000,,
ExplorationExpenseMining,0.000,,
GainsLossesOnExtinguishmentOfDebt,23521.000,3949.000,
IncomeTaxExpenseBenefit,0.000,,
IncreaseDecreaseInAccountsPayableTrade,5978.000,3872.000,9974.000
IncreaseDecreaseInAccountsReceivable,,,-4713.000
IncreaseDecreaseInAccruedLiabilities,825.000,-500.000,-321.000
IncreaseDecreaseInPrepaidExpense,,,-713.000
NetCashProvidedByUsedInFinancingActivities,23521.000,29472.000,187919.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,23521.000,29472.000,187919.000
NetCashProvidedByUsedInInvestingActivities,-5000.000,,-70998.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-5000.000,,-70998.000
NetCashProvidedByUsedInOperatingActivities,-50579.000,-29578.000,-50018.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-50579.000,-29578.000,-50018.000
NetIncomeLoss,-33861.000,-67598.000,-87858.000
NonoperatingIncomeExpense,23521.000,-21035.000,687.000
OperatingExpenses,57382.000,46563.000,88545.000
OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,,,76.000
OtherGeneralAndAdministrativeExpense,401.000,485.000,6223.000
PaymentsToAcquireMineralRights,5000.000,,
PaymentsToAcquireSoftware,,,70998.000
ProceedsFromRelatedPartyDebt,23521.000,29472.000,187919.000
ProfessionalFees,55006.000,22465.000,57322.000
ShareBasedCompensation,0.000,23613.000,25000.000
StockIssuedDuringPeriodValueIssuedForNoncashConsiderations,,25000.000,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,6850000.000,6850000.000,28400000.000
