,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,34000000.000,,,,,,,,,,,,,,,,,,,,,,,,,
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,22000000.000,,,,27000000.000,,,,35000000.000,,,,36000000.000,,,,30000000.000,,,,21000000.000,
AdjustmentsToAdditionalPaidInCapitalReallocationOfMinorityInterest,,,,,,,,,2000000.000,,,,,,,,,,,,,,,,,
AmortizationOfDebtDiscountPremium,,,,,8000000.000,9000000.000,9000000.000,9000000.000,9000000.000,10000000.000,9000000.000,10000000.000,9000000.000,,,,10000000.000,,,,,,,,,
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,,,,,,,,,,,,,,13000000.000,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,5000000.000,6000000.000,12000000.000,-11000000.000,4000000.000,12000000.000,6000000.000,-16000000.000,4000000.000,5000000.000,3000000.000,-8000000.000,11000000.000,4000000.000,3000000.000,-7000000.000,11000000.000,6000000.000,10000000.000,-16000000.000,10000000.000,11000000.000,11000000.000,-21000000.000,11000000.000,11000000.000
AssetImpairmentCharges,2000000.000,102000000.000,183000000.000,1487000000.000,50000000.000,112000000.000,4000000.000,223000000.000,29000000.000,10000000.000,593000000.000,162000000.000,3000000.000,117000000.000,394000000.000,322000000.000,2783000000.000,30000000.000,758000000.000,1504000000.000,16000000.000,18000000.000,27000000.000,166000000.000,373000000.000,10000000.000
CapitalExpendituresIncurredButNotYetPaid,,,,,,,,,,,,,,,,,1061000000.000,,,,623000000.000,,,,608000000.000,
CapitalizedExploratoryWellCostChargedToExpense,7000000.000,,,,,,,,95000000.000,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-220000000.000,,,,260000000.000,,,,1264000000.000,,,,2226000000.000,,,,-5061000000.000,,,,2008000000.000,,,,2647000000.000,
CommonStockDividendsPerShareCashPaid,0.090,0.090,0.090,0.090,0.090,0.090,0.090,0.090,0.090,0.090,0.180,0.180,0.180,0.270,0.270,0.270,0.270,0.270,0.270,0.270,0.050,0.050,0.050,0.050,0.050,0.050
ComprehensiveIncomeNetOfTax,232000000.000,560000000.000,-3035000000.000,-469000000.000,2173000000.000,-72000000.000,138000000.000,124000000.000,481000000.000,949000000.000,203000000.000,-477000000.000,-2663000000.000,233000000.000,1093000000.000,-645000000.000,-3258000000.000,72000000.000,-2226000000.000,-1146000000.000,-1142000000.000,-688000000.000,-861000000.000,-388000000.000,-318000000.000,-367000000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,21000000.000,18000000.000,23000000.000,19000000.000,27000000.000,19000000.000,21000000.000,-13000000.000,24000000.000,30000000.000,41000000.000,45000000.000,43000000.000,39000000.000,60000000.000,45000000.000,32000000.000,47000000.000,75000000.000,-274000000.000,36000000.000,81000000.000,83000000.000,63000000.000,43000000.000,81000000.000
