,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2014-02-28,2014-05-31,2015-02-28,2015-05-31
AmortizationOfDebtDiscountPremium,6000.000,,,,,,,,,,
AmountOfDilutiveSecuritiesStockOptionsAndRestrictiveStockUnits,,,,,297085.000,267085.000,,6186250.000,6186250.000,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,1715075.000,,52120215.000,136653043.000,,
AntidilutiveSharesOutstanding,,,,,1745075.000,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-808.000,,,,4329.000,,,,,,
CostOfRevenue,,,,,,,22069.000,748596.000,788757.000,904297.000,885596.000
DebtInstrumentConvertibleInterestExpense,25403.000,,,,,,,,,,
DebtInstrumentPeriodicPaymentPrincipal,,,,,,,,4257.000,,,
DepreciationAndAmortization,75.000,184.000,95.000,96.000,90.000,90.000,688.000,6040.000,5664.000,4688.000,5022.000
EarningsPerShareBasicAndDiluted,-0.000,-0.000,0.000,-0.010,-0.000,0.000,-0.000,-0.010,-0.000,-0.000,0.000
GainLossOnDispositionOfAssets,,110.000,,,,,,,,,
GainLossOnSaleOfSecuritiesNet,70000.000,,,,,,,,,,
GainsLossesOnRestructuringOfDebt,70000.000,,,,,10242.000,,57197.000,62151.000,,
GeneralAndAdministrativeExpense,36643.000,32566.000,29533.000,32027.000,43750.000,36717.000,98564.000,482383.000,276950.000,459826.000,443889.000
GrossProfit,,,,,,,6929.000,235162.000,199628.000,323580.000,350060.000
IncomeLossFromContinuingOperations,-144841.000,-43217.000,-35979.000,-61532.000,-46944.000,-53729.000,-107204.000,-684832.000,-238952.000,-525369.000,-525438.000
IncomeLossFromContinuingOperationsAttributableToNoncontrollingEntity,,,-4.000,,-4.000,-3.000,-4.000,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,,,,,,,-684832.000,-238952.000,,
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,-140934.000,-98851.000
IncreaseDecreaseInAccountsPayableAndOtherOperatingLiabilities,1137.000,,,,9980.000,,,,,,
IncreaseDecreaseInDepositOtherAssets,-212.000,,,,,,,,,,
IncreaseDecreaseInDueFromRelatedParties,4019.000,,,,,,,,,,
IncreaseDecreaseInDueToOtherRelatedParties,,,,,3652.000,,,,,,
IncreaseDecreaseInNotesPayableRelatedParties,,,,,,,,,,,11321.000
IncreaseDecreaseInOtherAccountsPayable,,,,,70000.000,,,,,,
IncreaseDecreaseInOtherAccruedLiabilities,,,,,2494.000,,,,,,
IncreaseDecreaseInOtherCurrentLiabilities,2641.000,,,,,,,,,,
IncreaseDecreaseInPrepaidExpense,841.000,,,,1067.000,,,,,,
IncrementalCommonSharesAttributableToConversionOfDebtSecurities,,,,,1383459.000,1383459.000,,6433965.000,81383460.000,,
IncrementalCommonSharesAttributableToConversionOfPreferredStock,,,,,64531.000,64531.000,,,,,
InducedConversionOfConvertibleDebtExpense,-25403.000,,,,,,,,,,
InterestAndDebtExpense,-2701.000,-2697.000,2680.000,-8050.000,-2851.000,-3055.000,-11063.000,-373103.000,-167474.000,-381263.000,-437908.000
InterestExpenseRelatedParty,-10019.000,-7660.000,3671.000,-11304.000,-3653.000,-3625.000,-3653.000,-774.000,-791.000,-268.000,
MinorityInterestInNetIncomeLossJointVenturePartners,-3.000,-4.000,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,34129.000,,,,33990.000,,,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,34129.000,,,,33990.000,,,,,,
NetCashProvidedByUsedInOperatingActivities,-34937.000,,,,-29661.000,,,,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-34937.000,,,,-29661.000,,,,,,
NetIncomeLoss,-144841.000,,,,-46944.000,,,,,,
NetIncomeLossAvailableToCommonStockholdersBasic,-144841.000,-43213.000,-35975.000,-61526.000,-46940.000,-53726.000,-107200.000,-684832.000,-238952.000,-525369.000,-525438.000
NoncashOrPartNoncashAcquisitionValueOfAssetsAcquired1,,,,,230211.000,,,,,,
OperatingCostsAndExpenses,,,,,,,,488423.000,282614.000,464514.000,448911.000
OperatingExpenses,36718.000,32750.000,29628.000,32123.000,43840.000,36807.000,99252.000,488423.000,282614.000,464514.000,448911.000
OperatingIncomeLoss,-36718.000,-32750.000,-29628.000,-32123.000,-43840.000,-36807.000,-92323.000,-253261.000,-82986.000,-140934.000,-98851.000
OperatingLeasesRentExpenseNet,,,,,,,,,,40873.000,36527.000
OtherExpenses,-108123.000,-10467.000,6351.000,-42111.000,-3104.000,-16922.000,-14881.000,-431571.000,-155966.000,-384435.000,-426587.000
OtherGeneralExpense,,,,,3400.000,,-165.000,-497.000,74450.000,-2904.000,11321.000
OtherNonoperatingExpense,,,,,,,,-497.000,74450.000,-2904.000,-426587.000
ProceedsFromIssuanceOfCommonStock,25000.000,,,,20000.000,,,,,,
ProceedsFromIssuanceOfDebt,10000.000,,,,,,,,,,
ProceedsFromRelatedPartyDebt,,,,,20000.000,,,,,,
