,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,467000.000,,,,475000.000,,,,494000.000,,,,672000.000,,,,777000.000,,,,1013000.000,,,,1459000.000,
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,27000.000,,,,294000.000,,,,709000.000,,,,477000.000,,,,499000.000,,,,300000.000,,,,,
AllocatedShareBasedCompensationExpense,,,,,474000.000,,,,583000.000,,,,762000.000,,,,884000.000,,,,1118000.000,,,,1580000.000,
AmortizationOfIntangibleAssets,,,,,,542000.000,542000.000,,542000.000,542000.000,999000.000,748000.000,828000.000,857000.000,827000.000,811000.000,810000.000,810000.000,811000.000,810000.000,810000.000,675000.000,607000.000,608000.000,600000.000,1100000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,508000.000,1001000.000,,574000.000,596000.000,507000.000,-1101000.000,544000.000,552000.000,547000.000,-1097000.000,993000.000,578000.000,,,1014000.000,1015000.000,597000.000,-1708000.000,980000.000,553000.000,501000.000,-1534000.000,500000.000,500000.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,,,,,,,,,,,,,,,,,,,,,,,-48000.000,-125000.000
AvailableForSaleSecuritiesGrossRealizedGains,,,,,183000.000,41000.000,,,,,,,1000.000,,,,3000.000,,,,62000.000,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-3000000.000,,,,9617000.000,,,,-14222000.000,,,,7537000.000,,,,-16988000.000,,,,-4069000.000,,,,24377000.000,
CommonStockDividendsPerShareCashPaid,0.160,0.158,0.159,0.153,0.160,0.160,0.160,0.170,0.166,0.168,0.169,,,0.172,0.174,,0.176,0.177,0.179,,,0.182,0.184,,0.186,0.188
CommonStockDividendsPerShareDeclared,,,,,0.163,0.163,0.164,,,,,,,,,,,,,,,,,,0.188,0.189
ComprehensiveIncomeNetOfTax,7857000.000,10113000.000,10072000.000,10535000.000,8405000.000,11303000.000,11535000.000,12755000.000,14977000.000,12827000.000,13789000.000,5458000.000,14640000.000,13927000.000,-22186000.000,15445000.000,15519000.000,16268000.000,17284000.000,9471000.000,19181000.000,19338000.000,19342000.000,18673000.000,22496000.000,23153000.000
CostOfServices,179985000.000,181742000.000,188041000.000,217190000.000,227496000.000,230206000.000,234281000.000,238831000.000,235191000.000,234602000.000,255964000.000,269347000.000,267371000.000,275815000.000,315757000.000,296350000.000,303936000.000,304217000.000,308645000.000,319310000.000,330044000.000,332211000.000,336340000.000,340897000.000,345570000.000,407322000.000
DeferredIncomeTaxExpenseBenefit,-419000.000,,,,-1001000.000,,,,,,,,,,,,,,,,,,,,,
Depreciation,,,,,,,,,,,,,,,,,,,1036000.000,,1155000.000,1272000.000,1114000.000,1259000.000,1300000.000,1300000.000
DepreciationDepletionAndAmortization,1004000.000,,,,1248000.000,,,,1352000.000,,,,1757000.000,,,,1911000.000,,,,1965000.000,,,,1886000.000,
DividendsCommonStockCash,10402000.000,,,,10847000.000,,,,11415000.000,,,,12077000.000,,,,12655000.000,,,,13158000.000,,,,13624000.000,
EarningsPerShareBasic,0.120,0.150,0.150,0.150,0.130,0.170,0.170,0.180,0.220,0.190,0.200,0.070,0.210,0.200,-0.310,0.210,0.220,0.230,0.240,0.120,0.260,0.260,0.270,0.270,0.300,0.310
EarningsPerShareDiluted,0.120,0.150,0.150,0.140,0.130,0.170,0.170,0.180,0.220,0.190,0.200,0.060,0.210,0.200,-0.310,0.210,0.220,0.230,0.240,0.110,0.260,0.260,0.270,0.260,0.300,0.300
EffectiveIncomeTaxRateContinuingOperations,,,,,0.380,,,,0.210,,,,0.370,,,,0.380,,,,,,,,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,27000.000,,,,294000.000,,,,709000.000,,,,477000.000,,,,499000.000,,,,509000.000,,,,0.000,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,,,,,,,,,,,,,,,,,,,509000.000,,,,,
FiniteLivedIntangibleAssetsAmortizationExpense,,468000.000,492000.000,,542000.000,,,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseAfterYearFive,,,,,197000.000,,,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseRemainderOfFiscalYear,,,,,1626000.000,,,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearFive,,,,,297000.000,,,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearFour,,,,,569000.000,,,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearOne,,,,,1850000.000,,,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearThree,,,,,1112000.000,,,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearTwo,,,,,1179000.000,,,,,,,,,,,,,,,,,,,,,
ImpairmentOfInvestments,,,,,,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,0.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,12339000.000,14717000.000,15189000.000,15567000.000,13782000.000,18283000.000,18573000.000,19626000.000,18957000.000,19858000.000,21193000.000,6481000.000,23129000.000,22043000.000,-35083000.000,21619000.000,25054000.000,26257000.000,26741000.000,11712000.000,29604000.000,29683000.000,30571000.000,30529000.000,32279000.000,33078000.000
IncomeLossFromExtraordinaryItemsNetOfTaxPerBasicShare,,,,,,,,,0.000,0.000,0.000,-0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.010,0.000,,,,,
IncomeTaxExpenseBenefit,4572000.000,4889000.000,5193000.000,5002000.000,5204000.000,6963000.000,7056000.000,6827000.000,4003000.000,6925000.000,7403000.000,1029000.000,8490000.000,8122000.000,-12901000.000,6147000.000,9538000.000,9969000.000,9655000.000,2578000.000,10978000.000,10923000.000,10860000.000,10230000.000,10262000.000,10527000.000
IncomeTaxesPaidNet,311000.000,,,,2852000.000,,,,6523000.000,,,,7821000.000,,,,1424000.000,,,,11201000.000,,,,9544000.000,
IncreaseDecreaseInAccountsAndNotesReceivable,4099000.000,,,,831000.000,,,,10695000.000,,,,6855000.000,,,,11746000.000,,,,22899000.000,,,,10887000.000,
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,,,2655000.000,,,,-1906000.000,,,,-1878000.000,,,,6179000.000,,,,-2703000.000,,,,1852000.000,
IncreaseDecreaseInDeferredCompensation,1016000.000,,,,1952000.000,,,,2312000.000,,,,1230000.000,,,,76000.000,,,,100000.000,,,,1059000.000,
IncreaseDecreaseInInventories,230000.000,,,,822000.000,,,,-79000.000,,,,309000.000,,,,-44000.000,,,,1619000.000,,,,-506000.000,
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,319000.000,,,,11338000.000,,,,7670000.000,,,,-469000.000,,,,-2351000.000,,,,-4100000.000,,,,3639000.000,
IncreaseDecreaseInOtherEmployeeRelatedLiabilities,-6391000.000,,,,-12516000.000,,,,-15282000.000,,,,9679000.000,,,,-21002000.000,,,,18070000.000,,,,15299000.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,,2969000.000,,,,1182000.000,,,,2106000.000,,,,1235000.000,,,,3277000.000,,,,2859000.000,
IncreaseDecreaseInPrepaidExpense,-4659000.000,,,,,,,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInPrepaidTaxes,,,,,-405000.000,,,,1628000.000,,,,1007000.000,,,,-912000.000,,,,915000.000,,,,,
IncreaseDecreaseInWorkersCompensationLiabilities,1860000.000,,,,1601000.000,,,,19000.000,,,,26000.000,,,,2979000.000,,,,1009000.000,,,,784000.000,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,1028000.000,820000.000,,1001000.000,932000.000,984000.000,-1943000.000,898000.000,771000.000,825000.000,-1655000.000,751000.000,766000.000,0.000,-792000.000,690000.000,629000.000,682000.000,-1315000.000,650000.000,,,,,
InterestPaid,,,,,,,,,,,,,13000.000,,,,22000.000,,,,155000.000,,,,204000.000,
InvestmentIncomeAmortizationOfPremium,232000.000,,,,198000.000,,,,154000.000,,,,88000.000,,,,93000.000,,,,318000.000,,,,343000.000,
InvestmentIncomeNonoperating,714000.000,463000.000,-1355000.000,1189000.000,1653000.000,-95000.000,962000.000,400000.000,1034000.000,219000.000,1184000.000,1264000.000,381000.000,803000.000,-50000.000,494000.000,507000.000,242000.000,-1334000.000,1297000.000,187000.000,1002000.000,1359000.000,86000.000,1569000.000,1515000.000
NetCashProvidedByUsedInFinancingActivities,-9419000.000,,,,-8683000.000,,,,-7039000.000,,,,-9041000.000,,,,-9246000.000,,,,-10087000.000,,,,-8913000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-9419000.000,,,,-8683000.000,,,,-7039000.000,,,,-9041000.000,,,,-9246000.000,,,,-10087000.000,,,,-8913000.000,
NetCashProvidedByUsedInInvestingActivities,477000.000,,,,8859000.000,,,,-2156000.000,,,,-1742000.000,,,,-1538000.000,,,,-3671000.000,,,,-1356000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,477000.000,,,,8859000.000,,,,-2156000.000,,,,-1742000.000,,,,-1538000.000,,,,-3671000.000,,,,-1356000.000,
NetCashProvidedByUsedInOperatingActivities,5942000.000,,,,9441000.000,,,,-5027000.000,,,,18320000.000,,,,-6204000.000,,,,9689000.000,,,,34646000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,5942000.000,,,,9441000.000,,,,-5027000.000,,,,18320000.000,,,,-6204000.000,,,,9689000.000,,,,34646000.000,
NetIncomeLoss,7767000.000,9828000.000,9996000.000,10565000.000,8578000.000,11320000.000,11517000.000,12799000.000,14954000.000,12933000.000,13790000.000,5452000.000,14639000.000,13921000.000,-22182000.000,15472000.000,15516000.000,16288000.000,17086000.000,9134000.000,18626000.000,18760000.000,19711000.000,20299000.000,22017000.000,22551000.000
NetIncomeLossAvailableToCommonStockholdersBasic,,9828000.000,9996000.000,,8578000.000,11320000.000,11517000.000,12799000.000,14954000.000,12933000.000,13790000.000,5452000.000,14639000.000,13921000.000,-22182000.000,15472000.000,15516000.000,16288000.000,17086000.000,9134000.000,18626000.000,,,,,
NetIncomeLossAvailableToCommonStockholdersDiluted,,9828000.000,9996000.000,,8578000.000,11320000.000,11517000.000,12799000.000,14954000.000,12933000.000,13790000.000,5452000.000,14639000.000,13921000.000,-22182000.000,15472000.000,15516000.000,16288000.000,17086000.000,9134000.000,18626000.000,,,,,
OciBeforeReclassificationsNetOfTaxAttributableToParent,,,,,,,,,,,,,,,,,,,,,,,,,446000.000,
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesTax,,,,,,,,,,,,,,,,,,,,,,,,,300000.000,
OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax,,,,,,,,,,,,,2000.000,,,,1000.000,,,,,,,,,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,,,,,,,,,,,,,,,,,,,,,,,479000.000,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,90000.000,285000.000,76000.000,-30000.000,-173000.000,-17000.000,18000.000,-44000.000,23000.000,-106000.000,-1000.000,6000.000,1000.000,6000.000,-4000.000,-27000.000,3000.000,-20000.000,198000.000,337000.000,555000.000,578000.000,-369000.000,-1626000.000,479000.000,602000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,,,,,128000.000,,,,,,,,,,,,,,,,,,,,,
PaymentsOfDividendsCommonStock,10402000.000,10500000.000,10592000.000,10734000.000,10847000.000,10956000.000,11063000.000,11227000.000,11415000.000,11516000.000,11829000.000,11947000.000,12077000.000,12186000.000,12335000.000,12479000.000,12655000.000,12760000.000,12923000.000,13037000.000,13158000.000,13293000.000,13398000.000,,,13750000.000
PaymentsToAcquireMarketableSecurities,4708000.000,,,,1223000.000,,,,1537000.000,,,,1228000.000,,,,989000.000,,,,4966000.000,,,,7858000.000,
PaymentsToAcquirePropertyPlantAndEquipment,1488000.000,,,,813000.000,,,,968000.000,,,,1513000.000,,,,1436000.000,,,,1459000.000,,,,1325000.000,
ProceedsFromIssuanceOfCommonStock,,,,,30000.000,,,,27000.000,,,,0.000,,,,26000.000,,,,28000.000,,,,24000.000,
ProceedsFromSaleAndMaturityOfMarketableSecurities,6658000.000,,,,10895000.000,,,,185000.000,,,,939000.000,,,,846000.000,,,,2640000.000,,,,7723000.000,
ProceedsFromSaleOfAvailableForSaleSecurities,,,,,10597000.000,4274000.000,1100000.000,867000.000,0.000,3000000.000,10321000.000,1664000.000,871000.000,1004000.000,763000.000,1267000.000,758000.000,1788000.000,1858000.000,12028000.000,2018000.000,3136000.000,2983000.000,19963000.000,7500000.000,7000000.000
ProceedsFromSaleOfProductiveAssets,15000.000,,,,,,,,164000.000,,,,60000.000,,,,41000.000,,,,114000.000,,,,104000.000,
ProceedsFromSaleOfTreasuryStock,35000.000,,,,,,,,,,,,,,,,,,,,,,,,,
ProceedsFromStockOptionsExercised,921000.000,,,,1840000.000,,,,3640000.000,,,,2559000.000,,,,2884000.000,,,,2534000.000,,,,4687000.000,
ProvisionForDoubtfulAccounts,1160000.000,,,,750000.000,,,,450000.000,,,,750000.000,,,,925000.000,,,,1100000.000,,,,1050000.000,
RealizedInvestmentGainsLosses,,,,,,,,,,16000.000,31000.000,,1000.000,3000.000,3000.000,5000.000,3000.000,0.000,2000.000,22000.000,62000.000,181000.000,-17000.000,,,
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,,,,,,,,,,,,,1000.000,,,,-2000.000,,,,,,,,,
ReclassificationFromAociCurrentPeriodNetOfTaxAttributableToParent,,,,,,,,,,,,,,,,,,,,,,,,,-33000.000,
RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,,,,,100000.000,,,,,,,,,,,,120000.000,,,,120000.000,,,,120000.000,
SalesRevenueServicesNet,208390000.000,211507000.000,218929000.000,250239000.000,260607000.000,267108000.000,272681000.000,277039000.000,273904000.000,273604000.000,298549000.000,303833000.000,312165000.000,319295000.000,320099000.000,341624000.000,355246000.000,355356000.000,360165000.000,366082000.000,384807000.000,386556000.000,392734000.000,398565000.000,404490000.000,470876000.000
SellingGeneralAndAdministrativeExpense,16780000.000,15511000.000,14344000.000,18671000.000,20982000.000,18524000.000,20789000.000,18982000.000,20790000.000,19363000.000,22576000.000,29269000.000,22046000.000,22240000.000,39375000.000,24149000.000,26763000.000,25124000.000,23445000.000,36357000.000,25346000.000,25664000.000,27182000.000,27225000.000,28210000.000,31991000.000
ShareBasedCompensation,560000.000,,,,560000.000,,,,583000.000,,,,762000.000,,,,884000.000,,,,1118000.000,,,,445000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,,,,,,,,0.028,,,,0.024,,,,0.022,,,,0.020,,,,0.019,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,,,,,,,,0.389,,,,0.369,,,,0.272,,,,0.260,,,,0.251,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,,,,,,,,0.015,,,,0.019,,,,0.019,,,,0.020,,,,0.020,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageRemainingContractualTerm,,,,,4.470,,,,,,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,,,,,1793000.000,,,,,,,,,,,,,,,,,,,,3500000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,,,,,16000.000,,,,16000.000,,,,35000.000,,,,22000.000,,,,13000.000,,,,39000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,,,,,12.370,,,,19.140,,,,21.390,,,,26.260,,,,28.390,,,,33.820,
