,2011-02-28,2011-05-31,2011-08-31,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30
AccountsPayableCurrent,79300000.000,60071000.000,69551000.000,65963000.000,86916000.000,58710000.000,74872000.000,63202000.000,76017000.000,77033000.000,73123000.000,64487000.000,64290000.000,65162000.000,63907000.000,68405000.000,72294000.000,72019000.000,64100000.000,49282000.000,70758000.000,56297000.000,59640000.000,63360000.000
AccountsReceivableNetCurrent,217800000.000,227171000.000,215567000.000,250895000.000,207127000.000,191665000.000,198279000.000,201456000.000,177557000.000,197952000.000,215401000.000,214225000.000,199102000.000,201660000.000,225398000.000,251518000.000,235453000.000,220880000.000,198459000.000,214379000.000,238626000.000,193477000.000,224990000.000,246306000.000
AccruedAdvertisingCurrent,40414000.000,49178000.000,50172000.000,41150000.000,36584000.000,41534000.000,45737000.000,31056000.000,41625000.000,37645000.000,45850000.000,26941000.000,27275000.000,26563000.000,33853000.000,24043000.000,29558000.000,20775000.000,21931000.000,8850000.000,13173000.000,9865000.000,12430000.000,9467000.000
AccruedIncomeTaxesCurrent,,,,79888000.000,,,,60717000.000,,19442000.000,,37554000.000,,10319000.000,,,,,,,,,,
AccruedLiabilitiesCurrent,388193000.000,438205000.000,398806000.000,379771000.000,394290000.000,,,,,,,,,,,,,,,,,,,
AccruedProfessionalFeesCurrent,35057000.000,35496000.000,32607000.000,31284000.000,32882000.000,,,,,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,551813000.000,,,,649648000.000,,,,704769000.000,,,,723022000.000,,,,756718000.000,,,,737645000.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,-531000.000,,,,-531000.000,,,,-531000.000,,,,-401000.000,,,,-154000.000,,,,-7000.000,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,-23230000.000,,,,-29503000.000,,,,-36032000.000,,,,-26919000.000,,,,-80425000.000,,,,-85950000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-26607000.000,-23940000.000,-23761000.000,-31124000.000,-27566000.000,-31673000.000,-30034000.000,-34188000.000,-37246000.000,-38584000.000,-36563000.000,-33827000.000,-30024000.000,-26543000.000,-27320000.000,-40618000.000,-54574000.000,-59923000.000,-80579000.000,-83575000.000,-90870000.000,-82286000.000,-85957000.000,-97933000.000
AdditionalPaidInCapital,69646000.000,82572000.000,68724000.000,79356000.000,89940000.000,103528000.000,93770000.000,41311000.000,43600000.000,29281000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
AllowanceForDoubtfulAccountsReceivableCurrent,159882000.000,145927000.000,128897000.000,122590000.000,118946000.000,110202000.000,107230000.000,101793000.000,84773000.000,66727000.000,59744000.000,55895000.000,53038000.000,50617000.000,50145000.000,52682000.000,49891000.000,46891000.000,42259000.000,48038000.000,48125000.000,44871000.000,48650000.000,44279000.000
Assets,3116099000.000,3151852000.000,3269706000.000,2953651000.000,2689602000.000,2269944000.000,2868322000.000,2368917000.000,2340064000.000,2392954000.000,2997947000.000,2463030000.000,2531430000.000,2530858000.000,3092935000.000,2422288000.000,2405941000.000,2351441000.000,2204795000.000,2046578000.000,2110321000.000,2037626000.000,2012906000.000,1955243000.000
AssetsCurrent,1947940000.000,2240863000.000,2370786000.000,1986731000.000,1692623000.000,1284104000.000,1937990000.000,1454083000.000,1466195000.000,1532205000.000,2149656000.000,1533103000.000,1427081000.000,1406409000.000,2042550000.000,1421216000.000,1412738000.000,1381473000.000,1291775000.000,1184991000.000,1116889000.000,1064990000.000,1088725000.000,1081689000.000
AssetsFairValueDisclosureRecurring,,,1860873000.000,1313404000.000,695578000.000,,,,,,,,,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,0.000,0.000,0.000,,,,,,,,,,,,,,,,40897000.000,0.000,0.000,0.000,0.000,
AvailableForSaleSecurities,,,,,,,,,,,,,,,1728231000.000,1091144000.000,1059906000.000,1080430000.000,992565000.000,965132000.000,845831000.000,828470000.000,822838000.000,766430000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,280000.000,216000.000,149000.000,125000.000,94000.000,105000.000,128000.000,75000.000,71000.000,30000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,64000.000,1027000.000,435000.000,330000.000,368000.000,548000.000,480000.000,204000.000,83000.000,134000.000
CapitalLeaseObligations,16984000.000,20393000.000,,,,,,,,,,,,,,,,,,,,,,
CapitalLeasesBalanceSheetAssetsByMajorClassNet,,,36407000.000,,,,66630000.000,,,,40096000.000,,,,24397000.000,,,,13653000.000,,,,16506000.000,
CapitalLeasesFutureMinimumPaymentsDue,,,41168000.000,,,,77725000.000,,,,53664000.000,,,,34901000.000,,,,18162000.000,,,,32051000.000,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,9395000.000,,,,22052000.000,,,,18170000.000,,,,17963000.000,,,,11019000.000,,,,6368000.000,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,5199000.000,,,,3430000.000,,,,983000.000,,,,330000.000,,,,171000.000,,,,2277000.000,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,7248000.000,,,,11321000.000,,,,4120000.000,,,,947000.000,,,,863000.000,,,,2321000.000,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,7937000.000,,,,18766000.000,,,,11115000.000,,,,4093000.000,,,,1437000.000,,,,2892000.000,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,8922000.000,,,,20668000.000,,,,18082000.000,,,,10957000.000,,,,4130000.000,,,,3429000.000,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,2467000.000,,,,1488000.000,,,,1194000.000,,,,611000.000,,,,542000.000,,,,14764000.000,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,4656000.000,,,,7510000.000,,,,4036000.000,,,,2095000.000,,,,1299000.000,,,,3562000.000,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,36512000.000,,,,70215000.000,,,,49628000.000,,,,32806000.000,,,,16863000.000,,,,28489000.000,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,6341000.000,,,,17916000.000,,,,33301000.000,,,,42401000.000,,,,51455000.000,,,,57468000.000,
CashAndCashEquivalentsAtCarryingValue,1033343000.000,1426346000.000,1571664000.000,1201037000.000,800733000.000,602144000.000,1276375000.000,776009000.000,821163000.000,776739000.000,1414485000.000,788130000.000,645940000.000,638796000.000,1228813000.000,584976000.000,566078000.000,577222000.000,503705000.000,419766000.000,408814000.000,361526000.000,464024000.000,517274000.000
CashAndCashEquivalentsFairValueDisclosure,,,1854927000.000,1307458000.000,689632000.000,,,,,,,,,,,,,,,,,,,
CustomerDepositsCurrent,496922000.000,404155000.000,424045000.000,399803000.000,408921000.000,387188000.000,362143000.000,381124000.000,363721000.000,350642000.000,309176000.000,309800000.000,328394000.000,296625000.000,280562000.000,252448000.000,262387000.000,252058000.000,245470000.000,239946000.000,201470000.000,213986000.000,178160000.000,145018000.000
DebtAndCapitalLeaseObligations,190962000.000,195274000.000,599009000.000,114337000.000,127510000.000,125994000.000,719911000.000,97798000.000,91283000.000,87641000.000,692054000.000,75781000.000,74423000.000,70849000.000,657096000.000,62892000.000,60821000.000,55471000.000,45646000.000,43267000.000,62036000.000,62111000.000,90795000.000,56781000.000
DebtCurrent,23254000.000,24153000.000,419318000.000,27598000.000,33694000.000,35827000.000,638588000.000,22236000.000,20080000.000,20063000.000,628050000.000,21214000.000,30781000.000,31093000.000,609506000.000,15902000.000,15664000.000,15088000.000,14080000.000,22485000.000,20961000.000,19514000.000,55609000.000,23530000.000
DeferredRevenueCurrent,317278000.000,311445000.000,293436000.000,314919000.000,302787000.000,260167000.000,254555000.000,262813000.000,260669000.000,222745000.000,213260000.000,223164000.000,256899000.000,218246000.000,225818000.000,248887000.000,261428000.000,233995000.000,186950000.000,187830000.000,258982000.000,185025000.000,188092000.000,234794000.000
DeferredRevenueNoncurrent,,,,,,,,,,,,,,44080000.000,51831000.000,62665000.000,58737000.000,52028000.000,16687000.000,17581000.000,27193000.000,25230000.000,31169000.000,28808000.000
DeferredTaxAssetsDeferredIncome,,,,,,,,,,,,,,,18539000.000,,,,17063000.000,,,,35878000.000,
DeferredTaxAssetsGross,,,268480000.000,,,,244965000.000,,,,215532000.000,,,,209337000.000,,,,196871000.000,,,,186584000.000,
DeferredTaxAssetsLiabilitiesNet,,,168686000.000,,,,130799000.000,,,,112011000.000,,,,98532000.000,,,,84376000.000,,,,62043000.000,
DeferredTaxAssetsNet,,,258034000.000,,,,233683000.000,,,,197534000.000,,,,188289000.000,,,,127782000.000,,,,114105000.000,
DeferredTaxAssetsNetCurrent,150830000.000,148052000.000,124137000.000,116499000.000,113418000.000,58084000.000,69052000.000,55489000.000,49870000.000,60018000.000,60294000.000,52159000.000,64758000.000,76343000.000,83871000.000,76968000.000,82018000.000,78668000.000,68475000.000,,,,,
DeferredTaxAssetsNetNoncurrent,106086000.000,112643000.000,70949000.000,68100000.000,76649000.000,86784000.000,77628000.000,80446000.000,89706000.000,83436000.000,63894000.000,63791000.000,60409000.000,68409000.000,37335000.000,36137000.000,50400000.000,51037000.000,27361000.000,89190000.000,99616000.000,93772000.000,78366000.000,68703000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,10718000.000,,,,19804000.000,,,,25055000.000,,,,16938000.000,,,,18401000.000,,,,19536000.000,
DeferredTaxAssetsOther,,,59001000.000,,,,45489000.000,,,,51929000.000,,,,62436000.000,,,,70175000.000,,,,51416000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,67697000.000,,,,74540000.000,,,,35123000.000,,,,23796000.000,,,,18607000.000,,,,13085000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,44364000.000,,,,32659000.000,,,,16479000.000,,,,13100000.000,,,,13748000.000,,,,14534000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent,,,25198000.000,,,,62389000.000,,,,86946000.000,,,,74528000.000,,,,58877000.000,,,,52135000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsLegalSettlements,,,61502000.000,,,,10084000.000,,,,,,,,,,,,,,,,,
DeferredTaxAssetsValuationAllowance,,,10446000.000,,,,11282000.000,,,,17998000.000,,,,21048000.000,,,,69089000.000,,,,72479000.000,
DeferredTaxLiabilities,,,89348000.000,,,,102884000.000,,,,85523000.000,,,,89757000.000,,,,43406000.000,,,,52062000.000,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,30738000.000,,,,41203000.000,,,,35109000.000,,,,47344000.000,,,,18760000.000,,,,28362000.000,
DeferredTaxLiabilitiesNoncurrent,32621000.000,32882000.000,26400000.000,25055000.000,24065000.000,21599000.000,15881000.000,16096000.000,13750000.000,14998000.000,12177000.000,13327000.000,24814000.000,32219000.000,22674000.000,19093000.000,25715000.000,22695000.000,11460000.000,7928000.000,16745000.000,16924000.000,16323000.000,15479000.000
DeferredTaxLiabilitiesOther,,,1296000.000,,,,9212000.000,,,,7929000.000,,,,6264000.000,,,,6052000.000,,,,4073000.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,57314000.000,,,,52469000.000,,,,42485000.000,,,,36149000.000,,,,18594000.000,,,,19627000.000,
DepositAssets,,,,,145000000.000,,,,,,,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationCash,,,,,,,,,,,,,,,,,,,10220000.000,,,,0.000,
EmployeeRelatedLiabilitiesCurrent,85555000.000,108669000.000,93763000.000,94238000.000,91743000.000,105616000.000,117432000.000,77695000.000,103154000.000,105802000.000,144086000.000,69102000.000,89394000.000,88847000.000,125165000.000,69844000.000,81995000.000,58883000.000,74454000.000,55036000.000,71466000.000,57103000.000,55309000.000,48113000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,,,,,,,,,,,,,,,,,,,,21700000.000
FairValueAssetsMeasuredOnRecurringBasisCashAndCashEquivalents,1625592000.000,1766593000.000,,,,,,,,,,,,,,,,,,,,,,
FairValueLiabilitiesMeasuredOnRecurringBasisDerivativeFinancialInstrumentsLiabilities,3709000.000,3651000.000,,,,,,,,,,,,,,,,,,,,,,
FairValueLiabilitiesMeasuredOnRecurringBasisObligations,,,,,,,,6000000.000,5855000.000,6022000.000,5277000.000,,,,,0.000,0.000,0.000,,,,,,
FairValueMeasuredOnRecurringBasisInvestments,5946000.000,5946000.000,,,,,,,,,,,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetValue,5946000.000,5946000.000,5946000.000,,,,,,,,,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,36471000.000,30654000.000,30558000.000,26830000.000,31966000.000,36955000.000,41761000.000,,,,43106000.000,,49626000.000,54764000.000,62026000.000,,28643000.000,32040000.000,20504000.000,23227000.000,26438000.000,29229000.000,27931000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,,,,,,,,,7871000.000,8093000.000,8166000.000,,5452000.000,5369000.000,6491000.000,4755000.000,4800000.000,4845000.000,5064000.000,3160000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,15080000.000,,,,11670000.000,,22054000.000,23996000.000,24007000.000,,11255000.000,11014000.000,10815000.000,9917000.000,13902000.000,14074000.000,14578000.000,10243000.000
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,,,,,,,,,,,12969000.000,7205000.000,,,7006000.000,3208000.000,,7968000.000,7633000.000,3831000.000,,10388000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,283000.000,,,,,,3207000.000,3297000.000,3327000.000,,1609000.000,1582000.000,1959000.000,1794000.000,2116000.000,2127000.000,2202000.000,1871000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,8502000.000,,,,283000.000,,7411000.000,7619000.000,7689000.000,,3135000.000,3028000.000,3343000.000,1975000.000,3020000.000,3041000.000,3117000.000,2176000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,9612000.000,,,,8502000.000,,10538000.000,10982000.000,11075000.000,,7543000.000,7410000.000,7358000.000,3359000.000,4885000.000,4937000.000,5088000.000,3054000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,11697000.000,,,,9605000.000,,18968000.000,20293000.000,20425000.000,,10214000.000,10028000.000,9890000.000,7375000.000,9961000.000,10103000.000,10484000.000,4975000.000
FiniteLivedIntangibleAssetsNet,,,,,,,45174000.000,,,,30060000.000,,83018000.000,81485000.000,74689000.000,,46214000.000,41639000.000,39856000.000,37143000.000,46317000.000,42958000.000,40533000.000,35867000.000
Goodwill,131285000.000,132872000.000,133297000.000,149639000.000,151488000.000,148218000.000,103345000.000,103558000.000,103829000.000,104023000.000,103620000.000,103937000.000,233037000.000,259672000.000,259901000.000,248932000.000,248632000.000,243968000.000,247190000.000,173012000.000,266836000.000,265765000.000,272699000.000,265692000.000
GoodwillGross,,,537788000.000,,,,146944000.000,,,,136093000.000,,,,285976000.000,,,,316402000.000,,,,798478000.000,
GoodwillImpairedAccumulatedImpairmentLoss,,,382912000.000,,,,40829000.000,,,,28917000.000,,,,28917000.000,,,,28917000.000,,,,467497000.000,
HeldToMaturitySecuritiesCurrent,,,,,,,,,,,105809000.000,128736000.000,,,,,,,,,,,,
HeldToMaturitySecuritiesNoncurrent,,,,,,,,,,,37995000.000,102779000.000,,,,,,,,,,,,
IntangibleAssetsNetExcludingGoodwill,125894000.000,123525000.000,121117000.000,169568000.000,167038000.000,160562000.000,149034000.000,145789000.000,137252000.000,133207000.000,132192000.000,132865000.000,191343000.000,197443000.000,189365000.000,173786000.000,167768000.000,160905000.000,143244000.000,137452000.000,198127000.000,200756000.000,191146000.000,179417000.000
InterestRateDerivativeLiabilitiesAtFairValue,,,3363000.000,2588000.000,2275000.000,,,,,,,,,,,,,,,,,,,
InvestmentsFairValueDisclosure,,,5946000.000,5946000.000,5946000.000,,,,,,,,,,,,,,,,,,,
LettersOfCreditOutstandingAmount,,,,,,,8000000.000,12000000.000,13000000.000,13400000.000,14000000.000,21000000.000,24000000.000,24000000.000,24000000.000,46000000.000,44000000.000,44000000.000,41000000.000,59000000.000,57000000.000,39000000.000,29000000.000,28000000.000
Liabilities,1793659000.000,1758494000.000,2025717000.000,1629334000.000,1606041000.000,1368514000.000,1943999000.000,1348888000.000,1302523000.000,1279644000.000,1879938000.000,1252085000.000,1299124000.000,1261724000.000,1847606000.000,1171883000.000,1216710000.000,1115649000.000,1047822000.000,949862000.000,1075449000.000,965697000.000,936312000.000,886324000.000
LiabilitiesAndStockholdersEquity,3116099000.000,3151852000.000,3269706000.000,2953651000.000,2689602000.000,2269944000.000,2868322000.000,2368917000.000,2340064000.000,2392954000.000,2997947000.000,2463030000.000,2531430000.000,2530858000.000,3092935000.000,2422288000.000,2405941000.000,2351441000.000,2204795000.000,2046578000.000,2110321000.000,2037626000.000,2012906000.000,1955243000.000
LiabilitiesCurrent,1356270000.000,1278759000.000,1655287000.000,1318362000.000,1282393000.000,1053111000.000,1655039000.000,1053525000.000,1012307000.000,973084000.000,1570315000.000,939268000.000,1008604000.000,948087000.000,1543400000.000,870747000.000,919954000.000,838161000.000,832344000.000,751491000.000,830833000.000,723685000.000,715477000.000,681106000.000
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,0.000,0.000,0.000,,,,,,,,,,,,,,,,40897000.000,0.000,0.000,0.000,0.000,
LiabilityForUncertainTaxPositionsNoncurrent,,,,,,29249000.000,27223000.000,26770000.000,26121000.000,35759000.000,33637000.000,35727000.000,17929000.000,12323000.000,9770000.000,9429000.000,7187000.000,,,,,,,
LitigationReserveCurrent,179937000.000,181897000.000,161150000.000,161000000.000,160660000.000,,,,,,,,,,,,,,,,,,,
