,2014-03-31,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionExpense,,,,,,,344000.000,394000.000,,393000.000,462000.000,459000.000
AmortizationOfFinancingCostsAndDiscounts,,242000.000,,,,242000.000,242000.000,251000.000,254000.000,253000.000,255000.000,253000.000
AmortizationOfIntangibleAssets,1202000.000,1069000.000,1057000.000,1233000.000,1201000.000,1259000.000,1260000.000,1469000.000,1571000.000,1528000.000,1434000.000,1436000.000
BusinessCombinationAcquisitionRelatedCosts,,,,327000.000,,420000.000,420000.000,420000.000,420000.000,420000.000,,420000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,7928000.000,,,,2601000.000,,,,3810000.000,,
CommonStockDividendsPerShareDeclared,0.363,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100
ComprehensiveIncomeNetOfTax,9785000.000,10357000.000,8170000.000,479000.000,9734000.000,-3809000.000,33238000.000,26446000.000,16668000.000,15737000.000,14168000.000,28287000.000
CostOfGoodsSold,120425000.000,127129000.000,132603000.000,128385000.000,124102000.000,126960000.000,129357000.000,123506000.000,132671000.000,126988000.000,128100000.000,129241000.000
DeferredIncomeTaxExpenseBenefit,,-1003000.000,,,,38000.000,,,,1706000.000,,
DefinedBenefitPlanAmortizationOfPriorServiceCostCredit,,,,,,,508000.000,446000.000,,347000.000,105000.000,111000.000
DefinedBenefitPlanExpectedReturnOnPlanAssets,476000.000,766000.000,648000.000,707000.000,707000.000,742000.000,846000.000,794000.000,795000.000,863000.000,843000.000,834000.000
DefinedBenefitPlanInterestCost,532000.000,734000.000,574000.000,654000.000,656000.000,689000.000,757000.000,723000.000,724000.000,543000.000,505000.000,498000.000
DefinedBenefitPlanRecognizedNetGainLossDueToSettlements1,,,,,,,,,,,-1702000.000,
DefinedBenefitPlanServiceCost,535000.000,821000.000,656000.000,739000.000,738000.000,719000.000,751000.000,735000.000,734000.000,561000.000,284000.000,
Depreciation,3920000.000,4228000.000,4123000.000,4066000.000,4396000.000,4111000.000,4075000.000,4328000.000,5145000.000,4731000.000,4952000.000,5400000.000
DepreciationDepletionAndAmortization,5122000.000,5353000.000,5241000.000,5356000.000,5654000.000,5429000.000,5393000.000,5856000.000,6774000.000,6318000.000,6444000.000,6842000.000
DividendsCash,,,,,,,,,,3941000.000,3941000.000,3959000.000
EarningsPerShareBasic,0.210,0.530,0.400,0.500,0.120,0.480,0.770,0.470,0.390,0.310,0.340,0.600
EarningsPerShareBasicAndDiluted,0.210,,,,,,,,,,,
EarningsPerShareDiluted,0.210,0.520,0.390,0.490,0.110,0.470,0.750,0.460,0.390,0.310,0.340,0.590
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,,-715000.000,,,,-706000.000,,,,-90000.000,,
ForeignCurrencyTransactionGainLossBeforeTax,,-316000.000,,,,5453000.000,-2557000.000,2243000.000,2470000.000,-334000.000,548000.000,403000.000
ForeignCurrencyTransactionGainLossUnrealized,,,,,,5434000.000,,,,-97000.000,,
GainLossOnForeignCurrencyDerivativesRecordedInEarningsNet,-275000.000,1204000.000,1018000.000,4633000.000,,,,,,,,
GrossProfit,52842000.000,60329000.000,56085000.000,59110000.000,60848000.000,60160000.000,62416000.000,59955000.000,56501000.000,60999000.000,63498000.000,60620000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,8303000.000,22819000.000,17290000.000,22844000.000,15810000.000,23492000.000,16097000.000,19149000.000,18023000.000,17572000.000,19304000.000,26448000.000
IncomeTaxExpenseBenefit,1933000.000,2338000.000,1885000.000,3419000.000,10841000.000,4739000.000,-14081000.000,572000.000,2803000.000,5395000.000,5887000.000,2805000.000
IncreaseDecreaseInAccountsPayable,,5432000.000,,,,-3010000.000,,,,-5004000.000,,
IncreaseDecreaseInAccountsReceivable,,-1418000.000,,,,5597000.000,,,,-3906000.000,,
