,2011-06-30,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
CashAndCashEquivalentsPeriodIncreaseDecrease,,,0.000,,0.000,,0.000,,,,0.000,,
CurrentIncomeTaxExpenseBenefit,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,
DeferredIncomeTaxExpenseBenefit,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,
EarningsPerShareBasicAndDiluted,-0.000,-0.010,-0.010,0.000,-0.010,0.000,0.000,0.000,0.000,-0.010,0.000,-0.040,-0.020
GeneralAndAdministrativeExpense,1500.000,5500.000,3250.000,2075.000,4800.000,1560.000,542.000,450.000,450.000,7580.000,1200.000,35730.000,39781.000
IncomeLossBeforeExtraordinaryItemsAndCumulativeEffectOfChangeInAccountingPrinciple,,,,,-6230.000,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,-3404.000,-6230.000,-3061.000,-2131.000,-2039.000,-2039.000,-9169.000,-2789.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-2547.000,-6622.000,-4440.000,,,,,,,,,,
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,-35730.000,-118834.000
IncomeTaxExpenseBenefit,,,,,,,0.000,0.000,,,0.000,,
IncomeTaxesPaidNet,,,,,0.000,,0.000,,,,0.000,,
IncreaseDecreaseInAccountsPayable,,,3000.000,,1600.000,,542.000,,,,1200.000,,
IncreaseDecreaseInInterestPayableNet,,,1190.000,,1430.000,,1589.000,,,,1589.000,,
InterestExpense,-1047.000,-1122.000,-1190.000,-1329.000,-1430.000,-1501.000,-1589.000,-1589.000,-1589.000,-1589.000,-1589.000,,
InterestExpenseRelatedParty,,,,,,,,,,,,0.000,0.000
InterestPaid,,,0.000,,0.000,,0.000,,,,0.000,,
NetCashProvidedByUsedInFinancingActivities,,,250.000,,3200.000,,0.000,,,,0.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,250.000,,3200.000,,0.000,,,,0.000,,
NetCashProvidedByUsedInInvestingActivities,,,0.000,,0.000,,0.000,,,,0.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,0.000,,0.000,,0.000,,,,0.000,,
NetCashProvidedByUsedInOperatingActivities,,,-250.000,,-3200.000,,0.000,,,,0.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-250.000,,-3200.000,,0.000,,,,0.000,,
NetIncomeLoss,-2547.000,-6622.000,-4440.000,-3404.000,,-3061.000,-2131.000,,,,-2789.000,,-118834.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,,-3404.000,-6230.000,-3061.000,-2131.000,-4170.000,,,-2789.000,,
OperatingExpenses,,,,,,,,,,,,35730.000,118834.000
OperatingIncomeLoss,-1500.000,-5500.000,-3250.000,-2075.000,-4800.000,-1560.000,-542.000,-450.000,-450.000,-7580.000,-1200.000,,
ProceedsFromRelatedPartyDebt,,,250.000,,3200.000,,0.000,,,,,,
ProfitLoss,-2547.000,,-4440.000,,-6230.000,,-2131.000,-2039.000,-2039.000,-9169.000,-2789.000,-128249.000,
RepaymentsOfRelatedPartyDebt,,,,9550.000,3200.000,,,,,,,,
Revenues,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SalesRevenueGoodsGross,,,,,0.000,,,,,,,,
SalesRevenueGoodsNet,,,,,,0.000,,,,,,,
SalesRevenueNet,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,,,,749350.000,,,,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,,,,749350.000,749350.000,749350.000,2248050.000,2248050.000,,,34298050.000,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,749350.000,2248050.000,2248050.000,2248050.000,-4408292.000,34298050.000,3421963.000,5665485.000
WeightedAverageNumberOfSharesOutstandingBasic,,749350.000,,,,,,,,,,,
