,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AmortizationOfDebtDiscountPremium,,23236.000,10879.000,166275.000,749162.000
AmortizationOfDeferredLoanOriginationFeesNet,,,527.000,10272.000,
AmortizationOfFinancingCostsAndDiscounts,,,,,551149.000
CashAndCashEquivalentsPeriodIncreaseDecrease,14020.000,-24484.000,86799.000,-67185.000,-12977.000
DebtConversionConvertedInstrumentAmount1,,,,,-525485.000
DebtInstrumentConvertibleBeneficialConversionFeature,,,,,79451.000
DebtInstrumentConvertibleIfConvertedValueInExcessOfPrincipal,,,,,12232.000
DeferredCostsCreditCardOriginationCostsAmortization,,,,,36914.000
Depreciation,201.000,767.000,954.000,1462.000,2083.000
Dividends,,79923.000,,,
EarningsPerShareBasicAndDiluted,-0.150,-0.310,-0.070,-0.080,-0.010
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,0.350,0.350,0.350,0.350
GainLossRelatedToLitigationSettlement,,,,,-53788.000
GeneralAndAdministrativeExpense,35947.000,3024108.000,223434.000,133289.000,191379.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-1714023.000,,,,
IncomeLossIncludingPortionAttributableToNoncontrollingInterest,,-4957071.000,-1410514.000,,
IncreaseDecreaseInAccountsPayable,86303.000,33736.000,25157.000,40774.000,32475.000
IncreaseDecreaseInAccountsPayableAndOtherOperatingLiabilities,,,,,13141.000
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,,,,,340647.000
IncreaseDecreaseInDerivativeLiabilities,,,,,-26048.000
IncreaseDecreaseInInterestPayableNet,-663.000,21309.000,-14573.000,29369.000,11586.000
IncreaseDecreaseInNotesPayableCurrent,,,,,583415.000
IncreaseDecreaseInPrepaidExpense,-69.000,5931.000,3450.000,-284.000,2264.000
InterestAndDebtExpense,,,,,817423.000
InterestExpense,626.000,400420.000,41582.000,198889.000,-817423.000
InterestExpenseDebt,,7288.000,,,749162.000
InterestExpenseLongTermDebt,,,,,52720.000
InterestExpenseRelatedParty,,,29321.000,1170.000,
InterestIncomeSecuritiesStateAndMunicipal,,,,21037.000,
InterestPaid,,20787.000,32619.000,,13539.000
IssuanceOfStockAndWarrantsForServicesOrClaims,,,96767.000,319986.000,14739.000
LiabilitiesFairValueAdjustment,,,,,13816.000
MarketingAndAdvertisingExpense,2938.000,25507.000,159411.000,59956.000,82246.000
NetCashProvidedByUsedInFinancingActivities,150150.000,405120.000,728250.000,395040.000,474181.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,150150.000,405120.000,728250.000,395040.000,474181.000
NetCashProvidedByUsedInInvestingActivities,-9536.000,-1414.000,-2374.000,,-3536.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-9536.000,-1414.000,-2374.000,,-3536.000
NetCashProvidedByUsedInOperatingActivities,-126594.000,-428190.000,-639077.000,-462225.000,-483622.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-126594.000,-428190.000,-639077.000,-462225.000,-483622.000
NetIncomeLoss,-1714023.000,-4877148.000,-1410514.000,-2582171.000,-1768221.000
NonoperatingIncomeExpense,-626.000,-400420.000,-41582.000,-198889.000,-1130330.000
OperatingExpenses,1713397.000,4476728.000,1368932.000,2383282.000,637891.000
OperatingIncomeLoss,-1713397.000,-4476728.000,-1368932.000,-2383282.000,-637891.000
OptionIndexedToIssuersEquityStrikePrice1,,,,,0.050
OtherDepreciationAndAmortization,,,,,81648.000
ProceedsFromContributionsFromParent,,,,,25000.000
ProceedsFromIssuanceOrSaleOfEquity,138150.000,308120.000,762250.000,,143520.000
ProceedsFromRepaymentsOfRelatedPartyDebt,12000.000,26500.000,75000.000,365000.000,417500.000
ProceedsFromWarrantExercises,,,,40.000,2200.000
ProfessionalFees,1567272.000,1235270.000,949319.000,2015898.000,332650.000
ProfitLoss,-1714023.000,-4877148.000,-1410514.000,-2582171.000,
PropertyPlantAndEquipmentAdditions,-3243.000,-1414.000,-2374.000,,3536.000
RepaymentsOfRelatedPartyDebt,,3000.000,109000.000,,-89039.000
ResearchAndDevelopmentExpense,78404.000,217350.000,196179.000,234095.000,113862.000
ShareBasedCompensation,1469257.000,435017.000,,,25030.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,1.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,0.004,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,0.424,,,,
StockIssuedDuringPeriodValueIssuedForServices,,,263079.000,,70621.000
StockOptionPlanExpense,,4371703.000,359846.000,319986.000,85360.000
UtilitiesOperatingExpenseDepreciationAndAmortization,,,,1529182.000,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,31264255.000,151651420.000
