,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31
AllocatedShareBasedCompensationExpense,,,243000.000,486000.000,247000.000,273000.000,246000.000,190000.000
AmortizationOfFinancingCosts,,107000.000,,138000.000,,,,105000.000
AmortizationOfIntangibleAssets,,,405000.000,420000.000,425000.000,419000.000,336000.000,295000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,1600000.000,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-1578000.000,,116000.000,,,,129000.000
ComprehensiveIncomeNetOfTax,,-823000.000,-49621000.000,-842000.000,-3843000.000,-9459000.000,-14980000.000,-31688000.000
CostOfGoodsAndServicesSold,50914000.000,41442000.000,47502000.000,37047000.000,33018000.000,39866000.000,41666000.000,53619000.000
CurrentStateAndLocalTaxExpenseBenefit,,,-25000.000,,,24000.000,,3000.000
DeferredIncomeTaxExpenseBenefit,,-543000.000,,87000.000,,,,106000.000
DepreciationDepletionAndAmortization,,669000.000,,704000.000,,,,638000.000
EarningsPerShareBasic,-0.000,-0.040,-2.270,-0.040,-0.160,-0.430,-0.680,-1.440
EarningsPerShareDiluted,-0.000,-0.040,-2.270,-0.040,-0.160,-0.430,-0.680,-1.440
EffectOfExchangeRateOnCashAndCashEquivalents,,-140000.000,,138000.000,,,,42000.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,0.350,0.350,0.350,-0.700,0.350
EffectiveIncomeTaxRateReconciliationTaxSettlements,,,,-0.039,-0.012,-0.021,,-0.001
GainLossOnDispositionOfIntangibleAssets,,,,,1196000.000,,,
GainLossOnSaleOfSecuritiesNet,,,,,1200000.000,,,
GrossProfit,18561000.000,13786000.000,13407000.000,14392000.000,11075000.000,6819000.000,4272000.000,-15617000.000
ImpairmentOfIntangibleAssetsExcludingGoodwill,,,,,,,,24060000.000
ImpairmentOfLongLivedAssetsHeldForUse,,,,,,,,70000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,166000.000,-1274000.000,-346000.000,-946000.000,-3387000.000,-9279000.000,-15290000.000,-31698000.000
IncomeTaxExpenseBenefit,246000.000,-471000.000,49216000.000,37000.000,40000.000,191000.000,-340000.000,27000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,,0.000,,,11000.000,,
IncomeTaxReconciliationPriorYearIncomeTaxes,,,15000.000,,,,,
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,,-215000.000,331000.000,1.200,3200000.000,-3497001.200,11100000.000
IncomeTaxesPaid,,31000.000,,,,,,
IncomeTaxesPaidNet,,,,-62000.000,,,,
IncreaseDecreaseInAccountsPayable,,-679000.000,,-3560000.000,,,,-2847000.000
IncreaseDecreaseInAccountsReceivable,,3197000.000,,3689000.000,,,,73000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,,-32000.000,,3000.000,,,,-69000.000
IncreaseDecreaseInAccruedLiabilities,,-1661000.000,,-360000.000,,,,-545000.000
IncreaseDecreaseInIncomeTaxesReceivable,,-65000.000,,-96000.000,,,,
IncreaseDecreaseInInventories,,1398000.000,,-6900000.000,,,,-9199000.000
IncreaseDecreaseInOtherDeferredLiability,,,,,,144000.000,,
IncreaseDecreaseInOtherOperatingAssets,,-39000.000,,-10000.000,,,,-171000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,-890000.000,,237000.000,,,,-71000.000
IncreaseDecreaseInRestrictedCash,,,,-1421000.000,,,,-994000.000
InterestExpense,1914000.000,780000.000,1557000.000,1259000.000,1378000.000,1302000.000,1646000.000,1106000.000
InterestExpenseOther,,,61000.000,57000.000,58000.000,54000.000,31000.000,100000.000
InterestPaid,,467000.000,,821000.000,,,,956000.000
InventoryWriteDown,,354000.000,,224000.000,,,,234000.000
InvestmentIncomeInterest,4000.000,4000.000,3000.000,,,4000.000,,
LongTermPurchaseCommitmentAmount,,,,25800000.000,,,,27900000.000
NetCashProvidedByUsedInFinancingActivities,,-1014000.000,,-4015000.000,,,,-4106000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-1014000.000,,-4015000.000,,,,-4106000.000
NetCashProvidedByUsedInInvestingActivities,,-230000.000,,-438000.000,,,,-491000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-230000.000,,-438000.000,,,,-491000.000
NetCashProvidedByUsedInOperatingActivities,,-194000.000,,4431000.000,,,,4684000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-194000.000,,4431000.000,,,,4684000.000
NetIncomeLoss,-80000.000,-803000.000,-49562000.000,-983000.000,-3427000.000,-9470000.000,-14950000.000,-31725000.000
NonoperatingIncomeExpense,-2090000.000,-619000.000,-1400000.000,-1520000.000,238000.000,-1302000.000,-1649000.000,-1130000.000
OperatingIncomeLoss,2256000.000,-655000.000,1054000.000,574000.000,-3625000.000,-7977000.000,-13641000.000,-30568000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,,-20000.000,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,,,,,,,,37000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,-59000.000,141000.000,-5000.000,11000.000,-30000.000,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationReclassificationAdjustmentFromAOCIRealizedUponSaleOrLiquidationNetOfTax,,,,,411000.000,,,
OtherNonoperatingIncomeExpense,-180000.000,157000.000,154000.000,-261000.000,420000.000,-4000.000,-6000.000,-24000.000
PaymentsForRestructuring,,,,,,,,125000.000
PaymentsOfFinancingCosts,,,,40000.000,,,,
PaymentsToAcquireProductiveAssets,,230000.000,,438000.000,,,,491000.000
ProceedsFromIssuanceOfCommonStock,,146000.000,,,,,,
ProceedsFromRepaymentsOfDebt,,,,,,,,-5100000.000
ProceedsFromRepaymentsOfLinesOfCredit,,,,-5396000.000,,,,
RepaymentsOfLongTermDebt,,1160000.000,,,,,,
RestructuringAndRelatedCostExpectedCost,,,,,,,,1700000.000
RestructuringCharges,,,,,,,,147000.000
RestructuringCosts,,,,,,,,147000.000
RestructuringReserveTranslationAndOtherAdjustment,,,-133000.000,32000.000,35000.000,28000.000,,18000.000
Revenues,69475000.000,55228000.000,60909000.000,51439000.000,44093000.000,46685000.000,45938000.000,38002000.000
RoyaltyExpense,,,2700000.000,2400000.000,2300000.000,2400000.000,2400000.000,1900000.000
SalesRevenueGoodsNet,,,60909000.000,51439000.000,44093000.000,46685000.000,,
SalesRevenueNet,69475000.000,55228000.000,60909000.000,51439000.000,44093000.000,46685000.000,45938000.000,38002000.000
SellingGeneralAndAdministrativeExpense,16305000.000,14441000.000,12353000.000,13818000.000,14700000.000,14796000.000,17913000.000,14951000.000
ShareBasedCompensation,,285000.000,,475000.000,,,,190000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardSharesIssuedInPeriod,,,0.000,,,,,
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,,,-15000.000,,,,,
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,,,-6000.000,5000.000,5000.000,5000.000,,5000.000
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,,,,5000.000,,,,5000.000
ValuationAllowanceDeferredTaxAssetChangeInAmount,,,45000000.000,,,,,11600000.000
WeightedAverageNumberOfDilutedSharesOutstanding,21653000.000,21815000.000,21835000.000,21850000.000,21871000.000,21951000.000,-43732000.000,22094000.000
WeightedAverageNumberOfSharesOutstandingBasic,21653000.000,21815000.000,21835000.000,21850000.000,21871000.000,21951000.000,-43732000.000,22094000.000
