,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccountsPayableTradeCurrent,2253920.000,2461265.000,2170690.000,1385457.000,2141077.000,1526614.000,1495194.000,1562444.000,1014679.000,1584585.000,1608000.000,1689791.000,2101993.000,1875423.000,2310192.000,1989990.000,2264817.000,1135288.000
AccountsReceivableGrossCurrent,,,,,,,904692.000,,,,935287.000,,,,1321062.000,,,
AccountsReceivableNetCurrent,564571.000,540779.000,585593.000,1128406.000,961579.000,885698.000,877275.000,802073.000,960640.000,1008474.000,907287.000,1049133.000,839983.000,1249153.000,1285843.000,1352838.000,1096800.000,1173918.000
AccruedLiabilitiesCurrent,1557214.000,1247814.000,1065840.000,1087320.000,1061498.000,1213397.000,1111131.000,1147594.000,1187863.000,1292636.000,1156818.000,1408148.000,1693168.000,1949450.000,1420050.000,1472723.000,1317122.000,1214797.000
AccruedSalariesCurrent,,,,,354725.000,582393.000,499894.000,512121.000,434358.000,535042.000,502303.000,563032.000,434150.000,518744.000,468192.000,502699.000,432956.000,370240.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,,,,,,4305724.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,125907.000,136887.000,143550.000,129559.000,136588.000,123295.000,118817.000,140816.000,146801.000,135724.000,114865.000,100513.000,109140.000,95170.000,126875.000,41144.000,58997.000,204969.000
AdditionalPaidInCapitalCommonStock,13627537.000,13638092.000,13650414.000,13659342.000,13668137.000,13678505.000,13688730.000,13693439.000,13698204.000,13705163.000,13711522.000,13712371.000,13713630.000,13713630.000,13713630.000,13713630.000,13713630.000,13713630.000
AdvancesOnInventoryPurchases,,,,,,,,,,,,,302198.000,215407.000,,229025.000,109125.000,163746.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,27417.000,,,,28000.000,,,,35219.000,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,29361.000,,30137.000,30137.000,27417.000,32093.000,27000.000,25000.000,28000.000,33000.000,34000.000,34000.000,35219.000,36000.000,37000.000,38000.000
Assets,20250011.000,20131808.000,18825746.000,17584723.000,18602921.000,17290913.000,18014421.000,17342504.000,16957431.000,18839656.000,17533510.000,16902791.000,16744149.000,16005229.000,15995944.000,14903343.000,14860021.000,12831642.000
AssetsCurrent,13318187.000,13325069.000,11977227.000,10824380.000,11959837.000,10707078.000,11153808.000,10642667.000,10305415.000,12194135.000,11017668.000,10059333.000,9695987.000,8718028.000,8847220.000,7984538.000,8083328.000,9209935.000
AssetsNoncurrent,,,,,6643000.000,6807000.000,6860000.000,6700000.000,6652000.000,6645000.000,6516000.000,6844000.000,7048000.000,7287000.000,7149000.000,6919000.000,6777000.000,3622000.000
CashAndCashEquivalentsAtCarryingValue,5614221.000,4720463.000,3858544.000,2584839.000,3163611.000,2916844.000,3896087.000,3340991.000,3093536.000,4331173.000,3745684.000,1930715.000,2113171.000,1398327.000,1921349.000,921897.000,915047.000,2091450.000
CertificatesOfDepositAtCarryingValue,,,,,,,,,,,80000.000,77000.000,79620.000,75846.000,73000.000,67226.000,68791.000,63385.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000
CommonStockSharesIssued,22228834.000,22228834.000,22228834.000,22228834.000,22228834.000,22228834.000,22228834.000,22228834.000,22228834.000,2212350.000,2212250.000,2212350.000,2212350.000,2212350.000,2212350.000,2212350.000,2212350.000,2212350.000
CommonStockSharesOutstanding,22228834.000,22228834.000,22228834.000,22228834.000,22228834.000,22228834.000,22228834.000,22228834.000,22228834.000,2212350.000,2212250.000,2212350.000,2212350.000,2212350.000,2212350.000,2212350.000,2212350.000,2212350.000
CommonStockValue,22229.000,22229.000,22229.000,22229.000,22229.000,22229.000,22229.000,22229.000,22229.000,2212.000,2212.000,2212.000,2212.000,2212.000,2212.000,2212.000,2212.000,2212.000
DebtInstrumentInterestRateStatedPercentage,,,,,,,0.077,,,,0.077,,,,0.077,,,
