,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30
AllocatedShareBasedCompensationExpense,,,,,65000.000,62000.000
AllocatedShareBasedCompensationExpenseNetOfTax,,,,,43000.000,51000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,2100000.000,1900000.000
AssetImpairmentCharges,,186000.000,,,,28000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-3105000.000,,,,-919000.000,
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,0.000,,,,,
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,0.000,,,,,
ComprehensiveIncomeNetOfTax,-107000.000,129000.000,-101000.000,-3482000.000,-421000.000,-2491000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,-3000.000,,,,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-110000.000,129000.000,-101000.000,-3482000.000,-421000.000,-2491000.000
CostOfServices,3968000.000,3938000.000,4697000.000,4494000.000,5870000.000,4264000.000
DeferredIncomeTaxExpenseBenefit,,,,,-309000.000,
DepreciationDepletionAndAmortization,1924000.000,,,,3501000.000,1894000.000
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,0.000,0.000,0.000,0.000,,
EarningsPerShareBasic,-0.010,0.010,-0.010,-0.190,-0.030,-0.150
EarningsPerShareDiluted,-0.010,0.010,-0.010,-0.190,-0.030,-0.150
EffectOfExchangeRateOnCashAndCashEquivalents,2000.000,,,,-6000.000,
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,,,,22000.000,11000.000
GeneralAndAdministrativeExpense,4394000.000,3999000.000,3847000.000,3929000.000,4761000.000,4907000.000
GrossProfit,6460000.000,6367000.000,5512000.000,5342000.000,5812000.000,5504000.000
IncomeLossFromContinuingOperations,-108000.000,133000.000,-99000.000,-3477000.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,5000.000,241000.000,-451000.000,-4581000.000,-1124000.000,-1489000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,-111000.000,133000.000,-99000.000,-3477000.000,,
IncomeLossFromContinuingOperationsPerBasicShare,-0.010,0.010,-0.010,-0.190,,
IncomeLossFromContinuingOperationsPerDilutedShare,-0.010,0.010,-0.010,-0.190,,
IncomeTaxEffectsAllocatedDirectlyToEquityEmployeeStockOptions,,,,,-27000.000,
IncomeTaxExpenseBenefit,116000.000,108000.000,-352000.000,-1104000.000,-705000.000,1003000.000
IncreaseDecreaseInAccountsPayable,-779000.000,,,,340000.000,
IncreaseDecreaseInAccountsReceivable,179000.000,,,,1821000.000,
IncreaseDecreaseInDeferredRevenue,-191000.000,,,,67000.000,
IncreaseDecreaseInEmployeeRelatedLiabilities,-336000.000,,,,90000.000,
IncreaseDecreaseInFilmCosts,-200000.000,,,,38000.000,
IncreaseDecreaseInOtherOperatingCapitalNet,-952000.000,,,,-135000.000,
InterestExpense,9000.000,9000.000,9000.000,8000.000,,
InvestmentIncomeInterest,7000.000,5000.000,6000.000,10000.000,,
NetCashProvidedByUsedInFinancingActivities,-455000.000,,,,-55000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-455000.000,,,,-55000.000,
NetCashProvidedByUsedInInvestingActivities,-2485000.000,,,,-851000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-2485000.000,,,,-851000.000,
NetCashProvidedByUsedInOperatingActivities,-165000.000,,,,-13000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-165000.000,,,,-13000.000,
NetIncomeLoss,-108000.000,,,,,
NetIncomeLossAttributableToNoncontrollingInterest,-3000.000,,,,,
NetIncomeLossAvailableToCommonStockholdersBasic,,133000.000,-99000.000,,-419000.000,-2492000.000
NonoperatingIncomeExpense,-2000.000,-4000.000,30000.000,8000.000,-17000.000,27000.000
OperatingExpenses,6453000.000,6122000.000,5993000.000,9931000.000,6919000.000,7020000.000
OperatingIncomeLoss,7000.000,245000.000,-481000.000,-4589000.000,-1107000.000,-1516000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,1000.000,-4000.000,-2000.000,-5000.000,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,-2000.000,1000.000
OtherNonoperatingIncomeExpense,,,19000.000,,,
PaymentsToAcquireIntangibleAssets,,,,,117000.000,
PaymentsToAcquirePropertyPlantAndEquipment,2485000.000,,,,734000.000,
ProfitLoss,-111000.000,133000.000,-99000.000,-3477000.000,-419000.000,-2492000.000
RepaymentsOfLongTermDebt,55000.000,,,,55000.000,
RepaymentsOfShortTermDebt,400000.000,,,,,
SalesRevenueServicesNet,10428000.000,10305000.000,10209000.000,9836000.000,11682000.000,9768000.000
SellingAndMarketingExpense,2059000.000,1937000.000,2146000.000,2080000.000,2158000.000,2085000.000
ShareBasedCompensation,278000.000,,,,65000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,,,,,41800.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,,,,,2.120,
StockIssuedDuringPeriodValueShareBasedCompensation,,,,,65000.000,
WeightedAverageNumberOfDilutedSharesOutstanding,,,,,16190000.000,16264000.000
WeightedAverageNumberOfSharesOutstandingBasic,,,,,16190000.000,16264000.000
