,2011-09-30,2012-03-31,2012-06-30
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,-203000.000,
AmortizationOfIntangibleAssets,0.000,,
BankOwnedLifeInsuranceIncome,,63000.000,63000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,10062000.000,
ComprehensiveIncomeNetOfTax,,-276000.000,-1791000.000
DeferredIncomeTaxExpenseBenefit,,0.000,
Depreciation,,92000.000,
EarningsPerShareBasic,-11.200,-5.910,-9.800
EarningsPerShareDiluted,-11.200,-5.910,-9.800
EquipmentExpense,119000.000,131000.000,122000.000
FeesAndCommissionsDepositorAccounts,324000.000,253000.000,249000.000
FeesAndCommissionsOther,71000.000,68000.000,68000.000
ForeclosedRealEstateExpense,,,68000.000
GainLossOnDispositionOfAssets,,,-18000.000
GainLossOnSaleOfSecuritiesNet,0.000,,556000.000
GainsLossesOnSalesOfOtherAssets,,,500000.000
GainsLossesOnSalesOfOtherRealEstate,,2000.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-1317000.000,-622000.000,-1216000.000
IncomeLossFromEquityMethodInvestments,,204000.000,14000.000
IncomeTaxExpenseBenefit,25000.000,22000.000,8000.000
IncomeTaxesPaid,,14000.000,
IncreaseDecreaseInAccruedInterestReceivableNet,,-11000.000,
IncreaseDecreaseInDeposits,,16859000.000,
IncreaseDecreaseInOtherOperatingAssets,,-6911000.000,
IncreaseDecreaseInOtherOperatingLiabilities,,-15627000.000,
InformationTechnologyAndDataProcessing,96000.000,128000.000,133000.000
InsuranceRecoveries,,150000.000,-1000.000
InterestAndDividendIncomeOperating,3729000.000,3333000.000,3118000.000
InterestAndFeeIncomeLoansAndLeases,2725000.000,2516000.000,2365000.000
InterestExpense,1228000.000,1074000.000,1040000.000
InterestExpenseDeposits,1025000.000,858000.000,834000.000
InterestExpenseLongTermDebt,203000.000,216000.000,206000.000
InterestIncomeDepositsWithFinancialInstitutions,59000.000,60000.000,76000.000
InterestIncomeExpenseAfterProvisionForLoanLoss,2001000.000,2134000.000,953000.000
InterestIncomeFederalFundsSoldAndSecuritiesPurchasedUnderAgreementsToResell,3000.000,4000.000,
InterestIncomeSecuritiesTaxExempt,62000.000,0.000,
InterestIncomeSecuritiesTaxable,880000.000,753000.000,677000.000
InterestPaid,,974000.000,
LaborAndRelatedExpense,1527000.000,1567000.000,1619000.000
MarketingAndAdvertisingExpense,104000.000,119000.000,120000.000
NetCashProvidedByUsedInFinancingActivities,,16859000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,16859000.000,
NetCashProvidedByUsedInInvestingActivities,,2133000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,2133000.000,
NetCashProvidedByUsedInOperatingActivities,,-8930000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-8930000.000,
NetIncomeLoss,,,-1224000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-1342000.000,-644000.000,-1358000.000
NetIncomeLossAvailableToCommonStockholdersDiluted,,,-1358000.000
NoninterestExpense,3963000.000,3528000.000,3750000.000
OccupancyNet,285000.000,358000.000,258000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,,368000.000,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,-567000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,,,-1108000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,368000.000,541000.000
OtherExpenseFromRealEstatePartnershipOperations,482000.000,93000.000,93000.000
OtherExpenses,443000.000,479000.000,481000.000
OtherIncome,225000.000,184000.000,99000.000
OtherOperatingIncome,645000.000,772000.000,1581000.000
OtherRealEstateCoveredDisposals,,,-113000.000
OtherRevenueExpenseFromRealEstateOperations,,,32000.000
PaymentsForProceedsFromLoansAndLeases,,-5730000.000,
PaymentsToAcquireAvailableForSaleSecurities,,12553000.000,
PaymentsToAcquirePropertyPlantAndEquipment,,65000.000,
PreferredStockDividendsAndOtherAdjustments,,,134000.000
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,,8733000.000,
ProceedsFromPaymentsForInInterestBearingDepositsInBanks,,288000.000,
ProceedsFromSaleOfTreasuryStock,,0.000,
ProfessionalFees,211000.000,178000.000,334000.000
ProvisionForLoanAndLeaseLosses,500000.000,125000.000,1125000.000
RealEstateOtherDeductions,,-48000.000,
RevenuesNetOfInterestExpense,2501000.000,2259000.000,2078000.000
TransferOfOtherRealEstate,,623000.000,
WeightedAverageNumberOfDilutedSharesOutstanding,131326.000,131326000.000,138654.000
WeightedAverageNumberOfSharesOutstandingBasic,131326.000,131326000.000,138654.000
