,2012-12-31,2013-12-31,2014-12-31
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,2636000.000,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,20924000.000,47324000.000
AdvertisingExpense,2600000.000,7700000.000,33800000.000
AllocatedShareBasedCompensationExpense,2570000.000,20449000.000,41473000.000
AllowanceForDoubtfulAccountsReceivableChargeOffs,95000.000,,
AllowanceForDoubtfulAccountsReceivablePeriodIncreaseDecrease,,351000.000,-135000.000
AmortizationOfDebtDiscountPremium,167000.000,106000.000,
AmortizationOfFinancingCosts,,,133000.000
AmortizationOfIntangibleAssets,,5800000.000,15700000.000
BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued,542689.000,,
BusinessAcquisitionsProFormaIncomeLossFromContinuingOperationsBeforeChangesInAccountingAndExtraordinaryItemsNetOfTax,-5648000.000,,
BusinessAcquisitionsProFormaNetIncomeLoss,-5647000.000,-33056000.000,
BusinessAcquisitionsProFormaRevenue,19785000.000,178151000.000,
BusinessCombinationAcquisitionRelatedCosts,,6065000.000,18144000.000
CashAcquiredFromAcquisition,,9700000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,92976000.000,125580000.000,-26816000.000
ComprehensiveIncomeNetOfTax,,,-75763000.000
CostOfGoodsSoldExcludingDepreciationDepletionAndAmortization,9999000.000,23122000.000,44538000.000
CostsAndExpenses,77604000.000,167871000.000,319456000.000
CurrentStateAndLocalTaxExpenseBenefit,67324.000,412000.000,427000.000
DebtInstrumentPeriodicPaymentInterest,167000.000,,
DebtIssuanceCosts,30000.000,83000.000,
DecreaseInRestrictedCash,,709000.000,
DeferredFederalIncomeTaxExpenseBenefit,,-5123000.000,
DeferredStateAndLocalIncomeTaxExpenseBenefit,,-2800000.000,
DefinedContributionPlanCostRecognized,,1100000.000,2900000.000
DefinedContributionPlanEmployerDiscretionaryContributionAmount,,0.000,
DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,,0.040,0.040
Depreciation,,6400000.000,13100000.000
DepreciationDepletionAndAmortization,3585000.000,12211000.000,28772000.000
EarningsPerShareBasicAndDiluted,-0.870,-0.540,-2.030
EffectiveIncomeTaxRateContinuingOperations,0.006,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,-0.340,0.340,0.350
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,0.326,,
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseOther,0.046,,
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,0.031,,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,-0.056,,
EmployeeBenefitsAndShareBasedCompensation,,22973000.000,45015000.000
EmployeeServiceShareBasedCompensationCashReceivedFromExerciseOfStockOptions,1700000.000,,
EntityWideRevenueMajorCustomerPercentage,0.100,,
ExpenseRelatedToDistributionOrServicingAndUnderwritingFees,,,880000.000
FairValueAssumptionsExpectedDividendPayments,0.000,,
GainLossOnDispositionOfAssets1,,-45000.000,-787000.000
GainsLossesOnExtinguishmentOfDebt,,-141000.000,
GeneralAndAdministrativeExpense,13659000.000,32702000.000,49964000.000
GoodwillImpairmentLoss,,0.000,0.000
GoodwillPeriodIncreaseDecrease,,,0.000
GoodwillPurchaseAccountingAdjustments,,,0.000
HeldToMaturitySecuritiesSoldSecurityRealizedGainLoss,0.000,0.000,0.000
HeldToMaturitySecuritiesUnrecognizedHoldingLosses,,0.000,0.000
IncomeLossFromContinuingOperations,-9519000.000,-24143000.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-10854000.000,-25270000.000,-75336000.000
IncomeTaxExpenseBenefit,,-7511000.000,427000.000
IncomeTaxExpenseBenefitContinuingOperations,67324.000,,
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,-7923000.000,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,-8592000.000,-26430000.000
IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,,299000.000,131000.000
IncomeTaxReconciliationOtherAdjustments,,8004000.000,21110000.000
IncomeTaxReconciliationOtherReconcilingItems,,128000.000,244000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,-499000.000,-844000.000
IncomeTaxesPaidNet,4000.000,418000.000,533000.000
IncreaseDecreaseInAccountsPayable,,-6698000.000,-267000.000
IncreaseDecreaseInAccountsReceivable,2475000.000,5005000.000,798000.000
IncreaseDecreaseInAccruedLiabilities,1811000.000,3309000.000,
