,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccountsAndOtherReceivablesNetCurrent,,,,,,,,,,,,,,,,498960.000,472274.000,485192.000,445737.000,336328.000,362322.000
AccountsPayableAndAccruedLiabilitiesCurrent,43261.000,52378.000,40481.000,70036.000,81657.000,62570.000,88037.000,58801.000,101993.000,47538.000,11929.000,58619.000,57783.000,60975.000,88855.000,,,4494266.000,,,
AccountsPayableCurrent,,,,,,,,,,,,,,,,3146832.000,2239929.000,2108823.000,2230075.000,2312003.000,1963134.000
AccountsPayableRelatedPartiesCurrent,,,,,,,,,,,,,,47844.000,,,,240000.000,,,
AccountsReceivableGrossCurrent,,,,,,,,,,,,,,,,948668.000,683253.000,756788.000,712680.000,696767.000,610790.000
AccountsReceivableNetCurrent,,1649.000,,11440.000,20882.000,20882.000,61500.000,119925.000,61500.000,,,1442.000,1442.000,,,498960.000,472274.000,485192.000,445737.000,336328.000,362322.000
AccruedLiabilitiesCurrent,,,,,,,,,,,,,,,,2131334.000,1774904.000,,2354542.000,2662656.000,3544537.000
AccruedPayrollTaxesCurrent,,,,,,,,,,,,,,,,997510.000,632955.000,641623.000,317742.000,216862.000,151920.000
AccruedRoyaltiesCurrent,,,,,,,,,,,,,,,,,,,1750000.000,1750000.000,1750000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,,,,,,,1000028.000,,1110009.000,,,
AdditionalPaidInCapital,,,,,,,,,,,,,,,,9102550.000,9102532.000,9215458.000,9234702.000,9283922.000,9287583.000
AdditionalPaidInCapitalCommonStock,4865971.000,4924349.000,4989537.000,5417592.000,5562403.000,5532549.000,5574354.000,5621093.000,5643192.000,5653764.000,5809422.000,5977072.000,6146994.000,6214111.000,6252740.000,,,,,,
AllowanceForDoubtfulAccountsPremiumsAndOtherReceivables,,,,,,,,,,,,,,,,509744.000,250298.000,275000.000,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,,,,,,,,,275242.000,266943.000,360439.000,248468.000
Assets,246489.000,192046.000,142090.000,432368.000,167681.000,292588.000,389203.000,302267.000,332821.000,219162.000,172687.000,133068.000,160151.000,58332.000,4036.000,6645233.000,7407730.000,1871222.000,1699779.000,1480458.000,1751751.000
AssetsCurrent,,188403.000,138712.000,427658.000,163773.000,289081.000,386097.000,299562.000,330517.000,217259.000,171135.000,131765.000,159097.000,57528.000,3481.000,1856158.000,2499947.000,1339997.000,1181769.000,999195.000,1230510.000
BankruptcyClaimsAmountPaidToSettleClaims,,,,,,,,,,,,,,,,,,40000.000,,,
