,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccruedInvestmentIncomeReceivable,,,,,1450321.000,1320000.000,1446000.000,1434000.000,1509238.000,,,,1274137.000,,,,1121405.000,,,,1134557.000,
AccruedLiabilitiesFairValueDisclosure,,,,,,,35000.000,46000.000,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,8026277.000,,,,8379853.000,,,,8689373.000,,,,8965564.000,,,,9184075.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,1523000.000,1845930.000,2135000.000,2579000.000,2462617.000,2054000.000,-146000.000,-977000.000,-1178075.000,-3000.000,651000.000,517000.000,102730.000,269000.000,-614000.000,-79000.000,-301734.000,131000.000,793000.000,490000.000,-810057.000,-768000.000
AdditionalPaidInCapitalCommonStock,9438000.000,9437605.000,9470000.000,9536000.000,9604906.000,9605000.000,9640000.000,9677000.000,9713335.000,9750000.000,9786000.000,9820000.000,9854119.000,9890000.000,9926000.000,9962000.000,9986064.000,10036000.000,10069000.000,10097000.000,10129856.000,10164000.000
Assets,362240000.000,365260263.000,374313000.000,379292000.000,387438269.000,388867000.000,382185000.000,379408000.000,377193574.000,391385000.000,400562000.000,405244000.000,394629508.000,402077000.000,403571000.000,395752000.000,390580191.000,394466000.000,395794000.000,392152000.000,388431995.000,395515000.000
AssetsFairValueDisclosure,,,,102744000.000,,,,,,,,,,,,,,,,,97641838.000,
AvailableForSaleSecurities,98038000.000,102866555.000,104265000.000,95461000.000,100490267.000,103298000.000,100192000.000,88282000.000,74313682.000,73464000.000,83760000.000,86678000.000,87993145.000,97316000.000,107509000.000,93990000.000,98790010.000,99476000.000,102681000.000,98532000.000,94606576.000,91097000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,,,418872.000,,,,110333.000,
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,,,919883.000,,,,1447944.000,
AvailableForSaleSecuritiesAmortizedCost,,,,,96401241.000,,,,76269804.000,,,,87824140.000,,,,99291021.000,,,,95944187.000,
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,,,,,514348.000,,82000.000,78000.000,292755.000,20000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,,,,,,919883.000,,153000.000,196000.000,1447944.000,1413000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,2472000.000,11313385.000,26371000.000,47426000.000,45537000.000,44219735.000,37890000.000,43311000.000,46072000.000,49497858.000,50373000.000,77878000.000,52178000.000,63641747.000,41428000.000,18527000.000,20653000.000,72882714.000,67009000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,,,,,,,,,,,,405535.000,,71000.000,118000.000,1155189.000,1393000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,2005000.000,10743229.000,25870000.000,46069000.000,43357000.000,37001125.000,25834000.000,12254000.000,20117000.000,29769661.000,32953000.000,57785000.000,34284000.000,45869697.000,27531000.000,8712000.000,11528000.000,62293963.000,66541000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,467000.000,570156.000,501000.000,1357000.000,2180000.000,7218610.000,12056000.000,31057000.000,25955000.000,19728197.000,17420000.000,20093000.000,17894000.000,17772050.000,13897000.000,9815000.000,9125000.000,10588751.000,468000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,400000.000,,,,,,,,2007824.000,,,,,,,,1054391.000,
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,415028.000,,,,,,,,2004890.000,,,,,,,,1017123.000,
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,0.000,,,,,,,,5938706.000,,,,2995525.000,,,,1501359.000,
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,0.000,,,,,,,,5923560.000,,,,2991485.000,,,,1506660.000,
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,,38353076.000,,,,32729025.000,,,,32957092.000,,,,29635572.000,,,,33278638.000,
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,,40881179.000,,,,31233063.000,,,,33611161.000,,,,29996099.000,,,,32828304.000,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,125021.000,,,,,,,,61064.000,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,125745.000,,,,,,,,61780.000,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateAmortizedCost,,,,,57523144.000,,,,43540779.000,,,,46859454.000,,,,66659924.000,,,,60109799.000,
AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateFairValue,,,,,59068315.000,,,,43080619.000,,,,46391754.000,,,,65802426.000,,,,59254489.000,
AvailableForSaleSecuritiesFairValueDisclosure,,,,,100490267.000,103298000.000,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,132309.000,,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2,,,,179000.000,79510.000,149000.000,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses2,,,,204000.000,132309.000,405000.000,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,25000.000,52799.000,256000.000,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,4221335.000,,,,,,,,,,,,,,,,,
BankOwnedLifeInsurance,8374000.000,8433155.000,8493000.000,8618000.000,8680519.000,8739000.000,8797000.000,8856000.000,8914817.000,8970000.000,9026000.000,9082000.000,9138658.000,9193000.000,9247000.000,9303000.000,9357712.000,9411000.000,9465000.000,9519000.000,9327878.000,9377000.000
BuildingsAndImprovementsGross,,,,,6083675.000,,,,6142509.000,,,,6221980.000,,,,6283741.000,,,,6372495.000,
CashAndCashEquivalentsAtCarryingValue,17588000.000,9953590.000,12244000.000,13126000.000,18628582.000,14637000.000,7992000.000,8675000.000,10953469.000,19379000.000,16565000.000,19326000.000,13280234.000,17441000.000,,,12371408.000,,,,10622162.000,
CashAndCashEquivalentsFairValueDisclosure,,,,,,,,,,,,,,,,,12371408.000,20617846.000,20504113.000,16675962.000,10622162.000,17330000.000
CashAndDueFromBanks,7908000.000,6877110.000,5935000.000,8242000.000,9332087.000,7530000.000,7618000.000,8568000.000,9214503.000,8237000.000,9499000.000,7112000.000,7101352.000,6247000.000,8155000.000,7845000.000,7493524.000,6124000.000,6481000.000,9003000.000,6946065.000,6600000.000
CashCashEquivalentsAndFederalFundsSold,17588000.000,9953590.000,12244000.000,13126000.000,18628582.000,14637000.000,7992000.000,8675000.000,10953469.000,19379000.000,16565000.000,19326000.000,13280234.000,17441000.000,10379000.000,16557000.000,12371408.000,20618000.000,20504000.000,16676000.000,10622162.000,17330000.000
CashSurrenderValueFairValueDisclosure,,,,,,,,,,,,,,,,,9357712.000,9411064.000,9464684.000,9518791.000,9327878.000,9377000.000
CashSurrenderValueOfLifeInsurance,,,,,,,,,,,,,,,,,9357712.000,9411064.000,9464684.000,9518791.000,9327878.000,9377000.000
CommonStockCapitalSharesReservedForFutureIssuance,,,,,313919.000,,,,313919.000,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
CommonStockSharesAuthorized,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000
CommonStockSharesIssued,2717907.000,2717909.000,2722629.000,2730212.000,2736978.000,2736978.000,2740319.000,2743835.000,2747370.000,2750876.000,2754305.000,2757490.000,2760964.000,2764458.000,2767798.000,2771174.000,2773361.000,2776566.000,2780025.000,2783111.000,2786855.000,2790260.000
CommonStockSharesOutstanding,2717907.000,2717909.000,2722629.000,2730212.000,2736978.000,2736978.000,2740319.000,2743835.000,2747370.000,2750876.000,2754305.000,2757490.000,2760964.000,2764458.000,2767798.000,2771174.000,2773361.000,2776566.000,2780025.000,2783111.000,2786855.000,2790260.000
CommonStockValue,2718000.000,2717909.000,2723000.000,2730000.000,2736978.000,2737000.000,2740000.000,2744000.000,2747370.000,2751000.000,2754000.000,2757000.000,2760964.000,2764000.000,2768000.000,2771000.000,2773361.000,2777000.000,2780000.000,2783000.000,2786855.000,2790000.000
ConstructionInProgressGross,,,,,4150.000,,,,61155.000,,,,53197.000,,,,500.000,,,,7364.000,
DeferredIncomeTaxLiabilities,,,,,1658621.000,,,,,,,,67847.000,,,,,,,,,
DeferredTaxAssetsGross,,,,,2893876.000,,,,3604461.000,,,,3113082.000,,,,2684611.000,,,,3159917.000,
DeferredTaxAssetsLiabilitiesNet,,,,,1235255.000,,,,3604461.000,,,,3045235.000,,,,2684611.000,,,,3159917.000,
DeferredTaxAssetsNet,,1680899.000,,,1235255.000,,,,3604461.000,,,,3045235.000,,,,2684611.000,,,,3159917.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,,,,,,,,373986.000,,,,665119.000,
DeferredTaxAssetsOther,,,,,,,,,1332.000,,,,2116.000,,,,2116.000,,,,22540.000,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,,,,,,,,,,,61019.000,,,,53706.000,
DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,,,,,306523.000,,,,485444.000,,,,615186.000,,,,929264.000,,,,966855.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,,120695.000,,,,129101.000,,,,142308.000,,,,153256.000,,,,145654.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsImpairmentLosses,,,,,1212351.000,,,,1218497.000,,,,1305584.000,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsProvisionForLoanLosses,,,,,816722.000,,,,458303.000,,,,364697.000,,,,362732.000,,,,94628.000,
DeferredTaxAssetsUnrealizedLossesOnAvailableforSaleSecuritiesGross,,,,,0.000,,,,778048.000,,,,,,,,199277.000,,,,527554.000,
DeferredTaxLiabilitiesUnrealizedGainsOnTradingSecurities,,,,,1626412.000,,,,,,,,67847.000,,,,,,,,,
DepositLiabilitiesAccruedInterest,,48101.000,,,28365.000,33000.000,35000.000,46000.000,28523.000,37000.000,37000.000,40000.000,39823.000,42000.000,39000.000,40000.000,39855.000,40000.000,38000.000,35000.000,34123.000,31000.000
Deposits,309701000.000,311944661.000,320964000.000,324181000.000,332288886.000,334141000.000,329080000.000,323025000.000,323803356.000,336923000.000,345087000.000,349449000.000,338877292.000,346571000.000,348603000.000,340307000.000,335191530.000,339055000.000,339295000.000,335669000.000,333237328.000,340574000.000
DepositsFairValueDisclosure,,,,,314680000.000,311832000.000,299559000.000,294300000.000,291046000.000,303257000.000,314768000.000,317821000.000,310239000.000,319332000.000,316359000.000,319798000.000,307924000.000,316354000.000,331141000.000,326125000.000,315418000.000,339757000.000
DividendsPayableCurrentAndNoncurrent,,271791.000,,,0.000,274000.000,274000.000,274000.000,274737.000,275000.000,275000.000,276000.000,276096.000,276000.000,277000.000,194000.000,,,,,,
