,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31
AccruedInvestmentIncomeReceivable,,,,1039000.000,1169000.000,1150000.000,1118000.000,1111000.000,1093000.000,1069000.000,1048000.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,154000.000,111000.000,114000.000,104000.000,111000.000,138000.000,117000.000,165000.000
AccruedLiabilitiesFairValueDisclosure,,,,154000.000,111000.000,114000.000,104000.000,111000.000,138000.000,117000.000,165000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,3858000.000,,,,4512000.000,,,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,1035000.000,804000.000,682000.000,62000.000,51000.000,-78000.000,81000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,821000.000,677000.000,746000.000,808000.000,1035000.000,804000.000,682000.000,62000.000,51000.000,-78000.000,81000.000
AdditionalPaidInCapital,41006000.000,39230000.000,38991000.000,38697000.000,38164000.000,37918000.000,37265000.000,33726000.000,33883000.000,34163000.000,34435000.000
AdvancePaymentsByBorrowersForTaxesAndInsurance,1106000.000,285000.000,1089000.000,1707000.000,957000.000,309000.000,866000.000,1324000.000,676000.000,302000.000,851000.000
AdvancesFromFederalHomeLoanBanks,27088000.000,42058000.000,42028000.000,26997000.000,21967000.000,26936000.000,21405000.000,15623000.000,15592000.000,15560000.000,15528000.000
Assets,396659000.000,382017000.000,391812000.000,392086000.000,388755000.000,380959000.000,386095000.000,381611000.000,390438000.000,385555000.000,402117000.000
AssetsFairValueDisclosureNonrecurring,,,,,,,,816000.000,,,
AvailableForSaleSecurities,33879000.000,40338000.000,37542000.000,34454000.000,48264000.000,43307000.000,41128000.000,37174000.000,34676000.000,43818000.000,42107000.000
AvailableForSaleSecuritiesAmortizedCost,,,,33130000.000,46568000.000,41990000.000,40010000.000,37072000.000,34593000.000,43946000.000,41974000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,6013000.000,2839000.000,2670000.000,18910000.000,17930000.000,28255000.000,17013000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,5959000.000,,,18910000.000,17930000.000,26059000.000,14878000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,54000.000,2839000.000,2670000.000,,,2196000.000,2135000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,,66000.000,48000.000,45000.000,41000.000,37000.000,33000.000,29000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,,54000.000,48000.000,46000.000,40000.000,37000.000,32000.000,29000.000
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,,,,,,,37022000.000,34543000.000,43896000.000,41924000.000
AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateAmortizedCost,,,,,46452000.000,41892000.000,39915000.000,36981000.000,34506000.000,43863000.000,41895000.000
AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateFairValue,,,,,48160000.000,43209000.000,41032000.000,37084000.000,34589000.000,43736000.000,42028000.000
AvailableForSaleSecuritiesDebtSecurities,,,,,,,,37124000.000,34626000.000,43768000.000,42057000.000
AvailableForSaleSecuritiesFairValueDisclosure,,,,34454000.000,48264000.000,43307000.000,41128000.000,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,16000.000,32000.000,12000.000,5000.000,,,,
AvailableForSaleSecuritiesPledgedAsCollateral,,,,,16900000.000,10700000.000,7400000.000,12500000.000,10500000.000,16300000.000,15300000.000
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2,,,,,12000.000,12000.000,5000.000,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses2,,,,,32000.000,12000.000,5000.000,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,,20000.000,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,1340000.000,1728000.000,1329000.000,1123000.000,,,,
BankOwnedLifeInsurance,8677000.000,8751000.000,8824000.000,8898000.000,8972000.000,9042000.000,9111000.000,9182000.000,9247000.000,9314000.000,9380000.000
BuildingsAndImprovementsGross,,,,5564000.000,,,,5564000.000,,,
Capital,,,,62809000.000,,,,65654000.000,,,
CapitalRequiredForCapitalAdequacy,,,,21455000.000,,,,23310000.000,,,
CapitalRequiredForCapitalAdequacyToRiskWeightedAssets,,,,0.080,,,,0.080,,,
