,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31
AccountsPayableAndAccruedLiabilitiesCurrent,6500.000,8000.000,13256.000,23465.000,26582.000,18829.000,21904.000,28328.000
AdditionalPaidInCapital,,,,,11651.000,11651.000,11651.000,16565.000
Assets,5764.000,1762.000,1762.000,1762.000,14322.000,6822.000,2560.000,6159.000
CashAndCashEquivalentsAtCarryingValue,4002.000,,,,12560.000,5060.000,2560.000,6159.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000
CommonStockSharesIssued,25000000.000,25000000.000,25000000.000,25000000.000,28408200.000,28408200.000,28408200.000,29652800.000
CommonStockSharesOutstanding,25000000.000,25000000.000,25000000.000,25000000.000,28408200.000,28408200.000,28408200.000,29652800.000
CommonStockValue,25000.000,25000.000,25000.000,25000.000,28408.000,28408.000,28408.000,29653.000
DeferredTaxAssetsOperatingLossCarryforwards,8860.000,10730.000,12517.000,,,,22007.000,
DeferredTaxAssetsValuationAllowance,8860.000,10730.000,12517.000,,,,22007.000,
DueToRelatedPartiesCurrent,322.000,322.000,322.000,322.000,322.000,5326.000,5326.000,5326.000
InventoryNet,1762.000,1762.000,1762.000,1762.000,1762.000,1762.000,,
Liabilities,6822.000,8322.000,13578.000,23787.000,26904.000,24155.000,27229.000,33654.000
LiabilitiesAndStockholdersEquity,5764.000,1762.000,1762.000,1762.000,14322.000,6823.000,2560.000,6159.000
OperatingLossCarryforwards,26058.000,31560.000,36816.000,,,,64728.000,
RetainedEarningsAccumulatedDeficit,-26058.000,-31560.000,-36816.000,-47025.000,-52641.000,-57391.000,-64728.000,-73713.000
StockholdersEquity,-1058.000,-6560.000,-11816.000,-22025.000,-12582.000,-17332.000,-24669.000,-27495.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-1058.000,-6560.000,-11816.000,-22025.000,-12582.000,-17332.000,-24669.000,-27495.000
