,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccountsPayableCurrent,38303000.000,32528000.000,35112000.000,29549000.000,28921000.000,27592000.000,30775000.000,26138000.000,31347000.000,25642000.000,34223000.000,24741000.000,27003000.000,23187000.000,32926000.000,23272000.000,27773000.000,25977000.000,34980000.000,27410000.000,24306000.000,22740000.000
AccountsReceivableGrossCurrent,,,,,,,202009000.000,,,,191717000.000,,,,176292000.000,,,,171631000.000,,,
AccountsReceivableNetCurrent,242337000.000,221155000.000,182359000.000,197943000.000,209505000.000,215762000.000,200257000.000,199391000.000,208883000.000,194660000.000,189382000.000,187715000.000,197508000.000,181319000.000,173450000.000,171397000.000,187009000.000,172132000.000,169501000.000,160616000.000,141743000.000,138564000.000
AccruedIncomeTaxesCurrent,12882000.000,12676000.000,8613000.000,9184000.000,7718000.000,6810000.000,4331000.000,2644000.000,2386000.000,1157000.000,1654000.000,1959000.000,877000.000,2078000.000,573000.000,277000.000,67000.000,454000.000,575000.000,957000.000,123000.000,437000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,68340000.000,70459000.000,64929000.000,68640000.000,70328000.000,48795000.000,47859000.000,48014000.000,48764000.000,50069000.000,48500000.000,46310000.000,47216000.000,46752000.000,46871000.000,45091000.000,42185000.000,43317000.000,37849000.000,35597000.000,32896000.000,33609000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,15184000.000,354000.000,-7006000.000,782000.000,-10411000.000,-2195000.000,208000.000,-7783000.000,-7730000.000,-626000.000,3096000.000,4004000.000,3774000.000,-9279000.000,-17243000.000,-30320000.000,-24829000.000,-28022000.000,-32702000.000,-28145000.000,-28739000.000,-28158000.000
AdditionalPaidInCapitalCommonStock,327439000.000,328453000.000,330088000.000,331426000.000,333018000.000,334799000.000,337639000.000,339417000.000,334586000.000,340267000.000,343944000.000,349199000.000,355714000.000,358558000.000,360419000.000,362472000.000,364928000.000,367022000.000,369228000.000,371317000.000,373321000.000,375084000.000
AllowanceForDoubtfulAccountsReceivableCurrent,9778000.000,6585000.000,1422000.000,1205000.000,1199000.000,1271000.000,1752000.000,1938000.000,1743000.000,1567000.000,2335000.000,2268000.000,2460000.000,2575000.000,2842000.000,2487000.000,2989000.000,2378000.000,2130000.000,2438000.000,4501000.000,3845000.000
Assets,704440000.000,665251000.000,625070000.000,575536000.000,574230000.000,581715000.000,580471000.000,548884000.000,554876000.000,549416000.000,557818000.000,539747000.000,549394000.000,526887000.000,535283000.000,492780000.000,518783000.000,500438000.000,502271000.000,407648000.000,357420000.000,334327000.000
AssetsCurrent,335122000.000,308204000.000,297310000.000,261536000.000,267910000.000,279400000.000,283160000.000,258013000.000,263501000.000,250874000.000,256659000.000,236839000.000,240184000.000,230368000.000,246022000.000,216091000.000,232541000.000,215703000.000,216245000.000,205468000.000,192479000.000,172279000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,20382000.000,,,,,,,,,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,,,17862000.000,,,3350000.000,,,,,,,,,,,,,,,,
BilledContractReceivables,,,,,,,154484000.000,,,,153011000.000,,,,134040000.000,,,,115068000.000,,,
CashAndCashEquivalentsAtCarryingValue,61789000.000,52803000.000,65567000.000,30328000.000,29073000.000,33028000.000,58849000.000,35325000.000,33621000.000,32890000.000,44483000.000,25497000.000,20364000.000,21017000.000,45858000.000,16715000.000,17624000.000,18153000.000,20404000.000,18412000.000,11288000.000,6434000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,74487000.000,74487000.000,74487000.000,74487000.000,74487000.000,74487000.000,74487000.000,74569000.000,74902000.000,75457000.000,75822000.000,77131000.000,78164000.000,78394000.000,78728000.000,78879000.000,79100000.000,79399000.000,80057000.000,80391000.000,80924000.000,81347000.000
CommonStockValue,745000.000,745000.000,745000.000,745000.000,745000.000,745000.000,745000.000,746000.000,749000.000,755000.000,758000.000,771000.000,782000.000,784000.000,787000.000,789000.000,791000.000,794000.000,801000.000,804000.000,809000.000,813000.000
CostsInExcessOfBillingsOnUncompletedContractsOrProgramsExpectedToBeCollectedWithinOneYear,,,,,,,16267000.000,,,,8713000.000,,,,19994000.000,,,,27737000.000,,,
DebtAndCapitalLeaseObligations,,,,,,,26127000.000,,,,53000.000,,,,11402000.000,,,,,,,
DeferredIncomeTaxLiabilities,,,,,,,22843000.000,,,,24797000.000,,,,29777000.000,,,,32386000.000,,,
DeferredRevenueCurrent,22319000.000,19492000.000,22308000.000,21713000.000,19364000.000,21146000.000,21872000.000,22477000.000,24548000.000,22232000.000,20989000.000,19017000.000,17931000.000,14102000.000,17475000.000,17528000.000,19024000.000,13858000.000,14238000.000,12071000.000,10226000.000,8340000.000
DeferredTaxAssetsGross,,,,,,,46840000.000,,,,52892000.000,,,,60669000.000,,,,58603000.000,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,-20299000.000,,,,-23065000.000,,,,-26050000.000,,,,,,,
DeferredTaxAssetsNet,,,,,,,2544000.000,,,,1732000.000,,,,3727000.000,,,,2625000.000,,,
DeferredTaxAssetsNetCurrent,2615000.000,3133000.000,3302000.000,2567000.000,2296000.000,2577000.000,1890000.000,378000.000,,,818000.000,,,,,,,,,,,
DeferredTaxAssetsNetNoncurrent,,,,,,,122000.000,,,,913000.000,,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,,,15967000.000,,,,13206000.000,,,,18452000.000,,,,19311000.000,,,
DeferredTaxAssetsOperatingLossCarryforwardsForeign,,,,,,,10198000.000,,,,7500000.000,,,,8818000.000,,,,8127000.000,,,
DeferredTaxAssetsOther,,,,,,,4154000.000,,,,6445000.000,,,,5714000.000,,,,6508000.000,,,
DeferredTaxAssetsTaxCreditCarryforwards,,,,,,,6884000.000,,,,15837000.000,,,,16944000.000,,,,18587000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,,,9637000.000,,,,9904000.000,,,,10741000.000,,,,6070000.000,,,
DeferredTaxAssetsValuationAllowance,,,,,,,44296000.000,,,,51160000.000,,,,56942000.000,,,,55978000.000,,,
DeferredTaxLiabilities,,,,,,,,,,,,,,,,,,,29761000.000,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsGoodwill,,,,,,,19906000.000,,,,23914000.000,,,,27947000.000,,,,30013000.000,,,
DeferredTaxLiabilitiesGrossCurrent,,,,,,,463000.000,,,,886000.000,,,,,,,,,,,
DeferredTaxLiabilitiesGrossNoncurrent,,,,,,,21848000.000,,,,23910000.000,,,,,,,,,,,
DeferredTaxLiabilitiesNoncurrent,21826000.000,23284000.000,15462000.000,18859000.000,20092000.000,21216000.000,21848000.000,23038000.000,24313000.000,24021000.000,23910000.000,25045000.000,26591000.000,27679000.000,28422000.000,29147000.000,29828000.000,30459000.000,30571000.000,31263000.000,32085000.000,33428000.000
DeferredTaxLiabilitiesOther,,,,,,,2937000.000,,,,883000.000,,,,1830000.000,,,,2373000.000,,,
