,2011-12-31,2012-12-31,2013-12-31,2014-12-31
AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,,350600.000,,
AdjustmentsToAdditionalPaidInCapitalOther,50000.000,,,
AmortizationOfFinancingCosts,,350600.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,3126.000,-2204.000,259.000,-1326.000
DeconsolidationGainOrLossAmount,,143926.000,,
EarningsPerShareBasicAndDiluted,-0.030,-0.100,-0.020,-0.020
EffectiveIncomeTaxRateContinuingOperations,,0.000,0.000,0.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.340,0.340,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,1.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-12291.000,8768.000,2826.000,-2194.000
IncreaseDecreaseInInterestPayableNet,14650.000,42980.000,27400.000,29000.000
InterestExpense,60114.000,393580.000,27400.000,29000.000
NetCashProvidedByUsedInFinancingActivities,27965.000,34541.000,29500.000,36900.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,27965.000,34541.000,29500.000,36900.000
NetCashProvidedByUsedInOperatingActivities,-24839.000,-36745.000,-29241.000,-38226.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-24839.000,-36745.000,-29241.000,-38226.000
NetIncomeLoss,-72661.000,-295167.000,-59467.000,-65032.000
OperatingExpenses,12547.000,45513.000,32067.000,36032.000
OperatingIncomeLoss,-12547.000,-45513.000,-32067.000,-36032.000
ProceedsFromConvertibleDebt,27965.000,1541.000,,36900.000
ProceedsFromNotesPayable,,33000.000,29500.000,
StockIssuedDuringPeriodValueNewIssues,45463.000,,,
StockIssuedDuringPeriodValueOther,75590.000,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,2970954.000,2970954.000,2971154.000
