,2011-03-25,2011-06-24,2011-09-30,2011-12-30,2012-03-30,2012-06-29,2012-09-28,2012-12-28,2013-03-29,2013-06-28,2013-09-27,2013-12-27,2014-03-28,2014-06-27,2014-09-26,2014-12-26,2015-03-27,2015-06-26,2015-09-25,2015-12-25,2016-03-25,2016-06-24,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,1167000000.000,1230000000.000,1278000000.000,1243000000.000,1326000000.000,1389000000.000,897000000.000,839000000.000,783000000.000,831000000.000,899000000.000,838000000.000,783000000.000,851000000.000,871000000.000,825000000.000,735000000.000,744000000.000,785000000.000,789000000.000,797000000.000,799000000.000,6764000000.000,3453000000.000,3720000000.000
AccountsPayableRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,,,,,,92000000.000,29000000.000,20000000.000
AccountsReceivableNetCurrent,2312000000.000,2470000000.000,2401000000.000,2293000000.000,2441000000.000,2475000000.000,1711000000.000,1709000000.000,1649000000.000,1678000000.000,1738000000.000,1725000000.000,1674000000.000,1739000000.000,1750000000.000,1718000000.000,1643000000.000,1775000000.000,1775000000.000,1719000000.000,1722000000.000,1805000000.000,8018000000.000,6057000000.000,6094000000.000
AccountsReceivableRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,,,,,,239000000.000,50000000.000,57000000.000
AccrualForEnvironmentalLossContingencies,,,,,,,,,,,,,,,,,,,,,,,55000000.000,45000000.000,46000000.000
AccruedEnvironmentalLossContingenciesCurrent,,,,,,,,,,,,,,,346000000.000,,,,21000000.000,,,,15000000.000,9000000.000,9000000.000
AccruedEnvironmentalLossContingenciesNoncurrent,,,,,,,,,,,,,,,487000000.000,,,,,,,,40000000.000,36000000.000,37000000.000
AccruedIncomeTaxesCurrent,,,109000000.000,,,,126000000.000,,,,42000000.000,,,,,,,,,,,,,,
AccruedIncomeTaxesNoncurrent,,,207000000.000,,,,124000000.000,,,,147000000.000,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,-5626000000.000,5899000000.000,5792000000.000,5895000000.000,6060000000.000,6058000000.000,3073000000.000,3107000000.000,3058000000.000,3061000000.000,3025000000.000,3068000000.000,2840000000.000,2838000000.000,2758000000.000,2698000000.000,2615000000.000,2616000000.000,2553000000.000,2484000000.000,2459000000.000,2392000000.000,7604000000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-146000000.000,10000000.000,-434000000.000,-507000000.000,-306000000.000,-588000000.000,-966000000.000,-950000000.000,-1047000000.000,-1177000000.000,-987000000.000,-1021000000.000,-1032000000.000,-995000000.000,-1225000000.000,-1418000000.000,-1590000000.000,-1562000000.000,-1841000000.000,-1878000000.000,-1829000000.000,-1815000000.000,-1153000000.000,-1233000000.000,-987000000.000
AdditionalPaidInCapital,11621000000.000,10721000000.000,10717000000.000,10635000000.000,10418000000.000,10441000000.000,1763000000.000,1535000000.000,1202000000.000,3777000000.000,3754000000.000,3669000000.000,3334000000.000,3340000000.000,3306000000.000,613000000.000,565000000.000,504000000.000,716000000.000,743000000.000,769000000.000,813000000.000,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,,,,,,,,,,,16105000000.000,16177000000.000,16270000000.000
AllowanceForDoubtfulAccountsReceivableCurrent,129000000.000,125000000.000,110000000.000,114000000.000,118000000.000,120000000.000,62000000.000,72000000.000,75000000.000,76000000.000,83000000.000,76000000.000,79000000.000,80000000.000,75000000.000,77000000.000,77000000.000,70000000.000,71000000.000,74000000.000,76000000.000,78000000.000,194000000.000,,
AssetRetirementObligation,,,,,,,,,,,,,,,,,,,,,,,74000000.000,70000000.000,72000000.000
Assets,26554000000.000,26977000000.000,26777000000.000,26498000000.000,27062000000.000,27068000000.000,12365000000.000,12125000000.000,11958000000.000,11870000000.000,12176000000.000,12013000000.000,11935000000.000,12776000000.000,11809000000.000,11198000000.000,11695000000.000,11720000000.000,12321000000.000,11431000000.000,11611000000.000,11614000000.000,63253000000.000,48788000000.000,49607000000.000
AssetsCurrent,6761000000.000,6818000000.000,6433000000.000,6137000000.000,6463000000.000,6646000000.000,4334000000.000,4081000000.000,3958000000.000,3967000000.000,4067000000.000,4007000000.000,4773000000.000,5719000000.000,4751000000.000,4066000000.000,4078000000.000,4133000000.000,4653000000.000,3665000000.000,3663000000.000,3822000000.000,17109000000.000,10966000000.000,13229000000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,,,,,839000000.000,27000000.000,21000000.000,20000000.000,155000000.000,13000000.000,0.000,83000000.000,,71000000.000,174000000.000,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,839000000.000,27000000.000,21000000.000,20000000.000,155000000.000,13000000.000,12000000.000,83000000.000,0.000,71000000.000,174000000.000,173000000.000,2037000000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainLossBeforeTax,,,,,,,,,,,,,,,,,,,,,,,,,8000000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,184000000.000,,,,131000000.000,,,,143000000.000,,,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,187000000.000,,,,133000000.000,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,,243000000.000,,,,200000000.000,,,,243000000.000,,,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,59000000.000,,,,69000000.000,,,,100000000.000,,,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,60000000.000,,,,70000000.000,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtSecurities,,,247000000.000,,,,,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtSecuritiesCurrent,,,60000000.000,,,,70000000.000,,,,100000000.000,,,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtSecuritiesNoncurrent,,,187000000.000,,,,133000000.000,,,,143000000.000,,,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,4000000.000,,,,3000000.000,,,,,,,,,,,,,,,,,,
BillingsInExcessOfCost,,,,,,,,,,,,,,,,,,,,,,,431000000.000,462000000.000,472000000.000
BuildingsAndImprovementsGross,,,,,,,,,,,,,,,,,,,,,,,3435000000.000,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesLongTermDebt,,,64000000.000,,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionSharePrice,,,,,,,,,,,,,,,,,,,,,,,47.670,,
BusinessCombinationContingentConsiderationLiability,,,,,,,,,,,28000000.000,,,,,,,,5000000.000,,,,,,
BusinessCombinationIndemnificationAssetsAmountAsOfAcquisitionDate,,,,,,,,,,,,,,,11000000.000,,,,11000000.000,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,,,,,,,,,,,,,,,,,,,,,,,28378000000.000,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,,,,,,,,,,,,,,,,,,,,,,,489000000.000,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsOther,,,,,,,,,,,,,,,,,,,,,,,1062000000.000,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsReceivables,,,,,,,,,,,,,,,,,,,,,,,1648000000.000,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesAccountsPayable,,,,,,,,,,,,,,,,,,,,,,,711000000.000,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesOther,,,,,,,,,,,,,,,,,,,,,,,1608000000.000,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedDeferredTaxLiabilitiesNoncurrent,,,,,,,,,,,,,,,,,,,,,,,1173000000.000,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill,,,,,,,,,,,,,,,,,,,,,,,6203000000.000,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedInventory,,,,,,,,,,,,,,,,,,,,,,,829000000.000,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,,,,,,,,,,,,,,,,,,,,,,,12537000000.000,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,,,,,,,,,,,,,,,,,,,,,15807000000.000,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNoncurrentLiabilitiesLongTermDebt,,,,,,,,,,,,,,,,,,,,,,,6416000000.000,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNoncurrentLiabilitiesOther,,,,,,,,,,,,,,,,,,,,,,,1088000000.000,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedOtherNoncurrentAssets,,,,,,,,,,,,,,,,,,,,,,,560000000.000,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,,,,,,,,,,,,,,,,,,,,,,,1224000000.000,,
CapitalLeaseObligations,,,,,,,,,,,,,,,,,,,,,,,24000000.000,,
CapitalLeasesBalanceSheetAssetsByMajorClassNet,,,,,,,,,,,,,,,,,,,,,,,44000000.000,,
CapitalLeasesFutureMinimumPaymentsDue,,,57000000.000,,,,,,,,,,,,,,,,,,,,30000000.000,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,4000000.000,,,,,,,,,,,,,,,,,,,,5000000.000,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,8000000.000,,,,,,,,,,,,,,,,,,,,3000000.000,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,6000000.000,,,,,,,,,,,,,,,,,,,,3000000.000,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,5000000.000,,,,,,,,,,,,,,,,,,,,3000000.000,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,4000000.000,,,,,,,,,,,,,,,,,,,,4000000.000,,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,30000000.000,,,,,,,,,,,,,,,,,,,,12000000.000,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,1000000.000,,,,,,,,,,,,,,,,,,,,6000000.000,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,56000000.000,,,,,,,,,,,,,,,,,,,,24000000.000,,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,,,,16000000.000,16000000.000,,,,,,,,,,,,,,,40000000.000,,
