,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,92000.000,,,,,,,,,,,,
AccountsPayableCurrent,5008000.000,4063000.000,5982000.000,6537000.000,4525000.000,4453000.000,4255.000,4915.000,6381.000,5740.000,5080000.000,6085000.000,6187000.000,6677000.000,5467000.000,9915000.000
AccountsReceivableNetCurrent,7860000.000,9146000.000,8757000.000,10365000.000,9200000.000,8834000.000,8380.000,7836.000,9589.000,9147.000,8998000.000,8866000.000,9606000.000,10690000.000,10081000.000,10333000.000
AccruedIncomeTaxesCurrent,,,,,,,,,,,,,,,,531000.000
AccruedLiabilitiesCurrent,1119000.000,1244000.000,1110000.000,1221000.000,1608000.000,1640000.000,2442.000,1354.000,1569.000,1499.000,1738000.000,1758000.000,1554000.000,1964000.000,2624000.000,2683000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,2186000.000,2369000.000,2536000.000,2888000.000,3035000.000,3191000.000,3344.000,3492.000,3637.000,3776.000,3913000.000,4016000.000,4106000.000,4215000.000,4323000.000,4425000.000
AdditionalPaidInCapital,,,,,,,34981.000,35111.000,35215.000,35977.000,36160000.000,36385000.000,36393000.000,37009000.000,37047000.000,37290000.000
AdditionalPaidInCapitalCommonStock,34504000.000,34579000.000,34622000.000,34707000.000,34736000.000,34773000.000,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,4177000.000,4793000.000,4597000.000,5044000.000,5022000.000,4958000.000,4984.000,4502.000,4745.000,4659.000,4552000.000,4569000.000,4617000.000,4913000.000,5279000.000,5989000.000
Assets,35380000.000,36423000.000,39382000.000,42862000.000,43466000.000,45576000.000,48025.000,49099.000,51817.000,51233.000,51641000.000,54329000.000,56494000.000,57333000.000,57286000.000,62572000.000
AssetsCurrent,16095000.000,16509000.000,18723000.000,18859000.000,18713000.000,20935000.000,23624.000,24762.000,27004.000,24662.000,24388000.000,25535000.000,26387000.000,25842000.000,25248000.000,29581000.000
CapitalLeasesFutureMinimumPaymentsDue,,,,-14000.000,,,,149.000,,,,185000.000,,,,133000.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,79000.000,,,,89.000,,,,427000.000,,,,386000.000
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,,,,,112000.000,,,,26000.000
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,,,,,127000.000,,,,126000.000
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,41000.000,,,,1.000,,,,127000.000,,,,133000.000
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,71000.000,,,,59.000,,,,128000.000,,,,133000.000
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,177000.000,,,,-8.000,,,,,,,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,191000.000,,,,141.000,,,,,,,,
CapitalLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,,,,-83.000,,,,,,,,
CapitalizedComputerSoftwareGross,,,,,,,,,,,,675000.000,,,,409000.000
Cash,3016000.000,2045000.000,4767000.000,3326000.000,4431000.000,7035000.000,10610.000,12453.000,12195.000,9573.000,,,,,9095000.000,9433000.000
CashAndCashEquivalentsAtCarryingValue,,,,,,,,12453.000,12195.000,9573.000,10264000.000,12261000.000,11954000.000,9747000.000,,9433000.000
