,2011-12-31,2012-12-31
AdjustmentOfWarrantsGrantedForServices,0.000,
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,,328000.000
AdvertisingExpense,,49000.000
AmortizationOfDebtDiscountPremium,97000.000,96000.000
AmortizationOfFinancingCosts,338000.000,36000.000
AmortizationOfIntangibleAssets,,3736000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,2493655.000
AssetImpairmentCharges,246000.000,600000.000
AvailableForSaleSecuritiesGrossRealizedLosses,,652000.000
AvailableforsaleSecuritiesGrossRealizedGainLossExcludingOtherThanTemporaryImpairments,,-121000.000
BusinessCombinationBargainPurchaseGainRecognizedAmount,166000.000,177000.000
CapitalExpendituresIncurredButNotYetPaid,,2436000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,16965000.000,-113000.000
ComprehensiveIncomeNetOfTax,7042000.000,2606000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,0.000,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,7042000.000,
ConvertiblePreferredDividendsNetOfTax,,0.000
CostOfGoodsAndServicesSold,214559000.000,224962000.000
CostsAndExpenses,285501000.000,302836000.000
CurrentFederalTaxExpenseBenefit,,-93000.000
CurrentIncomeTaxExpenseBenefit,,286000.000
CurrentStateAndLocalTaxExpenseBenefit,,379000.000
DeferredFederalIncomeTaxExpenseBenefit,,-1912000.000
DeferredIncomeTaxExpenseBenefit,,-4173000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,-2261000.000
DefinedContributionPlanEmployerDiscretionaryContributionAmount,,651000.000
DepreciationAndAmortization,6757000.000,
DepreciationDepletionAndAmortization,6757000.000,6968000.000
DividendsPreferredStock,787000.000,
DividendsPreferredStockStock,625000.000,
EarningsPerShareBasic,0.370,0.100
EarningsPerShareDiluted,0.320,0.100
EffectiveIncomeTaxRateContinuingOperations,,-3.034
