,2014-12-31,2015-12-31,2016-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,3438.000,9224.000
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,4597765.000,3671003.000
AmortizationOfFinancingCosts,,34233.000,102796.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,419.000
AssetManagementCosts,,91455.000,274540.000
BusinessAcquisitionProFormaEarningsPerShareBasic,,-8.820,
BusinessAcquisitionsProFormaNetIncomeLoss,,-2553298.000,
BusinessAcquisitionsProFormaRevenue,,3587348.000,
BusinessCombinationAcquisitionRelatedCosts,,1247622.000,29607.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,5048537.000,3757470.000
DebtInstrumentInterestRateDuringPeriod,,,0.036
DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,,,541723.000
DepreciationAndAmortization,,622359.000,1822246.000
DepreciationDepletionAndAmortization,,622359.000,
DirectCostsOfLeasedAndRentedPropertyOrEquipment,,253268.000,1181819.000
DividendsCommonStock,,37421.000,1008178.000
EarningsPerShareBasicAndDiluted,-19.340,-48.070,-2.800
GeneralAndAdministrativeExpense,139991.000,657293.000,1196519.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,75759.000,-45053.000
IncreaseDecreaseInDueToRelatedParties,77705.000,809512.000,266454.000
IncreaseDecreaseInOtherOperatingAssets,,280140.000,-6621.000
IncreaseDecreaseInOtherOperatingLiabilities,,49655.000,17632.000
InterestAndOtherIncome,,,4912.000
InterestExpense,,501073.000,1379761.000
InterestPaid,,476881.000,1281454.000
LiabilitiesAssumed1,,174005.000,
NetCashProvidedByUsedInFinancingActivities,-264852.000,52155583.000,3932902.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-264852.000,52155583.000,3932902.000
NetCashProvidedByUsedInInvestingActivities,,-45901562.000,-85091.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-45901562.000,-85091.000
NetCashProvidedByUsedInOperatingActivities,,-1205484.000,-90341.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-1205484.000,-90341.000
NetIncomeLoss,,-2492602.000,-2307419.000
NoncashOrPartNoncashAcquisitionFixedAssetsAcquired1,,1232754.000,
NoncashOrPartNoncashAcquisitionIntangibleAssetsAcquired1,,601623.000,
NoncashOrPartNoncashAcquisitionInvestmentsAcquired1,,45901562.000,
OperatingExpenses,,2959000.000,4857943.000
OperatingIncomeLoss,,-1991529.000,-932570.000
OperatingLeasesIncomeStatementLeaseRevenue,,865899.000,3570084.000
OtherNoncashIncomeExpense,,-8065.000,-19356.000
OtherRealEstateRevenue,,101572.000,355289.000
PaymentOfFinancingAndStockIssuanceCosts,,2989222.000,3461553.000
PaymentsForCapitalImprovements,,,85091.000
PaymentsOfDebtIssuanceCosts,,,2291.000
PaymentsOfDividends,,12226.000,456246.000
PaymentsOfLoanCosts,,22904.000,
PaymentsToAcquireRealEstate,,45901562.000,
ProceedsFromContributionsFromAffiliates,,2650000.000,
ProceedsFromIssuanceOfCommonStock,,6779935.000,26152992.000
ProceedsFromIssuanceOfSecuredDebt,,45750000.000,
RealEstateAcquisitionsThroughForeclosures,,45125934.000,
RealEstateImprovements,,,65081.000
RealEstateRevenueNet,,967471.000,3925373.000
RealEstateTaxExpense,,87003.000,353212.000
RepaymentsOfSecuredDebt,,,18300000.000
SECScheduleIIIRealEstateAccumulatedDepreciationDepreciationExpense,,364520.000,1458451.000
ShareBasedCompensation,,3438.000,9224.000
StockDividendsShares,,,7777.000
StockIssuedDuringPeriodValueDividendReinvestmentPlan,,1457.000,438463.000
StockIssuedDuringPeriodValueNewIssues,0.000,6779935.000,26152992.000
StockRepurchasedDuringPeriodValue,,,0.000
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,,0.000,0.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,51851.000,824457.000
