,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,,,,,,,,,,,-4508000.000
AccretionExpense,,,,,972000.000,3528000.000,3972000.000,4083000.000,4196000.000,4312000.000,4432000.000,4556000.000,4681000.000
AllocatedShareBasedCompensationExpense,,,,,,,,,4198000.000,3788000.000,5000000.000,4635000.000,4330000.000
AmortizationOfDebtDiscountPremium,,,,,,,,,,,,,-173000.000
AmortizationOfFinancingCosts,836000.000,861000.000,755000.000,721000.000,784000.000,1105000.000,1127000.000,1153000.000,1168000.000,995000.000,818000.000,822000.000,896000.000
AmortizationOfIntangibleAssets,2600000.000,2900000.000,2500000.000,3000000.000,3500000.000,4600000.000,4900000.000,4600000.000,4600000.000,5100000.000,6000000.000,5900000.000,5800000.000
AssetRetirementObligationLiabilitiesIncurred,973000.000,,,,204000.000,,,,294000.000,,,,
AssetsFairValueAdjustment,,,,,,,,,,,,,0.000
CapitalExpendituresIncurredButNotYetPaid,13565000.000,,,,23330000.000,,,,29747000.000,,,,49043000.000
CapitalLeaseObligationsIncurred,1807000.000,,,,18000.000,,,,79000.000,,,,1155000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-46770000.000,,,,188820000.000,,,,-54162000.000,,,,-11373000.000
ComprehensiveIncomeNetOfTax,-17108000.000,-18300000.000,-25372000.000,-24533000.000,-20740000.000,-24613000.000,-29282000.000,-33966000.000,-23694000.000,-40130000.000,-33373000.000,-27283000.000,-41141000.000
CostsAndExpenses,105014000.000,110407000.000,119318000.000,124421000.000,125301000.000,129759000.000,137970000.000,152700000.000,150338000.000,154635000.000,156041000.000,162173000.000,180104000.000
DeferredIncomeTaxExpenseBenefit,207000.000,,,,207000.000,,,,210000.000,,,,317000.000
DefinedContributionPlanEmployerDiscretionaryContributionAmount,600000.000,600000.000,600000.000,700000.000,1000000.000,800000.000,900000.000,800000.000,1100000.000,1000000.000,1100000.000,900000.000,1600000.000
DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,1.000,,,,1.000,,,,1.000,,,,1.000
DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,0.150,,,,,,,,,,,,
DepreciationDepletionAndAmortization,15687000.000,14882000.000,17016000.000,16866000.000,18777000.000,20813000.000,22224000.000,25222000.000,24357000.000,24906000.000,26779000.000,29600000.000,30435000.000
DerivativeGainLossOnDerivativeNet,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
EarningsPerShareBasicAndDiluted,-0.200,-0.220,-0.290,-0.280,-0.240,-0.320,-0.370,-0.420,-0.310,-0.510,-0.420,-0.340,-0.520
EffectOfExchangeRateOnCashAndCashEquivalents,10000.000,,,,189000.000,,,,-180000.000,,,,142000.000
EffectiveIncomeTaxRateContinuingOperations,-0.016,0.021,-0.012,-0.007,-0.015,-0.017,-0.009,0.029,-0.013,-0.006,-0.014,0.022,0.006
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,0.350,0.350,-0.700,0.350,0.350,0.350,-0.700,0.350,0.350,0.350,-0.700,0.350
GainLossOnDispositionOfAssets1,-186000.000,,,,-760000.000,,,,-277000.000,,,,-2165000.000
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,-15406000.000,,,
GeneralAndAdministrativeExpense,17572000.000,19855000.000,21102000.000,22975000.000,24193000.000,25646000.000,26813000.000,10101000.000,20989000.000,22388000.000,21661000.000,19889000.000,22549000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-16593000.000,-18273000.000,-24607000.000,-23882000.000,-19798000.000,-24350000.000,-28625000.000,-33602000.000,-23799000.000,-39973000.000,-32804000.000,-26615000.000,-41134000.000
IncomeTaxExpenseBenefit,273000.000,389000.000,292000.000,229000.000,294000.000,422000.000,245000.000,277000.000,307000.000,221000.000,469000.000,317000.000,233000.000
IncomeTaxesPaid,25000.000,,,,38000.000,,,,14000.000,,,,9000.000
IncreaseDecreaseInAccountsPayable,-2475000.000,,,,-10176000.000,,,,-18000.000,,,,1094000.000
IncreaseDecreaseInAccountsReceivable,3979000.000,,,,-6002000.000,,,,1491000.000,,,,2872000.000
IncreaseDecreaseInAccruedLiabilities,-8484000.000,,,,1290000.000,,,,-6333000.000,,,,-4697000.000
IncreaseDecreaseInDeferredRevenue,1163000.000,,,,10216000.000,,,,5222000.000,,,,2586000.000
IncreaseDecreaseInInventories,-1953000.000,,,,2211000.000,,,,1033000.000,,,,969000.000
IncreaseDecreaseInOtherNoncurrentAssetsAndLiabilitiesNet,238000.000,,,,19000.000,,,,4136000.000,,,,173000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,1980000.000,,,,-585000.000,,,,9826000.000,,,,-8296000.000
IncreaseDecreaseInRestrictedCash,2499000.000,,,,-19000.000,,,,14000.000,,,,
InterestExpense,7248000.000,7381000.000,9370000.000,8739000.000,10095000.000,15801000.000,16734000.000,16259000.000,16296000.000,17557000.000,24848000.000,24946000.000,26943000.000
InterestExpenseDebt,6412000.000,6520000.000,7527000.000,8018000.000,8339000.000,11168000.000,11635000.000,11023000.000,10932000.000,12250000.000,19598000.000,19568000.000,21539000.000
InterestPaid,6811000.000,,,,8017000.000,,,,14557000.000,,,,42698000.000
InvestmentIncomeInterest,15000.000,9000.000,11000.000,26000.000,5000.000,11000.000,49000.000,116000.000,46000.000,166000.000,852000.000,571000.000,545000.000
LongTermPurchaseCommitmentAmount,31600000.000,,,,12700000.000,,,,13800000.000,,,,
NetCashProvidedByUsedInFinancingActivities,-1377000.000,,,,211869000.000,,,,-14135000.000,,,,68938000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-1377000.000,,,,211869000.000,,,,-14135000.000,,,,68938000.000
NetCashProvidedByUsedInInvestingActivities,-38594000.000,,,,-56844000.000,,,,-37439000.000,,,,-66406000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-38594000.000,,,,-56844000.000,,,,-37439000.000,,,,-66406000.000
NetCashProvidedByUsedInOperatingActivities,-6809000.000,,,,33606000.000,,,,-2408000.000,,,,-14047000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-6809000.000,,,,33606000.000,,,,-2408000.000,,,,-14047000.000
NetIncomeLoss,-16866000.000,-18662000.000,-24899000.000,-24111000.000,-20092000.000,-24772000.000,-28870000.000,-33879000.000,-24106000.000,-40194000.000,-33273000.000,-26932000.000,-41367000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-16866000.000,-18662000.000,-24899000.000,-24111000.000,-20092000.000,-24772000.000,-28870000.000,-33879000.000,-24106000.000,-40194000.000,-33273000.000,-26932000.000,-41367000.000
NonoperatingIncomeExpense,-7273000.000,-7395000.000,-9324000.000,-8694000.000,-10008000.000,-15782000.000,-17062000.000,-18681000.000,-15207000.000,-32877000.000,-24030000.000,-24440000.000,-26436000.000
OperatingIncomeLoss,-9320000.000,-10878000.000,-15283000.000,-15188000.000,-9790000.000,-8568000.000,-11563000.000,-14921000.000,-8592000.000,-7096000.000,-8774000.000,-2175000.000,-14698000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,-242000.000,362000.000,-473000.000,-422000.000,-648000.000,159000.000,-412000.000,-87000.000,412000.000,64000.000,-100000.000,-351000.000,226000.000
OtherNonoperatingIncome,,,,,,,,,174000.000,,,,
OtherNonoperatingIncomeExpense,-40000.000,-23000.000,35000.000,19000.000,82000.000,8000.000,-377000.000,-287000.000,174000.000,-3000.000,-34000.000,-65000.000,-38000.000
PaymentsOfDebtIssuanceCosts,,,,,9492000.000,,,,,,,,1120000.000
PaymentsToAcquirePropertyPlantAndEquipment,31907000.000,,,,52610000.000,,,,31015000.000,,,,63655000.000
PaymentsToAcquireShortTermInvestments,,,,,,,,,,,,,109439000.000
PaymentsToAcquireSoftware,4188000.000,,,,4253000.000,,,,6411000.000,,,,7953000.000
ProceedsFromConvertibleDebt,,,,,361940000.000,,,,,,,,
ProceedsFromDerivativeInstrumentFinancingActivities,,,,,-140000000.000,,,,,,,,
ProceedsFromNotesPayable,,,,,,,,,,,,,70200000.000
ProceedsFromSaleOfPropertyPlantAndEquipment,,,,,,,,,1000.000,,,,
ProceedsFromSaleOfShortTermInvestments,,,,,,,,,,,,,114641000.000
ProceedsFromStockOptionsExercised,626000.000,,,,2554000.000,,,,296000.000,,,,
RepaymentsOfDebtAndCapitalLeaseObligations,2003000.000,,,,3133000.000,,,,14431000.000,,,,
RepaymentsOfLongTermCapitalLeaseObligations,,,,,,,,,,,,,697000.000
ResearchAndDevelopmentExpense,8400000.000,9300000.000,9500000.000,9700000.000,9900000.000,10100000.000,11400000.000,18700000.000,11900000.000,10800000.000,11800000.000,11400000.000,22100000.000
Revenues,95694000.000,99529000.000,104035000.000,109233000.000,115511000.000,121191000.000,126407000.000,137779000.000,141746000.000,147539000.000,147267000.000,159998000.000,165406000.000
SalesRevenueGoodsNet,23403000.000,20364000.000,22449000.000,19528000.000,20105000.000,19796000.000,19164000.000,21848000.000,23026000.000,19952000.000,18168000.000,21111000.000,18911000.000
SalesRevenueNet,95694000.000,99529000.000,104035000.000,109233000.000,115511000.000,121191000.000,126407000.000,137779000.000,141746000.000,147539000.000,147267000.000,159998000.000,165406000.000
